Temp	Sublattice_Magnetism_Incorrect_Glauber	Sublattice_Magnetism_Incorrect_Glauber	Nope	Sublattice_Susceptibility_Incorrect_Glauber	Sublattice_Susceptibility_Incorrect_Glauber	Nope	Energy_Incorrect_Glauber	Heat_Capacity_Incorrect_Glauber	Heat_Capacity/Temp_Incorrect	Entropy_Incorrect_Glauber	Prob1_Incorrect	Prob0_Incorrect	Prob_neg1_Incorrect
7.856	0.00326889	-0.000944444	0	0.00014428	0.000155699	0	-58.964	8.25323	1.05056	1.09697	0.252611	0.251449	0.49594
7.855	-0.00148667	-0.000717778	0	0.000160534	0.000154629	0	-58.396	7.55915	0.962336	1.09697	0.251532	0.252634	0.495833
7.854	0.000346667	-0.00186889	0	0.00015811	0.000148884	0	-57.758	8.43879	1.07446	1.09697	0.251654	0.252416	0.49593
7.853	-0.00135556	-0.00116667	0	0.000164468	0.000152845	0	-58.823	7.48391	0.953	1.09697	0.25148	0.252741	0.495779
7.852	-0.000322222	-0.0024	0	0.00015352	0.000157841	0	-58.347	8.00833	1.01991	1.09697	0.251334	0.252696	0.49597
7.851	0.00160444	-0.00182889	0	0.00014702	0.000146155	0	-58.762	7.56452	0.96351	1.09696	0.251931	0.252043	0.496026
7.85	-0.000191111	0.00128667	0	0.000142026	0.00015386	0	-58.581	8.01888	1.02151	1.09696	0.252344	0.251797	0.495859
7.849	-0.000922222	-0.000673333	0	0.000152078	0.000153488	0	-59.154	8.64613	1.10156	1.09696	0.251657	0.252454	0.495889
7.848	-0.00122444	0.000857778	0	0.000147403	0.000146597	0	-57.434	7.84275	0.999331	1.09696	0.251852	0.252036	0.496112
7.847	-0.00118444	-9.33333e-005	0	0.000139984	0.00015654	0	-58.75	6.92526	0.882536	1.09696	0.251783	0.252422	0.495794
7.846	-0.00170444	0.00206444	0	0.000145835	0.000155708	0	-58.397	7.76364	0.989503	1.09696	0.252044	0.251864	0.496091
7.845	0.00294889	-0.00207333	0	0.00014698	0.000149376	0	-58.625	7.88951	1.00567	1.09696	0.252309	0.251871	0.49582
7.844	0.00042	-0.00112222	0	0.000153224	0.000141842	0	-57.995	7.65909	0.976426	1.09696	0.251831	0.252182	0.495987
7.843	0.000497778	0.00185111	0	0.000158363	0.000159875	0	-60.274	7.52913	0.959981	1.09696	0.252697	0.251522	0.495781
7.842	-0.00204222	0.00199333	0	0.000143346	0.000153779	0	-58.145	7.71664	0.984014	1.09695	0.252083	0.252108	0.495809
7.841	0.000911111	-6.22222e-005	0	0.000143884	0.000152158	0	-59.105	7.28537	0.929138	1.09695	0.252361	0.251937	0.495702
7.84	-0.000688889	0.000684444	0	0.000159696	0.000156039	0	-57.554	8.24518	1.05168	1.09695	0.252091	0.252093	0.495816
7.839	1.55556e-005	-0.00129556	0	0.000159605	0.000149045	0	-59.108	8.00047	1.0206	1.09695	0.251747	0.252387	0.495867
7.838	-0.000657778	0.000117778	0	0.00015657	0.000144319	0	-58.631	7.86618	1.0036	1.09695	0.251927	0.252197	0.495877
7.837	0.000368889	0.000657778	0	0.000138452	0.000147444	0	-58.101	7.72048	0.985132	1.09695	0.252281	0.251768	0.495951
7.836	0.00138222	0.000866667	0	0.000148424	0.000160022	0	-59.041	7.55654	0.964336	1.09695	0.25258	0.251456	0.495964
7.835	0.000215556	5.77778e-005	0	0.000138085	0.000140112	0	-58.884	7.2897	0.930402	1.09695	0.252142	0.252006	0.495852
7.834	0.00179333	-0.00244	0	0.000148925	0.000153466	0	-59.279	7.60452	0.970707	1.09695	0.251882	0.252206	0.495912
7.833	0.00150222	-0.00155778	0	0.000150504	0.000143885	0	-59.42	7.61621	0.972324	1.09694	0.252056	0.252083	0.495861
7.832	0.000693333	-0.00110889	0	0.000155898	0.000159596	0	-59.551	7.85112	1.00244	1.09694	0.252032	0.25224	0.495728
7.831	0.000431111	-0.00176667	0	0.000153372	0.000153516	0	-58.614	7.18927	0.918053	1.09694	0.251722	0.25239	0.495888
7.83	0.000497778	-0.00171556	0	0.000155676	0.000151054	0	-59.656	7.68664	0.981691	1.09694	0.251916	0.252524	0.49556
7.829	0.00113111	-0.000926667	0	0.000151103	0.000157064	0	-59.435	8.40611	1.07371	1.09694	0.252154	0.252052	0.495793
7.828	-0.00180444	0.00226222	0	0.000142105	0.000145397	0	-59.391	7.6598	0.978513	1.09694	0.252238	0.252009	0.495753
7.827	0.000642222	-0.00276	0	0.000156568	0.000148897	0	-58.936	7.79022	0.995301	1.09694	0.251541	0.2526	0.495859
7.826	-0.00120889	-0.00133111	0	0.000156436	0.000161858	0	-58.609	7.8844	1.00746	1.09694	0.251368	0.252638	0.495994
7.825	0.00175333	-0.000526667	0	0.000160003	0.00014093	0	-58.236	7.41156	0.947164	1.09694	0.252294	0.251681	0.496024
7.824	-0.000168889	0.00167778	0	0.000150539	0.000148377	0	-59.009	7.65383	0.97825	1.09693	0.252509	0.251754	0.495737
7.823	-0.000437778	-0.00236889	0	0.000156134	0.000147451	0	-58.336	8.07223	1.03186	1.09693	0.251397	0.2528	0.495803
7.822	0.00114	0.00246667	0	0.000149159	0.000154574	0	-59.768	7.36072	0.941028	1.09693	0.253048	0.251244	0.495708
7.821	-0.00016	-0.000331111	0	0.000144873	0.000150655	0	-58.125	7.79468	0.996635	1.09693	0.251942	0.252188	0.49587
7.82	-0.000137778	-0.000397778	0	0.00014434	0.000134551	0	-57.669	7.79576	0.9969	1.09693	0.25188	0.252148	0.495972
7.819	0.000197778	-0.000622222	0	0.000143044	0.000157643	0	-58.679	7.465	0.954726	1.09693	0.251942	0.252154	0.495903
7.818	-0.00024	0.00135556	0	0.0001525	0.000150017	0	-59.312	7.77925	0.995044	1.09693	0.252234	0.251677	0.496089
7.817	7.11111e-005	0.00214	0	0.00015504	0.000154263	0	-58.839	7.77772	0.994974	1.09693	0.252641	0.251536	0.495823
7.816	-0.00229778	0.000482222	0	0.000159741	0.000158371	0	-58.308	7.18789	0.919638	1.09693	0.251624	0.252532	0.495843
7.815	0.00136667	-0.00303556	0	0.000140125	0.000152122	0	-58.205	8.08847	1.03499	1.09693	0.25151	0.252344	0.496146
7.814	0.00337778	-0.00126444	0	0.000148144	0.000152137	0	-59.727	7.25042	0.927876	1.09692	0.252664	0.251608	0.495728
7.813	0.00058	0.00066	0	0.000132686	0.000144967	0	-58.835	8.23426	1.05392	1.09692	0.252294	0.251674	0.496031
7.812	-0.000242222	0.000515556	0	0.00014756	0.000135313	0	-58.992	7.96102	1.01908	1.09692	0.252158	0.252021	0.495821
7.811	0.00094	-0.000931111	0	0.000142691	0.000150515	0	-58.982	7.78571	0.996762	1.09692	0.252134	0.25213	0.495736
7.81	-0.000411111	0.000948889	0	0.000162401	0.000151825	0	-57.889	7.50485	0.960929	1.09692	0.252167	0.251898	0.495936
7.809	0.000431111	-0.000977778	0	0.000150407	0.000145695	0	-58.747	7.15293	0.915985	1.09692	0.252008	0.252281	0.495711
7.808	0.000193333	-0.000631111	0	0.000153118	0.000156341	0	-58.968	7.38142	0.945366	1.09692	0.251996	0.252214	0.49579
7.807	0.00141556	-0.00169333	0	0.000148255	0.000163415	0	-59.161	7.89354	1.01108	1.09692	0.251998	0.252137	0.495866
7.806	-0.00103111	-0.00147778	0	0.000147233	0.000162323	0	-58.285	8.12159	1.04043	1.09692	0.251491	0.252746	0.495763
7.805	-0.00106667	0.00212889	0	0.000148268	0.000144708	0	-58.538	8.31055	1.06477	1.09691	0.252263	0.251732	0.496004
7.804	0.00182889	-0.00139111	0	0.000160634	0.000156388	0	-59.112	8.11287	1.03958	1.09691	0.252333	0.252114	0.495552
7.803	-0.000757778	-0.000664444	0	0.000148547	0.000144481	0	-58.818	7.79963	0.999569	1.09691	0.251628	0.252339	0.496033
7.802	0.00144667	-0.000737778	0	0.000154713	0.000149354	0	-58.316	8.22205	1.05384	1.09691	0.252194	0.25184	0.495966
7.801	-0.00126444	-6.44444e-005	0	0.00015166	0.000154928	0	-59.912	7.45256	0.955334	1.09691	0.251826	0.25249	0.495684
7.8	9.11111e-005	-0.00206889	0	0.000153562	0.000140241	0	-58.781	7.58539	0.972486	1.09691	0.251653	0.252642	0.495704
7.799	-0.00074	-0.000486667	0	0.000165997	0.000155427	0	-59.935	7.12104	0.91307	1.09691	0.251807	0.25242	0.495773
7.798	0.00165778	-0.00165333	0	0.000157943	0.000155163	0	-59.338	7.24276	0.928798	1.09691	0.252029	0.252027	0.495944
7.797	-0.000951111	0.000126667	0	0.000158612	0.000147137	0	-57.915	7.57028	0.970922	1.09691	0.251836	0.252248	0.495917
7.796	0.000533333	-0.00104444	0	0.000152442	0.000142654	0	-60.305	7.60336	0.97529	1.0969	0.251973	0.252229	0.495798
7.795	-0.0016	0.000551111	0	0.000158283	0.000143669	0	-58.465	7.85811	1.0081	1.0969	0.25184	0.252364	0.495796
7.794	-0.000846667	-0.000291111	0	0.000150642	0.000160483	0	-59.238	7.7962	1.00028	1.0969	0.251936	0.252504	0.49556
7.793	0.000246667	0.000606667	0	0.000153307	0.00014732	0	-59.011	7.75163	0.994691	1.0969	0.252299	0.251872	0.495829
7.792	-0.000397778	-0.00121333	0	0.000147275	0.000150868	0	-58.158	7.98687	1.02501	1.0969	0.251761	0.252567	0.495672
7.791	0.00150667	0.000811111	0	0.000159083	0.000158482	0	-58.471	8.06369	1.035	1.0969	0.25259	0.251431	0.495979
7.79	-0.00279333	-1.11111e-005	0	0.000151853	0.000146063	0	-58.056	8.4915	1.09005	1.0969	0.251418	0.25282	0.495762
7.789	7.11111e-005	-0.000348889	0	0.000139985	0.000140621	0	-58.633	7.56502	0.971244	1.0969	0.251981	0.25212	0.495899
7.788	0.00165778	0.00116222	0	0.000154144	0.000152617	0	-59.396	7.37378	0.946812	1.0969	0.252986	0.251576	0.495439
7.787	0.000431111	-0.00132889	0	0.000153156	0.000149551	0	-58.609	8.07532	1.03703	1.09689	0.251752	0.252201	0.496047
7.786	0.000391111	3.33333e-005	0	0.000154121	0.000141569	0	-58.44	8.34272	1.0715	1.09689	0.252118	0.251906	0.495977
7.785	0.000377778	-0.000984444	0	0.00015231	0.000137968	0	-59.026	7.96003	1.02248	1.09689	0.251898	0.252201	0.495901
7.784	0.00218444	-0.00227556	0	0.000154708	0.000143822	0	-59.207	7.59121	0.975232	1.09689	0.252239	0.252284	0.495477
7.783	-0.00151111	0.000726667	0	0.000167532	0.000167863	0	-59.883	7.89317	1.01415	1.09689	0.252079	0.252471	0.49545
7.782	0.00202222	0.000751111	0	0.000131936	0.000150712	0	-59.429	7.52309	0.96673	1.09689	0.252711	0.251324	0.495964
7.781	-9.77778e-005	0.000304444	0	0.000151173	0.000160129	0	-59.31	7.76665	0.998156	1.09689	0.252148	0.252044	0.495808
7.78	0.000371111	-0.00135556	0	0.000155474	0.000133385	0	-59.406	7.82193	1.00539	1.09689	0.251972	0.252464	0.495563
7.779	0.00132444	-0.000837778	0	0.000146503	0.000148055	0	-58.672	7.18575	0.923738	1.09689	0.252158	0.251914	0.495928
7.778	-0.000922222	0.00123556	0	0.000154545	0.000147853	0	-59.172	8.42432	1.0831	1.09688	0.252201	0.252044	0.495754
7.777	0.00141778	-0.000293333	0	0.000154949	0.000150221	0	-58.089	8.39366	1.07929	1.09688	0.252154	0.251592	0.496253
7.776	-0.000286667	-0.000533333	0	0.000161403	0.000155207	0	-58.453	7.52979	0.968338	1.09688	0.251873	0.252283	0.495843
7.775	-7.77778e-005	-0.00144444	0	0.000147857	0.00015037	0	-59.571	7.94736	1.02217	1.09688	0.251669	0.25243	0.495901
7.774	-0.00102444	0.00394444	0	0.000161431	0.000159626	0	-58.998	8.26748	1.06348	1.09688	0.252946	0.251486	0.495569
7.773	-0.000533333	0.00129778	0	0.000142549	0.000148243	0	-59.356	7.7352	0.995137	1.09688	0.252327	0.251944	0.495729
7.772	-0.00084	0.00203111	0	0.000154753	0.000139761	0	-58.738	7.37983	0.949541	1.09688	0.252247	0.251651	0.496102
7.771	-0.00320667	0.00242444	0	0.000160877	0.000160509	0	-58.401	7.1214	0.916407	1.09688	0.252026	0.252417	0.495558
7.77	3.55556e-005	-0.000413333	0	0.000148246	0.000150436	0	-59.016	8.48248	1.0917	1.09688	0.25211	0.252299	0.495591
7.769	-0.000108889	0.00012	0	0.00015289	0.000158629	0	-59.256	7.84313	1.00954	1.09687	0.252184	0.252179	0.495637
7.768	0.000255556	0.000515556	0	0.000145666	0.000148617	0	-58.475	7.83757	1.00896	1.09687	0.252321	0.251936	0.495743
7.767	-0.000964444	-0.000191111	0	0.000152021	0.000163733	0	-58.63	8.05034	1.03648	1.09687	0.251768	0.252346	0.495887
7.766	-0.000517778	-0.000895556	0	0.000164172	0.000153278	0	-58.796	7.81367	1.00614	1.09687	0.251732	0.252439	0.495829
7.765	0.000337778	-0.000597778	0	0.000154304	0.000152056	0	-59.969	8.08552	1.04128	1.09687	0.252253	0.252383	0.495363
7.764	0.00124444	-0.00208667	0	0.000155102	0.000150861	0	-59.618	8.5029	1.09517	1.09687	0.251872	0.252293	0.495834
7.763	0.000177778	0.000604444	0	0.000156391	0.000139671	0	-61.144	7.96877	1.02651	1.09687	0.252286	0.251894	0.49582
7.762	-0.00250222	-0.000175556	0	0.000150825	0.000154784	0	-60.326	7.46274	0.961445	1.09687	0.251347	0.252686	0.495968
7.761	0.000666667	-0.00283111	0	0.000148517	0.000148281	0	-59.155	7.59441	0.978535	1.09686	0.251547	0.252629	0.495824
7.76	0.000811111	-0.00046	0	0.000149449	0.000164479	0	-59.488	8.06359	1.03912	1.09686	0.252267	0.252091	0.495642
7.759	-0.000131111	0.00032	0	0.000153992	0.000171769	0	-59.315	7.51489	0.968538	1.09686	0.252094	0.252	0.495906
7.758	0.000875556	-0.00276222	0	0.000150259	0.000142578	0	-59.153	8.1986	1.05679	1.09686	0.251648	0.252591	0.495761
7.757	-0.00145556	0.00212	0	0.000154942	0.000149421	0	-58.057	7.85417	1.01253	1.09686	0.252217	0.251884	0.495899
7.756	0.000408889	0.000953333	0	0.00015707	0.000161616	0	-60.09	8.16743	1.05305	1.09686	0.252541	0.25186	0.495599
7.755	0.00284	-0.00153556	0	0.000154595	0.00014885	0	-58.723	8.00509	1.03225	1.09686	0.252381	0.251729	0.49589
7.754	0.00126	0.00147111	0	0.000161228	0.000145799	0	-59.027	8.33447	1.07486	1.09686	0.252769	0.251403	0.495828
7.753	-0.00114889	0.00204444	0	0.000144051	0.000150852	0	-60.197	7.73382	0.997526	1.09686	0.252416	0.251968	0.495617
7.752	-0.000166667	0.00129778	0	0.000140562	0.000147941	0	-59.933	7.51523	0.969457	1.09685	0.252454	0.251889	0.495657
7.751	-0.000442222	-0.00107556	0	0.000153701	0.00014587	0	-59.607	7.37685	0.951729	1.09685	0.25175	0.252509	0.495741
7.75	0.00121333	-0.00022	0	0.000154179	0.000145773	0	-59.851	7.75347	1.00045	1.09685	0.25235	0.251853	0.495797
7.749	0.00133556	0.000344444	0	0.000156445	0.000154063	0	-57.625	7.63852	0.985743	1.09685	0.252449	0.251609	0.495942
7.748	-0.000502222	-0.000411111	0	0.000157329	0.000149028	0	-59.306	7.87094	1.01587	1.09685	0.251942	0.252399	0.495659
7.747	-0.000351111	0.000135556	0	0.000158851	0.000152897	0	-57.964	7.79383	1.00605	1.09685	0.252107	0.252214	0.495679
7.746	8.88889e-005	-0.00115333	0	0.000142664	0.00015552	0	-59.876	7.97754	1.02989	1.09685	0.251863	0.252396	0.495741
7.745	-0.000744444	0.000831111	0	0.000157667	0.000157039	0	-60.719	7.68348	0.992057	1.09685	0.252252	0.252209	0.495539
7.744	-0.00132889	-0.00145556	0	0.00015501	0.000156669	0	-58.73	8.16166	1.05393	1.09685	0.251402	0.252794	0.495803
7.743	-0.000686667	0.000288889	0	0.00015457	0.000152035	0	-59.886	7.92395	1.02337	1.09684	0.25208	0.252279	0.495641
7.742	-0.00183333	0.00032	0	0.000150408	0.000146871	0	-59.264	8.37361	1.08158	1.09684	0.251879	0.252636	0.495486
7.741	-0.00162	0.000644444	0	0.000149194	0.000140079	0	-60.036	7.80919	1.00881	1.09684	0.25172	0.252208	0.496072
7.74	-0.00135333	-0.0005	0	0.000158471	0.000158431	0	-59.509	8.45696	1.09263	1.09684	0.251652	0.252579	0.495769
7.739	0.00186	-0.000891111	0	0.000147642	0.0001379	0	-60.25	7.95409	1.02779	1.09684	0.252318	0.251833	0.495849
7.738	0.00141556	-0.000275556	0	0.000156504	0.000166896	0	-59.682	8.0349	1.03837	1.09684	0.252297	0.251727	0.495977
7.737	-0.00161778	0.000893333	0	0.000161448	0.00015329	0	-59.059	7.73118	0.999248	1.09684	0.251911	0.252273	0.495816
7.736	0.00164667	-0.00415333	0	0.000152899	0.000147044	0	-60.382	7.73259	0.999559	1.09684	0.251457	0.25271	0.495833
7.735	-0.000395556	0.00190444	0	0.000164269	0.000142565	0	-58.876	8.1849	1.05816	1.09684	0.252452	0.251698	0.49585
7.734	0.000853333	-0.00289556	0	0.00015907	0.000162933	0	-59.245	8.13069	1.05129	1.09683	0.251564	0.252586	0.49585
7.733	-0.000724444	-0.00128889	0	0.00014795	0.000152881	0	-58.918	8.15263	1.05426	1.09683	0.251599	0.252606	0.495796
7.732	0.000344444	0.00134	0	0.000144737	0.000157071	0	-61.551	7.93812	1.02666	1.09683	0.2527	0.251858	0.495442
7.731	0.00117778	0.00026	0	0.000141585	0.000142302	0	-58.804	7.30506	0.944905	1.09683	0.252333	0.251614	0.496052
7.73	0.00086	-0.00164444	0	0.00015285	0.000151294	0	-58.959	7.93882	1.02701	1.09683	0.251838	0.25223	0.495932
7.729	0.000262222	0.000213333	0	0.000162946	0.000154526	0	-61.744	7.95833	1.02967	1.09683	0.252403	0.252166	0.495431
7.728	0.000228889	-0.00125111	0	0.00015818	0.000151445	0	-59.608	8.22612	1.06446	1.09683	0.252	0.252511	0.495489
7.727	-0.00086	-0.000435556	0	0.000155551	0.000147265	0	-60.329	7.87259	1.01884	1.09683	0.251792	0.25244	0.495768
7.726	-0.00242889	0.00100889	0	0.000145039	0.000155449	0	-60.324	7.75046	1.00317	1.09683	0.251817	0.252527	0.495657
7.725	-0.000382222	-0.000911111	0	0.000156105	0.000150581	0	-60.75	8.2087	1.06262	1.09682	0.251844	0.252491	0.495664
7.724	-0.000524444	-0.000204444	0	0.000145271	0.000156118	0	-59.805	8.10103	1.04881	1.09682	0.251972	0.252337	0.495691
7.723	0.000791111	-0.00117778	0	0.000150336	0.000174451	0	-59.124	7.89838	1.02271	1.09682	0.251952	0.252146	0.495902
7.722	0.00208889	-0.00199111	0	0.000154731	0.000145989	0	-59.508	8.33751	1.07971	1.09682	0.252116	0.252067	0.495818
7.721	-0.00115556	-0.000377778	0	0.000146085	0.000147459	0	-59.948	8.26032	1.06985	1.09682	0.251743	0.25251	0.495747
7.72	-0.00116667	0.000566667	0	0.000152817	0.000151226	0	-61.045	7.65177	0.991161	1.09682	0.251983	0.252283	0.495733
7.719	0.000211111	0.00137111	0	0.000155173	0.000165618	0	-59.158	7.4555	0.965864	1.09682	0.252313	0.251522	0.496164
7.718	-0.000153333	-0.000968889	0	0.000156199	0.000157858	0	-60.201	8.28191	1.07306	1.09682	0.251909	0.25247	0.495621
7.717	-0.000862222	-0.000297778	0	0.000162817	0.000161205	0	-60.66	8.32354	1.0786	1.09681	0.251761	0.252341	0.495898
7.716	0.000806667	-0.00129333	0	0.000156184	0.000143267	0	-60.067	7.75026	1.00444	1.09681	0.252166	0.252409	0.495426
7.715	0.000595556	0.00214667	0	0.000153379	0.000155949	0	-60.093	8.04984	1.0434	1.09681	0.252796	0.251424	0.49578
7.714	-0.000455556	0.00153556	0	0.000159715	0.000152998	0	-59.71	8.52213	1.10476	1.09681	0.252404	0.251864	0.495731
7.713	-0.00134	0.000626667	0	0.000143392	0.000161249	0	-59.878	8.18823	1.06161	1.09681	0.25189	0.252247	0.495863
7.712	-0.000513333	0.000622222	0	0.0001585	0.000154815	0	-61.028	8.12311	1.05331	1.09681	0.252113	0.252059	0.495828
7.711	-0.00168	0.000662222	0	0.000154642	0.000166511	0	-60.06	8.13031	1.05438	1.09681	0.251898	0.252407	0.495696
7.71	0.00243111	-0.00114667	0	0.000151157	0.000150295	0	-59.281	7.70701	0.999612	1.09681	0.252641	0.251999	0.49536
7.709	0.00169556	-0.00121111	0	0.000154921	0.000151967	0	-58.915	8.20078	1.06379	1.09681	0.252158	0.251916	0.495927
7.708	0.00108	-0.00228444	0	0.000147565	0.000161758	0	-59.467	8.64509	1.12157	1.0968	0.25182	0.252422	0.495758
7.707	-5.55556e-005	0.00213556	0	0.00015233	0.000171161	0	-60.615	8.5281	1.10654	1.0968	0.252716	0.251676	0.495609
7.706	0.000755556	-0.00114	0	0.000164486	0.000156444	0	-59.415	8.11362	1.0529	1.0968	0.252072	0.252264	0.495663
7.705	-0.000344444	-0.000142222	0	0.000157352	0.000142608	0	-60.053	7.88317	1.02312	1.0968	0.252063	0.252307	0.49563
7.704	0.000191111	0.000271111	0	0.000152015	0.000156843	0	-60.38	8.6131	1.118	1.0968	0.252148	0.251917	0.495936
7.703	0.0004	0.00142222	0	0.000160853	0.000159851	0	-59.658	7.72569	1.00295	1.0968	0.252614	0.251703	0.495682
7.702	-2.22222e-006	0.000131111	0	0.000167765	0.000147657	0	-59.829	8.88932	1.15416	1.0968	0.252211	0.252147	0.495642
7.701	0.00134667	-0.00184	0	0.000157065	0.000155611	0	-59.541	8.73375	1.13411	1.0968	0.252029	0.252276	0.495696
7.7	0.00231556	-0.00242222	0	0.000146319	0.000152096	0	-58.666	8.16415	1.06028	1.09679	0.252096	0.252149	0.495756
7.699	-0.000128889	-0.000664444	0	0.000166977	0.000158894	0	-60.403	7.88018	1.02353	1.09679	0.251878	0.252274	0.495848
7.698	0.000795556	-0.000802222	0	0.000148994	0.00015703	0	-61.228	8.49981	1.10416	1.09679	0.252118	0.252121	0.495761
7.697	-0.000204444	2.66667e-005	0	0.000146335	0.000151709	0	-59.746	7.53921	0.9795	1.09679	0.252151	0.25224	0.495609
7.696	5.77778e-005	-0.000195556	0	0.000153629	0.000150691	0	-60.059	8.2121	1.06706	1.09679	0.252156	0.252224	0.49562
7.695	-0.000811111	0.00173778	0	0.000168862	0.000158325	0	-61.384	8.34716	1.08475	1.09679	0.2525	0.252037	0.495463
7.694	-8e-005	0.000513333	0	0.000149326	0.0001536	0	-60.974	8.97717	1.16678	1.09679	0.252392	0.252176	0.495432
7.693	-0.00163111	0.00174889	0	0.00014316	0.000142812	0	-58.251	7.96313	1.03511	1.09679	0.252084	0.252026	0.49589
7.692	0.000302222	0.000597778	0	0.000138528	0.000146768	0	-60.712	7.8604	1.02189	1.09679	0.252432	0.251982	0.495586
7.691	0.000357778	0.00160889	0	0.00015923	0.000158218	0	-59.852	8.04386	1.04588	1.09678	0.252752	0.251769	0.495479
7.69	-0.00132222	0.000497778	0	0.000159889	0.00016225	0	-61.165	8.41168	1.09385	1.09678	0.25196	0.252372	0.495668
7.689	-0.000944444	0.00026	0	0.00014597	0.000144427	0	-60.282	8.46652	1.10112	1.09678	0.251893	0.252236	0.495871
7.688	7.33333e-005	0.00094	0	0.000143585	0.000151168	0	-59.586	8.22766	1.07019	1.09678	0.252216	0.251709	0.496076
7.687	-0.00182	0.000604444	0	0.00016111	0.000147484	0	-60.201	7.69908	1.00157	1.09678	0.251866	0.252473	0.495661
7.686	0.000568889	0.00108	0	0.000150566	0.000136277	0	-60.254	8.16028	1.06171	1.09678	0.252686	0.251861	0.495453
7.685	0.00052	-0.00296889	0	0.000159223	0.00016861	0	-59.34	8.15782	1.06152	1.09678	0.25143	0.252654	0.495916
7.684	0.000548889	0.0004	0	0.000151775	0.000153251	0	-60.86	7.8162	1.0172	1.09678	0.252414	0.25194	0.495646
7.683	-3.77778e-005	-0.000933333	0	0.000150028	0.000148437	0	-60.538	8.03837	1.04625	1.09677	0.251856	0.252341	0.495803
7.682	0.000588889	0.00217778	0	0.000165067	0.000135121	0	-59.715	8.36427	1.08881	1.09677	0.25278	0.251397	0.495823
7.681	-0.000808889	0.000713333	0	0.000156355	0.000153765	0	-60.054	8.04324	1.04716	1.09677	0.252108	0.252156	0.495737
7.68	-0.000802222	-0.000626667	0	0.000148169	0.000158121	0	-59.047	8.07446	1.05136	1.09677	0.251723	0.252438	0.495839
7.679	0.00238444	0.000266667	0	0.000145381	0.000153603	0	-59.791	8.44976	1.10037	1.09677	0.252717	0.251391	0.495892
7.678	0.000508889	-8.88889e-006	0	0.00014896	0.000148786	0	-60.684	8.17303	1.06447	1.09677	0.252267	0.252017	0.495717
7.677	-0.00176889	0.000931111	0	0.000157597	0.000147939	0	-61.233	8.12804	1.05875	1.09677	0.251978	0.252397	0.495626
7.676	0.00118889	-0.000748889	0	0.000158348	0.000160213	0	-59.507	8.82765	1.15003	1.09677	0.252273	0.252053	0.495673
7.675	0.00105556	-0.000315556	0	0.000153044	0.000150939	0	-59.615	7.83309	1.0206	1.09676	0.252271	0.251901	0.495828
7.674	-0.0026	0.00172444	0	0.000147222	0.000142714	0	-60.966	8.89289	1.15883	1.09676	0.251957	0.252394	0.495649
7.673	-0.00216444	0.00218889	0	0.000146416	0.000152583	0	-58.648	8.21117	1.07014	1.09676	0.252079	0.252067	0.495854
7.672	-0.0008	0.000546667	0	0.000146184	0.000158622	0	-59.991	7.20064	0.938562	1.09676	0.252094	0.252221	0.495684
7.671	-0.00182222	0.000793333	0	0.000158975	0.000163619	0	-59.751	8.42191	1.09789	1.09676	0.251732	0.252247	0.496021
