19.09	-0.000248457	-4.78395e-005	0.000111111	0.0342496	0.0348995	0.0341239	-21.757	1.11075	0.0581851	0.000142377	0	0	65.66	0.246438	-64.9064	0	0
19.08	-0.000125	0.000197531	-0.000128086	0.037154	0.0357617	0.0360563	-21.389	1.04677	0.0548623	0.000144173	0	0	58.8234	3.09562	-60.919	0	0
19.07	0.000685185	-0.000458333	0.000328704	0.035225	0.0366403	0.0340718	-21.207	1.03392	0.0542171	0.000145866	0	0	59.9219	1.50525	-60.4272	0	0
19.06	-0.000205247	-0.000816358	0.000641975	0.0369093	0.0353314	0.0357419	-21.621	1.06931	0.0561021	0.00014754	0	0	57.6407	-1.15513	-55.4856	0	0
19.05	-3.39506e-005	0.00020216	0.000391975	0.0388519	0.0339501	0.0352863	-20.79	1.02516	0.053814	0.000149271	0	0	62.7488	-1.62789	-60.121	0	0
19.04	-0.000180556	-0.000240741	0.000462963	0.0358723	0.0341853	0.0355567	-21.587	1.07397	0.0564061	0.000150932	0	0	65.9222	-2.74731	-62.1749	0	0
19.03	-0.000364198	-0.000225309	0.000455247	0.0340641	0.0358926	0.0333309	-22.036	1.00798	0.0529679	0.000152673	0	0	65.2603	1.10624	-65.3665	0	0
19.02	-3.24074e-005	-0.000324074	-7.87037e-005	0.0357728	0.0351365	0.036318	-20.201	1.05689	0.0555675	0.000154308	0	0	65.0187	2.57827	-66.597	0	0
19.01	2.62346e-005	-0.00024537	-0.000239198	0.034911	0.0359776	0.0329763	-21.982	0.961491	0.0505782	0.000156023	0	0	64.9475	0.980719	-64.9282	0	0
19	-0.000520062	0.000157407	-8.17901e-005	0.0387081	0.0344142	0.035405	-20.778	1.12146	0.0590245	0.000157584	0	0	66.0734	4.72955	-69.803	0	0
18.99	0.000189815	-0.00016358	3.39506e-005	0.0326385	0.0365319	0.0343066	-21.379	1.0712	0.0564088	0.000159406	0	0	60.811	9.36818	-69.1791	0	0
18.98	-0.00032716	-0.000236111	0.000817901	0.0359891	0.0353603	0.0360399	-22.369	1.00873	0.0531469	0.000161147	0	0	62.9113	7.65809	-69.5693	0	0
18.97	0.000529321	1.54321e-005	-4.93827e-005	0.0361999	0.0341114	0.0351871	-21.241	1.10867	0.0584433	0.000162787	0	0	61.5182	12.0808	-72.599	0	0
18.96	-0.00028858	-0.000512346	-0.000574074	0.0341298	0.0378526	0.0396927	-21.301	1.03006	0.0543282	0.000164591	0	0	59.3857	17.6534	-76.039	0	0
18.95	-0.000135802	0.000700617	0.00012963	0.0344347	0.0356005	0.0347474	-20.877	1.11121	0.0586393	0.000166268	0	0	61.9162	13.8551	-74.7714	0	0
18.94	0.000708333	-0.000134259	-0.000189815	0.0334756	0.0340055	0.0356071	-21.943	1.00525	0.0530756	0.000168078	0	0	58.129	12.0585	-69.1875	0	0
18.93	-0.00016821	0.000936728	8.33333e-005	0.0361727	0.0366481	0.0364931	-21.337	1.09482	0.0578349	0.000169716	0	0	52.8598	14.7244	-66.5841	0	0
18.92	0.000229938	0.000291667	-0.000387346	0.0366519	0.0379253	0.0377041	-21.673	1.02712	0.0542875	0.000171501	0	0	50.8414	16.1903	-66.0318	0	0
18.91	-0.000143519	0.000239198	-0.000248457	0.0365645	0.0353913	0.0377289	-21.532	1.16395	0.0615521	0.000173176	0	0	51.4329	13.5636	-63.9966	0	0
18.9	0.000248457	0.000313272	2.62346e-005	0.0360352	0.0329399	0.0367112	-20.789	1.08209	0.0572533	0.000175076	0	0	52.6633	13.1875	-64.8507	0	0
18.89	-0.00070216	9.25926e-005	0.000100309	0.0375698	0.033697	0.0348073	-21.937	1.11608	0.0590831	0.000176843	0	0	56.2456	12.3968	-67.6424	0	0
18.88	0.000103395	-0.000112654	-0.000523148	0.03322	0.0359851	0.0342617	-22.142	1.11576	0.0590972	0.000178667	0	0	56.5059	2.02566	-57.5316	0	0
18.87	0.000195988	-0.000257716	0.000529321	0.0364566	0.0344055	0.0353574	-21.543	1.13331	0.0600589	0.000180491	0	0	59.4719	-1.23671	-57.2352	0	0
18.86	-0.000155864	-0.000324074	0.000354938	0.0347232	0.0371166	0.0336966	-21.058	1.10266	0.0584657	0.000182344	0	0	63.3481	-3.28776	-59.0604	0	0
18.85	0.000126543	2.46914e-005	6.6358e-005	0.0335043	0.0358827	0.0336895	-21.297	1.08052	0.057322	0.000184149	0	0	59.0267	1.51798	-59.5447	0	0
18.84	-0.000316358	-0.000191358	0.000595679	0.0330203	0.0376779	0.0347517	-21.368	1.05112	0.055792	0.000185918	0	0	53.5637	0.663577	-53.2273	0	0
18.83	-0.000134259	0.000804012	-0.000410494	0.0359577	0.0376974	0.0351852	-21.197	1.13629	0.0603445	0.00018764	0	0	54.9101	1.80043	-55.7105	0	0
18.82	-0.000560185	0.000337963	0.000643519	0.035045	0.0364521	0.03701	-20.705	1.09026	0.0579309	0.000189503	0	0	55.9716	-2.69238	-52.2792	0	0
18.81	0.000496914	-7.09877e-005	-0.000393519	0.0367171	0.0379763	0.0324665	-21.001	1.00356	0.0533527	0.000191291	0	0	58.3479	-7.89184	-49.456	0	0
18.8	-0.000802469	0.000421296	7.09877e-005	0.0345912	0.0386234	0.0329836	-22.613	1.08156	0.0575299	0.000192937	0	0	61.9789	-12.3343	-48.6446	0	0
18.79	-6.17284e-006	-0.000134259	-0.00104475	0.0374194	0.0352448	0.0383197	-21.944	1.10464	0.0587887	0.000194713	0	0	64.3418	-12.5019	-50.8399	0	0
18.78	1.69753e-005	0.000146605	-8.02469e-005	0.0364597	0.0364705	0.039309	-21.713	1.01737	0.0541731	0.000196527	0	0	69.5528	-16.1985	-52.3543	0	0
18.77	-0.000279321	0.000478395	0.00024537	0.0355606	0.036891	0.0358733	-21.696	1.04971	0.0559248	0.000198199	0	0	70.2176	-20.9769	-48.2406	0	0
18.76	2.46914e-005	-0.000330247	0.000796296	0.0373371	0.0367123	0.0369107	-20.587	1.0611	0.0565621	0.000199925	0	0	64.3168	-19.8156	-43.5011	0	0
18.75	0.000228395	-0.000251543	0.000481481	0.0400731	0.0348499	0.0339585	-22.104	1.02224	0.0545195	0.000201671	0	0	65.2752	-24.0186	-40.2566	0	0
18.74	-0.000191358	0.000126543	-0.00012037	0.0350706	0.035699	0.0369392	-23.141	1.11339	0.0594122	0.000203354	0	0	61.3309	-25.6597	-34.6711	0	0
18.73	0.00041821	0.000307099	0.000117284	0.0359035	0.0373282	0.0363795	-22.385	1.01759	0.0543296	0.000205188	0	0	56.5694	-22.3436	-33.2258	0	0
18.72	-0.00033642	0.000300926	0.000183642	0.0369104	0.0369089	0.0372334	-20.306	1.12406	0.060046	0.000206864	0	0	55.4453	-21.6874	-32.7579	0	0
18.71	6.32716e-005	0.000401235	-0.000603395	0.0368693	0.0372587	0.038152	-20.793	1.0469	0.055954	0.000208718	0	0	54.0868	-17.916	-35.1708	0	0
18.7	-0.00016821	-0.00049537	-0.000516975	0.037395	0.0361542	0.0351956	-21.468	1.14855	0.0614199	0.000210445	0	0	53.1241	-17.2271	-34.897	0	0
18.69	-7.25309e-005	0.000208333	8.64198e-005	0.0349102	0.0361805	0.0373818	-21.593	1.05247	0.0563117	0.00021234	0	0	54.6929	-21.9415	-31.7515	0	0
18.68	-0.000337963	4.62963e-005	0.00025	0.0337304	0.0353726	0.0352526	-21.703	1.14909	0.0615142	0.000214078	0	0	58.9172	-24.3235	-33.5937	0	0
18.67	-0.000737654	0.000486111	0.000214506	0.0408558	0.0359524	0.0352749	-21.606	0.974117	0.0521755	0.000215977	0	0	60.9196	-26.5953	-33.3243	0	0
18.66	0.000322531	0.000263889	-0.000813272	0.0354427	0.0400356	0.0350943	-21.817	1.06611	0.0571332	0.000217587	0	0	69.2427	-29.8159	-38.4268	0	0
18.65	0.00045679	-0.000148148	-0.000257716	0.0322957	0.0365733	0.035841	-21.312	1.12313	0.0602216	0.000219351	0	0	74.9329	-36.7654	-37.1675	0	0
18.64	0.000149691	-0.000589506	2.77778e-005	0.0394914	0.0368602	0.0377682	-21.62	1.11257	0.0596872	0.000221209	0	0	76.2428	-41.1357	-34.1071	0	0
18.63	-0.000208333	0.000209877	-0.000441358	0.0383993	0.0390817	0.0374088	-21.096	1.05921	0.056855	0.000223052	0	0	74.7973	-45.4021	-28.3952	0	0
18.62	-0.00046142	0.000557099	0.000399691	0.0364259	0.0376034	0.0365611	-21.44	1.16171	0.0623905	0.000224806	0	0	71.0178	-46.6524	-23.3654	0	0
18.61	-0.000530864	-0.000638889	-0.000283951	0.0364101	0.0381087	0.0408691	-20.877	1.13338	0.0609017	0.000226732	0	0	74.1262	-48.0231	-25.103	0	0
18.6	0.000154321	0.000618827	-0.000231481	0.0389158	0.0358358	0.0337724	-21.163	1.11561	0.059979	0.000228612	0	0	74.6835	-48.5591	-25.1245	0	0
18.59	-0.00105864	-0.000117284	0.000606481	0.0343663	0.034722	0.0348002	-23.493	1.0951	0.0589078	0.000230463	0	0	76.1263	-47.7955	-27.3308	0	0
18.58	5.40123e-005	0.000608025	0.000212963	0.036911	0.0379161	0.0365387	-21.296	1.06504	0.0573217	0.000232281	0	0	77.9757	-50.3963	-26.5794	0	0
18.57	0.000194444	0.000399691	8.64198e-005	0.037055	0.0373536	0.0388999	-22.783	1.09616	0.0590287	0.00023405	0	0	79.1494	-49.528	-28.6213	0	0
18.56	-0.00016358	-0.000262346	-0.00025463	0.0376956	0.0386594	0.0354461	-21.874	1.04212	0.0561489	0.000235872	0	0	79.1042	-47.6454	-30.4588	0	0
18.55	0.00058179	0.000248457	0.000128086	0.0372771	0.0348722	0.0363178	-22.173	1.13828	0.0613628	0.000237605	0	0	77.5055	-41.147	-35.3585	0	0
18.54	-2.46914e-005	0.000180556	-0.000183642	0.0392115	0.0381772	0.0365671	-21.7	1.11632	0.0602114	0.000239499	0	0	77.953	-41.0144	-35.9386	0	0
18.53	0.000464506	-0.00106327	-0.000317901	0.0360851	0.0368746	0.0373958	-22.017	1.11802	0.0603354	0.000241357	0	0	78.272	-38.0241	-39.2479	0	0
18.52	-0.000344136	0.000435185	-0.00058642	0.0408832	0.036896	0.0360581	-22.438	1.06601	0.0575598	0.00024322	0	0	79.7351	-42.9805	-35.7546	0	0
18.51	0.000208333	-0.000669753	-8.95062e-005	0.0389434	0.0377934	0.0371841	-21.53	1.09332	0.0590664	0.000244996	0	0	81.8556	-45.8027	-35.0529	0	0
18.5	-0.000214506	-0.000853395	-0.00054784	0.0367312	0.0337262	0.0360896	-22.33	1.16905	0.0631919	0.000246819	0	0	89.3106	-49.2697	-39.0409	0	0
18.49	-0.000595679	-2.62346e-005	-0.000132716	0.0362698	0.034114	0.036372	-21.677	1.11555	0.0603323	0.00024877	0	0	89.2455	-46.7058	-41.5397	0	0
18.48	-0.000240741	0.000270062	-0.000135802	0.0359628	0.0349512	0.0364007	-21.556	1.05093	0.0568684	0.000250632	0	0	93.1224	-52.7684	-39.354	0	0
18.47	0.000393519	-4.62963e-005	-0.000805556	0.0330381	0.0383555	0.0376837	-21.666	1.09727	0.0594084	0.000252387	0	0	91.7904	-51.5687	-39.2217	0	0
18.46	-4.01235e-005	4.32099e-005	-9.10494e-005	0.0367331	0.0379329	0.0355398	-22.266	1.17902	0.0638687	0.00025422	0	0	93.6789	-51.9428	-40.7361	0	0
18.45	0.000118827	1.08025e-005	-0.000342593	0.0351014	0.0377391	0.0363234	-21.841	1.11221	0.0602825	0.000256192	0	0	92.3391	-49.1373	-42.2018	0	0
