Temperature	Magnetism_One	Magnetism_Two	Magnetism_Three	Susceptibility_One	Susceptibility_Two	Susceptibility_Three	Energy_Kawasaki	Heat_Capacity_Kawasaki	Heat_Capacity_Over_Temp	Entropy	Prob1	Prob0	Prob_-1
5.864	0.0334426	0.0347837	0.0340219	0.000107602	0.000114251	0.000110823	-137.655	19.4097	3.30997	0.717195	0.2982	0.2982	0.403599
5.865	0.0334285	0.0339005	0.0334953	0.000108423	0.000109374	0.000109046	-134.968	19.0273	3.24421	0.717199	0.298201	0.298201	0.403599
5.866	0.0345929	0.034724	0.0344565	0.000118729	0.000115544	0.000119965	-135.513	20.0064	3.41058	0.717203	0.298255	0.298255	0.403491
5.867	0.0348623	0.0354617	0.0339474	0.000119633	0.000121501	0.000117436	-135.156	19.2434	3.27994	0.717207	0.298035	0.298035	0.403929
5.868	0.0335106	0.0345576	0.0335361	0.00010993	0.000113445	0.000110047	-135.104	21.5695	3.67578	0.71721	0.298113	0.298113	0.403774
5.869	0.0341019	0.0334189	0.0328086	0.000108913	0.000113194	0.000104681	-135.922	20.5693	3.50474	0.717214	0.298431	0.298431	0.403138
5.87	0.0327438	0.033087	0.0329583	0.000104992	0.000106054	0.000106067	-134.299	19.7991	3.37293	0.717218	0.298473	0.298473	0.403054
5.871	0.0322488	0.0356529	0.0341907	0.000105526	0.000118785	0.000110844	-135.88	20.9451	3.56755	0.717222	0.297626	0.297626	0.404747
5.872	0.0339138	0.033185	0.0333233	0.000116677	0.000109535	0.000109191	-133.187	21.8788	3.72595	0.717226	0.297981	0.297981	0.404038
5.873	0.0331091	0.0338628	0.0332549	0.000105709	0.000117462	0.000108346	-138.641	18.363	3.12669	0.71723	0.298198	0.298198	0.403603
5.874	0.0330291	0.0338288	0.0333405	0.000105459	0.000113873	0.000106983	-137.624	21.3683	3.63777	0.717233	0.297557	0.297557	0.404886
5.875	0.0343266	0.0333091	0.0347627	0.000112478	0.000102887	0.000113292	-137.043	20.0033	3.40482	0.717238	0.29811	0.29811	0.403779
5.876	0.0332437	0.0332023	0.0333702	0.00010931	0.000109595	0.000110791	-137.006	19.2948	3.28367	0.717241	0.297782	0.297782	0.404436
5.877	0.0338692	0.0337264	0.0335832	0.000110469	0.000109901	0.000107987	-133.74	21.0033	3.57381	0.717245	0.297958	0.297958	0.404084
5.878	0.0331942	0.0332433	0.0328773	0.000106478	0.000103226	0.00010531	-134.252	19.5048	3.31828	0.717249	0.29803	0.29803	0.403941
5.879	0.0332107	0.0340677	0.0337251	0.000101554	0.000113255	0.000111637	-135.34	20.6037	3.50463	0.717253	0.298162	0.298162	0.403676
5.88	0.0349501	0.0345657	0.0343365	0.00012082	0.000114121	0.000109679	-135.108	20.615	3.50596	0.717257	0.298233	0.298233	0.403534
5.881	0.0330633	0.0337004	0.0333349	0.000105651	0.000112526	0.000106089	-137.075	19.6907	3.3482	0.71726	0.297726	0.297726	0.404548
5.882	0.0322724	0.0332094	0.0332866	0.000103985	0.000104631	0.000107019	-135.363	21.34	3.62802	0.717264	0.298102	0.298102	0.403795
5.883	0.0333168	0.0327757	0.0337517	0.000105785	0.000100491	0.000113215	-136.736	19.1132	3.24889	0.717268	0.298067	0.298067	0.403866
5.884	0.0333203	0.032727	0.0343659	0.00010695	0.000101575	0.000109311	-136.842	20.0085	3.40049	0.717272	0.298082	0.298082	0.403836
5.885	0.0329196	0.0332808	0.0329387	0.000102521	0.000105633	0.000106188	-136.988	20.5661	3.49467	0.717276	0.298123	0.298123	0.403753
5.886	0.0331668	0.0340046	0.033121	0.000106237	0.000113341	0.000104835	-134.23	20.9856	3.56535	0.717279	0.298199	0.298199	0.403603
5.887	0.0345759	0.0344835	0.035034	0.0001194	0.000116488	0.000115209	-135.597	19.1764	3.25742	0.717283	0.297881	0.297881	0.404238
5.888	0.0326095	0.0319579	0.0335755	0.000107349	9.97966e-005	0.000114294	-136.793	21.1272	3.58817	0.717287	0.297919	0.297919	0.404163
5.889	0.0349603	0.0332583	0.0338961	0.000117285	0.000109259	0.000107678	-134.761	18.9109	3.21122	0.717291	0.297185	0.297185	0.40563
5.89	0.0325983	0.033271	0.0323558	0.000101545	0.000108444	0.000101598	-135.548	19.1179	3.24583	0.717295	0.298406	0.298406	0.403188
5.891	0.0335537	0.0338829	0.0322769	0.000108635	0.000110452	0.000105091	-137.353	21.8244	3.7047	0.717298	0.297758	0.297758	0.404483
5.892	0.0340712	0.0333071	0.0341731	0.000114178	0.000107778	0.00010925	-134.883	20.6052	3.49714	0.717302	0.298083	0.298083	0.403834
5.893	0.0325882	0.0345269	0.0330094	0.000105379	0.000117761	0.000102489	-136.792	21.0577	3.57335	0.717306	0.297888	0.297888	0.404224
5.894	0.0335981	0.0343801	0.033991	0.000106626	0.000111253	0.000112105	-132.951	20.9839	3.56021	0.71731	0.298024	0.298024	0.403952
5.895	0.0336129	0.0334098	0.0326802	0.000107038	0.000113888	0.000105264	-134.816	21.2213	3.59987	0.717314	0.298051	0.298051	0.403898
5.896	0.0333814	0.0341351	0.033851	0.000109246	0.000115294	0.00010987	-136.925	20.5685	3.48856	0.717318	0.298226	0.298226	0.403549
5.897	0.0336458	0.0337332	0.0341905	0.000112806	0.000116323	0.000113333	-135.288	19.4587	3.29976	0.717322	0.297954	0.297954	0.404092
5.898	0.0330258	0.0326697	0.0335815	0.000108043	0.00010198	0.000106935	-136.643	19.5928	3.32194	0.717326	0.297503	0.297503	0.404994
5.899	0.0336313	0.034532	0.0337814	0.000107913	0.000112969	0.000111062	-137.412	19.4867	3.30338	0.717329	0.297831	0.297831	0.404339
5.9	0.0339306	0.0344591	0.0338723	0.000106532	0.000114947	0.000108858	-134.155	18.2514	3.09346	0.717333	0.298411	0.298411	0.403179
5.901	0.0331397	0.0335962	0.033188	0.000113414	0.000108657	0.000106442	-137.144	20.95	3.55025	0.717336	0.297928	0.297928	0.404144
5.902	0.032788	0.0344688	0.0340014	0.000108351	0.000108858	0.000106618	-136.444	19.7804	3.35148	0.71734	0.298018	0.298018	0.403964
5.903	0.0336449	0.0328021	0.0330081	0.000108435	0.000104497	0.000102342	-135.353	20.9371	3.54685	0.717344	0.297518	0.297518	0.404964
5.904	0.0325119	0.0331208	0.0333976	0.000106024	0.000104467	0.000109623	-136.218	19.471	3.29794	0.717348	0.298043	0.298043	0.403913
5.905	0.0331636	0.0332323	0.0329754	0.00010533	0.000104803	0.000104157	-133.311	19.9918	3.38556	0.717352	0.297702	0.297702	0.404596
5.906	0.0337588	0.0335378	0.0335335	0.000110139	0.000104883	0.000103382	-134.949	19.9676	3.3809	0.717355	0.297665	0.297665	0.404671
5.907	0.0330184	0.0323431	0.0334626	0.000106713	9.83603e-005	0.000105614	-133.214	19.8233	3.3559	0.717359	0.29786	0.29786	0.40428
5.908	0.0344209	0.0335496	0.0343531	0.000112518	0.000108236	0.000112206	-135.415	19.1107	3.23472	0.717363	0.29813	0.29813	0.40374
5.909	0.0338407	0.0339823	0.0336141	0.000108741	0.000109882	0.000111879	-137.196	20.1886	3.41658	0.717367	0.297944	0.297944	0.404112
5.91	0.0340627	0.0335948	0.0331781	0.000116651	0.000111032	0.000103249	-136.236	19.6721	3.32862	0.71737	0.298155	0.298155	0.403691
5.911	0.0323744	0.0324157	0.0319939	0.000100075	9.88658e-005	9.99807e-005	-135.552	19.7467	3.34067	0.717374	0.297645	0.297645	0.40471
5.912	0.0329557	0.0331813	0.033559	0.000100571	0.000104814	0.000109209	-135.102	20.5861	3.48208	0.717378	0.29796	0.29796	0.40408
5.913	0.0336711	0.0339657	0.0336371	0.000107869	0.000106664	0.000110435	-138.114	18.8049	3.18026	0.717382	0.297785	0.297785	0.40443
5.914	0.0344388	0.0338582	0.0340959	0.000113047	0.000109072	0.000112282	-137.606	19.0659	3.22387	0.717385	0.297803	0.297803	0.404395
5.915	0.0340809	0.0345072	0.0327708	0.000112275	0.000110433	0.000102626	-135.307	20.3663	3.44317	0.717389	0.297884	0.297884	0.404232
5.916	0.0332567	0.0336808	0.0332999	0.000110074	0.0001082	0.000107863	-136.12	19.5774	3.30922	0.717393	0.297882	0.297882	0.404236
5.917	0.0328467	0.033183	0.0334564	0.000105728	0.000105222	0.000111459	-135.849	20.3316	3.43613	0.717396	0.297821	0.297821	0.404357
5.918	0.0337867	0.0328807	0.0335495	0.000107107	0.000108926	0.00010986	-134.226	20.4845	3.46139	0.7174	0.297988	0.297988	0.404023
5.919	0.0349038	0.0328216	0.0335459	0.00011342	0.000104384	0.00011154	-137.331	19.9791	3.37541	0.717404	0.298252	0.298252	0.403497
5.92	0.0333256	0.0351301	0.0343963	0.000109519	0.000115346	0.000112924	-135.4	19.6712	3.32284	0.717408	0.298117	0.298117	0.403765
5.921	0.0335141	0.0341405	0.0320274	0.000109372	0.000111671	0.000101486	-135.411	19.939	3.36751	0.717411	0.297877	0.297877	0.404247
5.922	0.0335896	0.03422	0.0328909	0.000108823	0.000112034	0.000101729	-134.309	19.8631	3.35413	0.717415	0.298011	0.298011	0.403979
5.923	0.0334644	0.0333787	0.0331251	0.000108705	0.000106536	0.000105826	-139.137	20.6562	3.48745	0.717419	0.297854	0.297854	0.404292
5.924	0.0335721	0.034509	0.0338851	0.000113391	0.000112934	0.000113356	-136.444	20.202	3.4102	0.717423	0.297635	0.297635	0.404729
5.925	0.0334514	0.0329005	0.0334976	0.00010683	0.000103845	0.000106196	-133.14	21.5601	3.63884	0.717426	0.297652	0.297652	0.404695
5.926	0.0352558	0.0344386	0.0330971	0.000119888	0.000109807	0.000106635	-137.287	19.9318	3.36345	0.717431	0.297971	0.297971	0.404057
5.927	0.0337058	0.0338949	0.0329242	0.000109358	0.000107847	0.000101384	-135.358	20.5303	3.46386	0.717434	0.29756	0.29756	0.40488
5.928	0.034344	0.03239	0.0347237	0.000113897	0.00010372	0.000117588	-135.453	20.0782	3.38701	0.717438	0.298125	0.298125	0.403749
5.929	0.0345973	0.0343428	0.0335716	0.000117931	0.000112656	0.000104624	-134.309	19.6482	3.31392	0.717442	0.298342	0.298342	0.403317
5.93	0.0345018	0.0339664	0.0338988	0.000112764	0.000113472	0.000113472	-133.542	18.6774	3.14965	0.717446	0.297802	0.297802	0.404396
5.931	0.033769	0.0333505	0.0352248	0.000114592	0.000105255	0.000119485	-136.68	20.2804	3.41938	0.717449	0.297979	0.297979	0.404042
5.932	0.0331661	0.0338413	0.0336828	0.000105929	0.000106725	0.000104157	-134.503	19.2884	3.25158	0.717453	0.297519	0.297519	0.404963
5.933	0.0337341	0.0345202	0.0340306	0.000112634	0.000116557	0.000111817	-135.237	21.0023	3.5399	0.717456	0.297802	0.297802	0.404397
5.934	0.0324266	0.0335475	0.0335121	0.000103653	0.00011013	0.000104512	-136.703	19.5	3.28615	0.71746	0.298039	0.298039	0.403921
5.935	0.0342647	0.0336721	0.0327577	0.000116301	0.000108759	0.000104872	-136.247	20.073	3.38213	0.717464	0.297671	0.297671	0.404658
5.936	0.0329092	0.0333305	0.0336504	0.00010106	0.000106976	0.000112723	-137.361	19.4317	3.27353	0.717468	0.297965	0.297965	0.404069
5.937	0.0332043	0.0338116	0.0330657	0.000101744	0.000110666	0.000102168	-138.636	18.3723	3.09454	0.717471	0.297456	0.297456	0.405087
5.938	0.0340762	0.0331855	0.0341154	0.000108442	0.000109782	0.000109188	-134.994	20.3366	3.42482	0.717475	0.297955	0.297955	0.404089
5.939	0.034434	0.0335294	0.0331209	0.000110242	0.000107137	0.000105069	-132.397	19.657	3.30981	0.717479	0.29831	0.29831	0.403381
5.94	0.033501	0.0333856	0.0337442	0.000107655	0.000109128	0.000109449	-135.863	20.0146	3.36947	0.717482	0.297614	0.297614	0.404772
5.941	0.0342984	0.033511	0.0337204	0.000108293	0.000110417	0.000112807	-133.9	19.6531	3.30805	0.717486	0.297568	0.297568	0.404863
5.942	0.0336068	0.0327441	0.033143	0.000110319	0.000104459	0.000104298	-135.039	17.7082	2.98017	0.71749	0.297867	0.297867	0.404265
5.943	0.0337209	0.0336734	0.0340336	0.000116023	0.0001077	0.000111759	-134.258	20.1632	3.39276	0.717493	0.298226	0.298226	0.403549
5.944	0.0319263	0.0324585	0.0331535	9.68877e-005	0.000101038	0.000103819	-132.72	18.7982	3.16254	0.717497	0.297458	0.297458	0.405085
5.945	0.0332199	0.0332818	0.0333873	0.000105777	0.000111566	0.000108367	-135.797	19.7525	3.32254	0.7175	0.297454	0.297454	0.405092
5.946	0.0332943	0.0332216	0.0334369	0.00010796	0.000105536	0.000105885	-133.692	19.8993	3.34667	0.717504	0.297626	0.297626	0.404747
5.947	0.0337174	0.0333388	0.0351923	0.000109436	0.000108744	0.000118219	-133.877	20.7548	3.48997	0.717508	0.297947	0.297947	0.404105
5.948	0.0335371	0.0340447	0.0337057	0.000105818	0.000114594	0.000107511	-136.741	18.5602	3.12041	0.717512	0.297989	0.297989	0.404022
5.949	0.0347827	0.0326087	0.033248	0.000116587	0.000102357	0.000108437	-135.59	19.7463	3.31927	0.717515	0.298201	0.298201	0.403597
5.95	0.0329112	0.03428	0.0342891	0.000104532	0.000109084	0.000109886	-135.206	18.9471	3.18439	0.717519	0.297698	0.297698	0.404605
5.951	0.032186	0.0327783	0.0328239	0.000102276	0.000104585	0.000105386	-134.439	22.2447	3.73798	0.717522	0.297984	0.297984	0.404031
5.952	0.0331516	0.0341927	0.0331439	0.000101224	0.000108111	0.000104657	-131.498	20.272	3.40591	0.717527	0.297824	0.297824	0.404353
5.953	0.0341768	0.0341365	0.033251	0.000113891	0.000115915	0.000105884	-133.991	20.775	3.48983	0.71753	0.297336	0.297336	0.405328
5.954	0.0329655	0.0334539	0.0331327	0.000104306	0.000107068	0.000104099	-134.677	20.8309	3.49865	0.717534	0.297809	0.297809	0.404383
5.955	0.0340136	0.0333957	0.0337536	0.00011193	0.000102012	0.000112967	-132.584	19.2651	3.23512	0.717538	0.297793	0.297793	0.404413
5.956	0.0330981	0.0332795	0.032773	0.000105268	0.000106844	0.000102832	-136.479	20.7709	3.48739	0.717542	0.297487	0.297487	0.405025
5.957	0.0335232	0.03381	0.0344608	0.000110482	0.000109095	0.000115778	-133.549	19.2297	3.22808	0.717546	0.297975	0.297975	0.40405
5.958	0.0328716	0.0340612	0.0332845	0.000109649	0.000108535	0.000102823	-133.082	20.1567	3.38313	0.717549	0.297905	0.297905	0.40419
5.959	0.033051	0.0329455	0.0337636	0.000106256	0.000107882	0.000106364	-132.383	19.3985	3.25533	0.717553	0.297783	0.297783	0.404435
5.96	0.0339211	0.0330162	0.0343757	0.000110467	0.000107137	0.000112646	-135.827	20.3807	3.41958	0.717556	0.298168	0.298168	0.403664
5.961	0.0321235	0.0330808	0.0328404	0.000101203	0.000108649	0.000102915	-135.386	19.9568	3.3479	0.71756	0.297706	0.297706	0.404587
5.962	0.0331845	0.0343777	0.0342589	0.000108977	0.000111921	0.00011335	-135.017	19.6783	3.30061	0.717564	0.297699	0.297699	0.404601
5.963	0.033298	0.0340811	0.0331362	0.000108607	0.000113855	0.000104969	-133.692	19.1371	3.20931	0.717568	0.298078	0.298078	0.403844
5.964	0.0334264	0.0336383	0.0335578	0.000110254	0.000113932	0.000108166	-135.288	19.1793	3.21584	0.717571	0.297742	0.297742	0.404516
5.965	0.0335261	0.0331472	0.0338329	0.000107845	0.000102739	0.000108077	-135.864	20.0132	3.3551	0.717575	0.29768	0.29768	0.404641
5.966	0.0351335	0.0333096	0.0337223	0.000114594	0.000107959	0.000105395	-134.475	19.1642	3.21223	0.717579	0.297615	0.297615	0.404769
5.967	0.0341476	0.0331666	0.0333402	0.0001057	0.000105877	0.000104465	-134.498	20.2856	3.39962	0.717582	0.297982	0.297982	0.404035
5.968	0.0324482	0.0341887	0.0340222	0.000104248	0.000109594	0.000112451	-136.112	19.2845	3.23131	0.717586	0.297349	0.297349	0.405302
5.969	0.0329453	0.0339088	0.0336624	0.000105783	0.000107825	0.000110522	-135.474	20.067	3.36186	0.717589	0.297644	0.297644	0.404712
5.97	0.0336929	0.0337002	0.0346624	0.000110404	0.00010643	0.000114268	-135.337	18.917	3.16867	0.717593	0.298061	0.298061	0.403879
5.971	0.0318849	0.0335286	0.0336293	9.68129e-005	0.000106913	0.000106256	-133.956	19.6826	3.29636	0.717597	0.297536	0.297536	0.404928
5.972	0.0337843	0.0344925	0.0328095	0.000114104	0.000116018	0.000107625	-132.905	19.6433	3.28923	0.7176	0.297507	0.297507	0.404986
5.973	0.0337261	0.0338252	0.033193	0.000105578	0.000111203	0.000110546	-133.242	20.6776	3.46184	0.717604	0.297999	0.297999	0.404002
5.974	0.0341028	0.0328868	0.0329769	0.000110424	0.0001028	0.000104833	-130.742	20.6654	3.45922	0.717608	0.298075	0.298075	0.40385
5.975	0.0337703	0.0345295	0.0338022	0.000107104	0.00011355	0.000112948	-135.174	20.6873	3.46231	0.717612	0.298041	0.298041	0.403917
5.976	0.0353977	0.0333329	0.0330082	0.000109238	0.000104744	0.000101983	-134.807	18.539	3.10224	0.717616	0.297489	0.297489	0.405023
5.977	0.0339936	0.0333309	0.0340077	0.00011039	0.000102288	0.0001089	-135.942	21.0426	3.5206	0.717619	0.297958	0.297958	0.404083
5.978	0.0329788	0.0336833	0.0336881	0.00010371	0.000108332	0.000110413	-135.123	18.8971	3.1611	0.717623	0.297831	0.297831	0.404338
5.979	0.0325871	0.0337884	0.0330085	9.95117e-005	0.000107104	0.000100544	-135.239	18.3774	3.07365	0.717626	0.298126	0.298126	0.403747
5.98	0.0340193	0.0332296	0.0324235	0.000113099	0.000109841	0.000102504	-134.109	20.0439	3.35183	0.71763	0.297647	0.297647	0.404705
5.981	0.0343481	0.0341021	0.0329638	0.000111129	0.000113251	0.000102577	-133.398	19.6487	3.28518	0.717634	0.297932	0.297932	0.404137
5.982	0.0330749	0.0340264	0.0339934	0.000102388	0.000109755	0.000104136	-135.022	19.7698	3.30489	0.717637	0.29791	0.29791	0.404179
5.983	0.0340964	0.0339541	0.034828	0.0001121	0.00010787	0.000111584	-133.967	18.9371	3.16516	0.717641	0.297822	0.297822	0.404356
5.984	0.033214	0.0345366	0.0331532	0.000103327	0.000112834	0.00010311	-134.014	20.7185	3.46232	0.717644	0.2975	0.2975	0.405
5.985	0.0334089	0.0329061	0.0326759	0.000106262	0.000106621	0.000101513	-137.017	19.199	3.20785	0.717648	0.297814	0.297814	0.404373
5.986	0.032738	0.0335843	0.0325951	0.000100761	0.000106475	0.00010482	-136.182	19.2	3.20748	0.717652	0.297207	0.297207	0.405585
5.987	0.0352361	0.0347667	0.0334114	0.000116706	0.000112676	0.00010846	-135.015	19.496	3.25639	0.717655	0.297783	0.297783	0.404433
5.988	0.0337348	0.0333291	0.0335078	0.000106267	0.000107924	0.000109329	-134.642	20.2185	3.3765	0.717659	0.297981	0.297981	0.404038
5.989	0.0332381	0.0334892	0.033225	0.000107799	0.000105888	0.000109427	-134.622	20.5357	3.4289	0.717663	0.297925	0.297925	0.40415
5.99	0.0338924	0.0337692	0.0323731	0.000108298	0.000107839	0.000104009	-135.205	18.4786	3.08491	0.717667	0.297764	0.297764	0.404471
5.991	0.0335488	0.0348159	0.0334265	0.000108472	0.000115518	0.00010612	-134.713	19.6897	3.28654	0.71767	0.297915	0.297915	0.40417
5.992	0.0323499	0.0331859	0.0327676	0.000100918	0.000106083	9.78375e-005	-133.111	18.9408	3.16101	0.717674	0.297759	0.297759	0.404481
5.993	0.0335874	0.0338074	0.0335042	0.00010785	0.000110293	0.000109435	-134.739	19.3304	3.22549	0.717677	0.29795	0.29795	0.404101
5.994	0.032424	0.0328275	0.0318655	9.88164e-005	0.000103224	9.88721e-005	-135.546	18.9488	3.1613	0.717681	0.297944	0.297944	0.404113
5.995	0.03353	0.0335895	0.0334302	0.000106512	0.000104972	0.000106643	-132.699	19.1535	3.19491	0.717684	0.297658	0.297658	0.404683
5.996	0.0332559	0.0347262	0.0333583	0.000108974	0.000115714	0.000109067	-131.773	19.4437	3.24277	0.717688	0.297691	0.297691	0.404618
5.997	0.033771	0.0329489	0.0335908	0.000106122	0.000102836	0.000112738	-133.181	19.5224	3.25535	0.717691	0.29791	0.29791	0.404179
5.998	0.0331034	0.0339666	0.0349309	0.000102561	0.000112558	0.000118426	-136.365	19.8048	3.3019	0.717695	0.29764	0.29764	0.40472
5.999	0.0337056	0.0334538	0.0330745	0.000106465	0.000104462	0.000100829	-133.87	20.3373	3.39012	0.717699	0.297818	0.297818	0.404365
6	0.0342303	0.0337301	0.0326479	0.000111392	0.000106631	9.90134e-005	-133.706	18.9772	3.16286	0.717702	0.298045	0.298045	0.403911
6.001	0.0329865	0.0319236	0.033318	0.000102094	9.26615e-005	0.000102082	-134.518	18.2944	3.04855	0.717706	0.29805	0.29805	0.403899
6.002	0.0343038	0.0332662	0.0335417	0.000112397	0.000104836	0.000109018	-135.258	19.2161	3.20162	0.717709	0.298026	0.298026	0.403947
6.003	0.0330615	0.0334811	0.0339482	0.000101641	0.000102277	0.000107693	-134.533	19.9193	3.31822	0.717713	0.297782	0.297782	0.404436
6.004	0.0326109	0.0337172	0.0332229	0.000101488	0.000107819	0.00010367	-134.956	19.3318	3.21981	0.717717	0.297916	0.297916	0.404168
6.005	0.0331542	0.0342936	0.0334101	0.000103984	0.000102802	0.000104937	-134.955	18.4914	3.07933	0.71772	0.297712	0.297712	0.404575
6.006	0.0337109	0.0332007	0.034693	0.000108501	0.000104179	0.000113592	-133.743	19.2398	3.20344	0.717724	0.2976	0.2976	0.4048
6.007	0.0328073	0.0327622	0.0335144	0.000106346	0.000101249	0.000106901	-135.552	18.4597	3.07303	0.717727	0.298282	0.298282	0.403437
6.008	0.0348126	0.0335986	0.0337318	0.000112428	0.000110088	0.000111722	-131.841	18.9839	3.15976	0.717731	0.298051	0.298051	0.403898
6.009	0.0340875	0.0330443	0.0335598	0.000109554	0.000101872	0.000102226	-135.078	17.6465	2.93668	0.717734	0.297734	0.297734	0.404533
6.01	0.0341643	0.0329875	0.0336421	0.000116615	0.000106652	0.000109017	-136.071	18.9774	3.15763	0.717737	0.297543	0.297543	0.404914
6.011	0.0339934	0.0337071	0.0343522	0.000111437	0.000110166	0.000112054	-133.942	19.7384	3.28372	0.717741	0.298303	0.298303	0.403393
6.012	0.0336728	0.0331578	0.0336974	0.000108579	0.00010331	0.000109108	-132.323	18.6572	3.10332	0.717745	0.297632	0.297632	0.404736
6.013	0.0331274	0.0331701	0.0331161	0.000104642	0.000104953	0.000100693	-131.46	21.9243	3.64614	0.717748	0.298079	0.298079	0.403842
6.014	0.0336841	0.0339417	0.0332933	0.000105075	0.000107576	0.000102085	-136.477	19.7296	3.28062	0.717752	0.297795	0.297795	0.404411
6.015	0.033952	0.0324508	0.0333681	0.000110219	9.8977e-005	0.000105407	-133.726	21.4179	3.56074	0.717756	0.298048	0.298048	0.403905
6.016	0.0336519	0.0336396	0.0337249	0.000108854	0.000107486	0.000104611	-132.178	18.4379	3.06481	0.71776	0.297878	0.297878	0.404244
6.017	0.0331945	0.0340998	0.0333492	0.000105118	0.00011002	0.000104665	-133.458	19.8934	3.3062	0.717763	0.297942	0.297942	0.404115
6.018	0.0340034	0.0330809	0.0335609	0.000109373	0.000105911	0.000108072	-133.766	19.2211	3.19393	0.717767	0.297816	0.297816	0.404369
6.019	0.0338966	0.0334571	0.0333196	0.000107626	0.000105602	0.000101858	-135.711	19.3543	3.21553	0.71777	0.298099	0.298099	0.403803
6.02	0.0340023	0.0329537	0.0346855	0.000117702	0.000103659	0.000115407	-134.158	18.9302	3.14456	0.717774	0.297705	0.297705	0.40459
6.021	0.0325835	0.0339316	0.0338336	0.000100228	0.000105137	0.000107187	-132.151	18.7133	3.10801	0.717777	0.297699	0.297699	0.404602
