Temperature	Magnetism_One	Magnetism_Two	Magnetism_Three	Susceptibility_One	Susceptibility_Two	Susceptibility_Three	Energy_Kawasaki	Heat_Capacity_Kawasaki	Heat_Capacity_Over_Temp	Entropy_Kawasaki	Prob1	Prob0	Prob_-1
0.797	0.259593	0.29464	0.271219	0.037706	0.035546	0.0489734	-754.435	610.772	766.339	0.467809	0.410368	0.410368	0.179265
0.796	0.173282	0.292522	0.232352	0.0160411	0.0503051	0.0316506	-752.542	716.031	899.537	0.46866	0.410599	0.410599	0.178802
0.795	0.212041	0.23744	0.190939	0.0206519	0.0194785	0.0249927	-750.282	503.851	633.775	0.46966	0.409926	0.409926	0.180148
0.794	0.199766	0.23251	0.275894	0.0215894	0.0335794	0.0401621	-753.952	627.243	789.978	0.470364	0.411383	0.411383	0.177235
0.793	0.233833	0.306961	0.164817	0.0222075	0.0316264	0.0124938	-754.543	575.897	726.225	0.471242	0.411026	0.411026	0.177948
0.792	0.162831	0.248332	0.28089	0.0161932	0.0277145	0.0356152	-756.115	472.254	596.281	0.472049	0.411246	0.411246	0.177509
0.791	0.240363	0.410452	0.239196	0.0353343	0.0352752	0.0329995	-759.937	674.389	852.578	0.472711	0.411067	0.411067	0.177865
0.79	0.191911	0.234966	0.143397	0.0204953	0.0350449	0.0146267	-753.451	526.511	666.469	0.473658	0.411276	0.411276	0.177447
0.789	0.260403	0.175991	0.219579	0.0208086	0.0232338	0.0218415	-753.567	592.782	751.309	0.474399	0.411978	0.411978	0.176045
0.788	0.376082	0.286699	0.286349	0.0389747	0.0376626	0.0468113	-761.662	682.322	865.891	0.475234	0.411782	0.411782	0.176437
0.787	0.309953	0.231068	0.162671	0.0246101	0.02887	0.0204501	-757.72	613.656	779.741	0.476196	0.411937	0.411937	0.176127
0.786	0.285545	0.305409	0.278585	0.0390068	0.0233106	0.0476047	-760.959	607.535	772.945	0.477062	0.41221	0.41221	0.175581
0.785	0.194616	0.440188	0.306755	0.0289174	0.0259203	0.0451429	-765.923	667.172	849.901	0.477921	0.412881	0.412881	0.174239
0.784	0.264185	0.278252	0.239473	0.0643684	0.0213757	0.0227384	-764.058	581.338	741.503	0.478865	0.412607	0.412607	0.174786
0.783	0.254326	0.119083	0.285379	0.0348508	0.00858334	0.0222593	-760.801	610.813	780.093	0.479689	0.412173	0.412173	0.175655
0.782	0.265214	0.172285	0.219594	0.0375605	0.019521	0.0419942	-759.951	504.005	644.508	0.480556	0.411873	0.411873	0.176254
0.781	0.287058	0.173078	0.289173	0.0417049	0.0232833	0.0215492	-763.502	441.719	565.582	0.481272	0.413362	0.413362	0.173275
0.78	0.185488	0.220753	0.236853	0.0162239	0.0286114	0.0295977	-759.104	605.905	776.801	0.481901	0.411743	0.411743	0.176515
0.779	0.4574	0.333346	0.259972	0.0292111	0.061829	0.0357848	-768.348	548.923	704.651	0.482764	0.412484	0.412484	0.175032
0.778	0.247542	0.166802	0.230993	0.0378493	0.0199556	0.0738055	-757.395	618.799	795.372	0.483547	0.411779	0.411779	0.176443
0.777	0.282696	0.239202	0.131576	0.0555505	0.0325746	0.015328	-761.789	559.915	720.611	0.48443	0.4129	0.4129	0.174201
0.776	0.196227	0.257776	0.26379	0.027607	0.0189987	0.0295289	-764.317	463.426	597.199	0.485231	0.413601	0.413601	0.172797
0.775	0.290209	0.200463	0.222004	0.0351121	0.0221983	0.0223486	-763.081	613.198	791.224	0.485895	0.412664	0.412664	0.174672
0.774	0.257804	0.362003	0.2091	0.0305249	0.0303329	0.0231497	-769.091	612.752	791.67	0.486774	0.413371	0.413371	0.173258
0.773	0.270687	0.162886	0.403468	0.0279696	0.0191953	0.0179625	-768.275	542.766	702.156	0.487653	0.413593	0.413593	0.172813
0.772	0.259163	0.421769	0.305585	0.036223	0.0397966	0.0297758	-771.884	539.42	698.731	0.488434	0.413711	0.413711	0.172577
0.771	0.42718	0.323594	0.13821	0.0234593	0.0291869	0.0124498	-769.041	664.773	862.222	0.48921	0.413965	0.413965	0.17207
0.77	0.190955	0.238332	0.211875	0.0218161	0.0312547	0.0404226	-764.106	653.287	848.425	0.490168	0.412959	0.412959	0.174083
0.769	0.251853	0.134868	0.192068	0.0318406	0.00927047	0.0308485	-762.468	520.265	676.548	0.491111	0.413545	0.413545	0.17291
0.768	0.263614	0.395344	0.274218	0.0396618	0.0348529	0.024669	-770.488	584.163	760.63	0.491862	0.413981	0.413981	0.172039
0.767	0.337991	0.456097	0.147694	0.0203753	0.0232645	0.0116483	-768.832	570.621	743.965	0.492707	0.413843	0.413843	0.172315
0.766	0.309423	0.254291	0.333678	0.0318722	0.0575406	0.0263958	-774.222	614.002	801.569	0.493534	0.414099	0.414099	0.171802
0.765	0.296001	0.478589	0.277209	0.0473907	0.0119353	0.0457843	-773.507	579.333	757.299	0.494425	0.41456	0.41456	0.17088
0.764	0.203132	0.478537	0.335013	0.0341025	0.0241097	0.0233989	-774.301	517.999	678.01	0.495266	0.413573	0.413573	0.172854
0.763	0.188552	0.263956	0.268226	0.0260969	0.0350261	0.0475911	-767.201	484.693	635.247	0.49602	0.413909	0.413909	0.172181
0.762	0.215709	0.397318	0.346915	0.0404535	0.0350725	0.0272591	-775.016	514.515	675.216	0.496725	0.414406	0.414406	0.171187
0.761	0.264584	0.344439	0.469274	0.0434063	0.0427412	0.0390435	-778.165	523.093	687.376	0.497476	0.414647	0.414647	0.170707
0.76	0.265402	0.243673	0.249501	0.0429181	0.0435765	0.0400305	-773.001	566.929	745.96	0.498239	0.414045	0.414045	0.171909
0.759	0.311212	0.370977	0.307528	0.0688834	0.0326371	0.0287117	-776.885	550.783	725.67	0.499068	0.415221	0.415221	0.169557
0.758	0.379642	0.123173	0.3674	0.0275607	0.0132468	0.0326354	-773.643	536.718	708.071	0.499874	0.414832	0.414832	0.170337
0.757	0.232269	0.336475	0.430194	0.0444624	0.055182	0.04975	-778.175	553.299	730.911	0.500661	0.414969	0.414969	0.170063
0.756	0.255677	0.189372	0.339563	0.041124	0.020628	0.0369499	-772.888	597.207	789.956	0.501473	0.414946	0.414946	0.170108
0.755	0.181507	0.287033	0.18142	0.019216	0.0364348	0.0191331	-774.625	498.889	660.781	0.502351	0.415012	0.415012	0.169977
0.754	0.271315	0.453094	0.202438	0.0280644	0.0142222	0.0269065	-779.041	540.514	716.862	0.503085	0.416267	0.416267	0.167466
0.753	0.306198	0.364178	0.182015	0.0225423	0.0282881	0.0295525	-775.659	595.154	790.377	0.503882	0.415057	0.415057	0.169885
0.752	0.295875	0.426092	0.258206	0.0434848	0.0723344	0.0250648	-784.046	566.183	752.902	0.50476	0.416653	0.416653	0.166694
0.751	0.139017	0.110004	0.133352	0.00978767	0.00894781	0.0104421	-770.753	469.365	624.987	0.505597	0.41546	0.41546	0.169081
0.75	0.28899	0.242824	0.36933	0.0397793	0.0290065	0.0324512	-777.855	483.17	644.227	0.506291	0.415764	0.415764	0.168472
0.749	0.291713	0.315347	0.227542	0.0258483	0.0406279	0.0289369	-777.421	529.791	707.331	0.507007	0.415631	0.415631	0.168739
0.748	0.462827	0.236154	0.469938	0.0424983	0.0427552	0.0257716	-787.897	508.345	679.606	0.507793	0.416334	0.416334	0.167332
0.747	0.488325	0.273073	0.299385	0.0300033	0.0334724	0.0301868	-782.636	514.021	688.114	0.508548	0.415985	0.415985	0.16803
0.746	0.157006	0.198982	0.164663	0.0128777	0.032619	0.0186065	-777.639	653.639	876.191	0.509312	0.416473	0.416473	0.167054
0.745	0.272624	0.174118	0.262022	0.0164365	0.0197647	0.0358647	-781.854	405.141	543.814	0.510286	0.417063	0.417063	0.165873
0.744	0.269942	0.284048	0.35161	0.0239189	0.032584	0.0531877	-781.761	528.931	710.929	0.51089	0.415953	0.415953	0.168094
0.743	0.382198	0.415365	0.210425	0.0331075	0.0726704	0.0172743	-785.814	581.378	782.474	0.51168	0.416881	0.416881	0.166237
0.742	0.27438	0.323049	0.256263	0.0518532	0.0336306	0.0306854	-782.16	548.045	738.605	0.51255	0.416555	0.416555	0.166891
0.741	0.344471	0.274671	0.277436	0.024597	0.0508236	0.0440045	-780.674	537.141	724.887	0.51337	0.416791	0.416791	0.166418
0.74	0.209332	0.413347	0.581067	0.0320017	0.0405979	0.0297968	-790.68	549.831	743.015	0.514176	0.416183	0.416183	0.167633
0.739	0.328588	0.405092	0.249932	0.0715693	0.0420078	0.0270073	-788.314	566.66	766.792	0.515001	0.417318	0.417318	0.165365
0.738	0.146812	0.315104	0.359533	0.0207474	0.0514276	0.049996	-786.209	677.208	917.627	0.515853	0.417345	0.417345	0.16531
0.737	0.44922	0.255055	0.305243	0.0346412	0.04597	0.0370344	-788.934	550.009	746.28	0.516873	0.417539	0.417539	0.164922
0.736	0.125708	0.353665	0.38465	0.0127974	0.0264072	0.0373844	-788.738	483.164	656.473	0.517702	0.41766	0.41766	0.16468
0.735	0.457573	0.297199	0.211259	0.0166565	0.0440149	0.026937	-788.312	505.057	687.152	0.518431	0.416602	0.416602	0.166796
0.734	0.236464	0.423563	0.426549	0.019574	0.0364826	0.0365266	-791.771	514.669	701.184	0.519195	0.417457	0.417457	0.165086
0.733	0.468579	0.509934	0.168557	0.0273377	0.027123	0.0214139	-792.643	500.631	682.99	0.519974	0.417083	0.417083	0.165834
0.732	0.329295	0.548035	0.23928	0.0361893	0.0209494	0.0273358	-790.086	592.02	808.77	0.520733	0.417853	0.417853	0.164293
0.731	0.390935	0.237142	0.538344	0.0451495	0.0264647	0.0257918	-796.444	562.844	769.964	0.521631	0.417933	0.417933	0.164134
0.73	0.283414	0.312408	0.479048	0.0554604	0.0622309	0.0155408	-791.429	483.864	662.828	0.522487	0.417626	0.417626	0.164747
0.729	0.433512	0.428149	0.373446	0.0629308	0.0594885	0.0675126	-796.971	580.557	796.374	0.523223	0.417841	0.417841	0.164317
0.728	0.436286	0.476002	0.115975	0.0206054	0.0260729	0.00808596	-796.149	526.981	723.876	0.524108	0.418351	0.418351	0.163298
0.727	0.167372	0.281413	0.315111	0.0278352	0.0288536	0.0746639	-792.186	416.679	573.149	0.524913	0.418701	0.418701	0.162597
0.726	0.306724	0.230461	0.466412	0.063926	0.0327074	0.0201791	-795.982	579.195	797.79	0.525549	0.418621	0.418621	0.162758
0.725	0.456383	0.262256	0.337594	0.0241197	0.0367766	0.0767119	-796.58	448.515	618.641	0.526436	0.4192	0.4192	0.161601
0.724	0.438326	0.458042	0.171129	0.0626031	0.0270188	0.0295013	-800.496	507.418	700.854	0.527123	0.418746	0.418746	0.162508
0.723	0.154515	0.511179	0.407108	0.015308	0.0473922	0.020791	-797.518	593.514	820.905	0.527902	0.418494	0.418494	0.163012
0.722	0.476554	0.267935	0.341928	0.0293697	0.0353412	0.0558914	-798.87	455.088	630.316	0.528814	0.419405	0.419405	0.161189
0.721	0.567964	0.251963	0.393669	0.0225592	0.0324819	0.0544993	-799.143	546.929	758.57	0.529514	0.418725	0.418725	0.16255
0.72	0.216829	0.289292	0.462167	0.0306419	0.0350963	0.0408379	-797.081	607.048	843.122	0.530357	0.418865	0.418865	0.16227
0.719	0.501297	0.113326	0.42843	0.0151299	0.0161995	0.0316339	-798.781	542.346	754.306	0.531294	0.419211	0.419211	0.161577
0.718	0.356144	0.462567	0.230017	0.0521844	0.0232265	0.0331585	-798.853	529.498	737.462	0.532132	0.419636	0.419636	0.160727
0.717	0.426557	0.157094	0.559407	0.0261141	0.0134739	0.0259491	-799.684	542.812	757.06	0.532952	0.418384	0.418384	0.163231
0.716	0.351372	0.136302	0.41342	0.0651946	0.0195534	0.0683062	-799.593	713.392	996.358	0.533793	0.419619	0.419619	0.160761
0.715	0.417802	0.256609	0.294869	0.054545	0.0432773	0.0398229	-796.194	585.371	818.7	0.5349	0.419117	0.419117	0.161766
0.714	0.182798	0.284893	0.391822	0.0196513	0.021905	0.0337952	-794.712	546.648	765.613	0.53581	0.419078	0.419078	0.161844
0.713	0.328147	0.225958	0.440517	0.0452148	0.0214045	0.0563837	-800.56	443.779	622.411	0.53666	0.419077	0.419077	0.161847
0.712	0.505459	0.21163	0.330535	0.03675	0.0383701	0.0594091	-801.692	500.361	702.754	0.537352	0.419981	0.419981	0.160038
0.711	0.491331	0.36548	0.297911	0.0485009	0.0617301	0.0552411	-803.136	558.807	785.945	0.538133	0.420223	0.420223	0.159554
0.71	0.185372	0.162371	0.264102	0.0248282	0.0195796	0.0246894	-798.166	426.749	601.056	0.539006	0.419915	0.419915	0.160169
0.709	0.379049	0.28634	0.147025	0.033828	0.0342442	0.0108185	-798.672	416.552	587.521	0.539674	0.419941	0.419941	0.160118
0.708	0.379469	0.30484	0.550277	0.0919251	0.0509726	0.0240858	-806.466	519.771	734.14	0.540327	0.419967	0.419967	0.160066
0.707	0.322906	0.20256	0.255224	0.0356449	0.0203948	0.050582	-800.437	423.597	599.147	0.541142	0.42071	0.42071	0.158579
0.706	0.440524	0.191479	0.302166	0.0470827	0.0217466	0.0541288	-803.3	551.568	781.258	0.541808	0.421029	0.421029	0.157941
0.705	0.492101	0.359193	0.440924	0.0491996	0.0472042	0.0888692	-810.046	515.394	731.056	0.542676	0.420361	0.420361	0.159278
0.704	0.51674	0.202451	0.411824	0.0328769	0.0200286	0.0226393	-808.382	393.52	558.978	0.543488	0.42072	0.42072	0.158559
0.703	0.390968	0.471244	0.184365	0.0298508	0.0422036	0.0279212	-804.851	605.924	861.912	0.544109	0.419418	0.419418	0.161164
0.702	0.368797	0.344442	0.638199	0.0441804	0.0473993	0.0377126	-814.581	431.8	615.1	0.545067	0.421003	0.421003	0.157994
0.701	0.455252	0.458442	0.342201	0.0699427	0.0496221	0.0673236	-809.815	459.659	655.718	0.545751	0.420618	0.420618	0.158764
0.7	0.333943	0.335172	0.274973	0.0803302	0.0737439	0.0253198	-805.624	466.243	666.062	0.546479	0.420703	0.420703	0.158595
0.699	0.367052	0.364798	0.273358	0.0707898	0.0730732	0.0631684	-809.872	657.676	940.882	0.547219	0.42154	0.42154	0.15692
0.698	0.382909	0.47023	0.478362	0.0647647	0.101506	0.0306608	-812.617	438.198	627.791	0.548265	0.420475	0.420475	0.159049
0.697	0.304742	0.636453	0.372928	0.0540722	0.0191135	0.0523319	-813.767	636.057	912.564	0.548962	0.421703	0.421703	0.156593
0.696	0.416594	0.251586	0.624078	0.0211604	0.0272795	0.0284915	-814.045	492.063	706.987	0.549976	0.421507	0.421507	0.156987
0.695	0.381336	0.570666	0.331175	0.0632981	0.0284178	0.0357142	-812.736	458.017	659.017	0.550762	0.421227	0.421227	0.157546
0.694	0.255153	0.397582	0.446899	0.0262707	0.0291781	0.0511326	-808.416	504.788	727.36	0.551494	0.421407	0.421407	0.157186
0.693	0.480695	0.214829	0.595969	0.0466285	0.0339172	0.0357886	-814.118	501.39	723.507	0.552302	0.421039	0.421039	0.157923
0.692	0.35388	0.674845	0.322588	0.0356533	0.0134177	0.0341381	-816.324	429.967	621.339	0.553106	0.421699	0.421699	0.156601
0.691	0.632939	0.430547	0.220268	0.0184652	0.0201409	0.0433676	-813.605	478.632	692.665	0.553796	0.421738	0.421738	0.156524
0.69	0.666556	0.429464	0.271851	0.0135322	0.0397425	0.0309327	-818.015	499.471	723.872	0.554566	0.42174	0.42174	0.15652
0.689	0.267675	0.208896	0.106711	0.036888	0.0220915	0.0125553	-803.826	408.657	593.116	0.55537	0.421557	0.421557	0.156886
0.688	0.528291	0.380296	0.248402	0.0397695	0.0805907	0.0415714	-815.996	513.142	745.846	0.556029	0.42184	0.42184	0.15632
0.687	0.35836	0.319189	0.564606	0.0449185	0.0700261	0.0233008	-816.293	407.625	593.341	0.556858	0.422321	0.422321	0.155359
0.686	0.621558	0.526249	0.183309	0.0105487	0.0441165	0.0174319	-822.265	445.082	648.808	0.557517	0.422811	0.422811	0.154378
0.685	0.232675	0.331938	0.534291	0.0235898	0.0632123	0.0726539	-814.948	637.092	930.061	0.558238	0.422269	0.422269	0.155461
0.684	0.14091	0.618723	0.52752	0.0167811	0.0256282	0.0202433	-823.214	425.474	622.038	0.559272	0.422754	0.422754	0.154493
0.683	0.222134	0.518086	0.39864	0.0343469	0.0353043	0.102251	-816.52	499.719	731.653	0.559963	0.422406	0.422406	0.155189
0.682	0.321304	0.218242	0.489317	0.0605561	0.0300073	0.0713204	-812.026	510.593	748.67	0.560776	0.421761	0.421761	0.156478
0.681	0.326727	0.263047	0.581181	0.0373176	0.0431879	0.0193838	-817.234	519.83	763.333	0.561608	0.423034	0.423034	0.153931
0.68	0.498677	0.373504	0.244873	0.0907933	0.0272731	0.0591957	-817.094	415.616	611.2	0.562456	0.421964	0.421964	0.156072
0.679	0.671396	0.318031	0.354683	0.0171507	0.0268174	0.0289223	-820.151	463.226	682.218	0.563135	0.422341	0.422341	0.155318
0.678	0.21484	0.426691	0.557336	0.0179588	0.027858	0.0269215	-817.731	453.889	669.452	0.563893	0.423359	0.423359	0.153282
0.677	0.569758	0.408545	0.306806	0.0240674	0.0493553	0.0823577	-820.425	417.202	616.251	0.564637	0.423236	0.423236	0.153529
0.676	0.563293	0.31411	0.40564	0.0506817	0.0696367	0.0699385	-819.355	521.134	770.909	0.565321	0.422468	0.422468	0.155063
0.675	0.33374	0.352412	0.5552	0.0429962	0.0639702	0.0380714	-819.933	434.088	643.094	0.566178	0.422695	0.422695	0.15461
0.674	0.196751	0.525048	0.360245	0.0227165	0.0332639	0.051981	-818.824	492.641	730.922	0.566893	0.423298	0.423298	0.153404
0.673	0.494161	0.688218	0.252172	0.0466426	0.0130791	0.0313604	-824.482	427.391	635.054	0.567705	0.422281	0.422281	0.155438
0.672	0.234278	0.579345	0.356195	0.0189769	0.0580128	0.049946	-820.029	469.27	698.318	0.56841	0.42308	0.42308	0.15384
0.671	0.603741	0.44461	0.214584	0.018037	0.0512556	0.0416852	-821.607	457.385	681.646	0.569186	0.423081	0.423081	0.153838
0.67	0.575091	0.594045	0.176487	0.0227571	0.0309332	0.0171279	-827.543	403.161	601.733	0.569944	0.423743	0.423743	0.152514
0.669	0.485634	0.664368	0.240655	0.0483786	0.0151617	0.0410471	-826.791	382.843	572.261	0.570612	0.423694	0.423694	0.152612
0.668	0.554029	0.44061	0.189016	0.0138499	0.0477466	0.0305682	-823.519	451.298	675.596	0.571248	0.423666	0.423666	0.152668
0.667	0.345155	0.450985	0.485592	0.0836526	0.0786156	0.0594425	-826.554	444.365	666.215	0.571999	0.423676	0.423676	0.152647
0.666	0.113992	0.371873	0.416173	0.0118645	0.0727353	0.0847877	-819.65	488.797	733.93	0.572739	0.423629	0.423629	0.152743
0.665	0.590953	0.141923	0.646612	0.0153039	0.0127146	0.0135648	-829.495	421.23	633.428	0.573554	0.423539	0.423539	0.152922
0.664	0.514457	0.427952	0.224355	0.0387795	0.0374117	0.0314056	-823.295	374.63	564.202	0.574258	0.424122	0.424122	0.151756
0.663	0.317539	0.366561	0.634277	0.0564808	0.0482101	0.0232072	-827.35	404.065	609.449	0.574885	0.424224	0.424224	0.151551
0.662	0.613881	0.144586	0.609284	0.0138581	0.0119206	0.028196	-827.056	457.583	691.212	0.575562	0.423249	0.423249	0.153502
0.661	0.221131	0.498164	0.701135	0.0334208	0.029553	0.0104574	-828.547	387.05	585.552	0.57633	0.424307	0.424307	0.151385
0.66	0.590666	0.291144	0.454056	0.0282844	0.0292242	0.0510007	-828.567	408.869	619.499	0.576981	0.425155	0.425155	0.149691
0.659	0.733332	0.580986	0.192445	0.00846147	0.0298343	0.0360117	-833.128	365.47	554.583	0.577669	0.424577	0.424577	0.150847
0.658	0.331082	0.628144	0.325672	0.060271	0.017244	0.0667062	-827.82	436.898	663.978	0.578285	0.423937	0.423937	0.152126
0.657	0.134549	0.624165	0.656777	0.0141387	0.0192134	0.0106188	-832.822	384.516	585.26	0.579023	0.425048	0.425048	0.149903
0.656	0.261267	0.641337	0.386587	0.0378356	0.0194152	0.0314075	-828.258	396.296	604.11	0.579673	0.42451	0.42451	0.15098
0.655	0.207935	0.476652	0.580355	0.033026	0.0259856	0.0477012	-829.004	377.995	577.092	0.580345	0.424897	0.424897	0.150206
0.654	0.496691	0.274031	0.501752	0.129387	0.0302394	0.0291957	-827.704	511.271	781.76	0.580986	0.42463	0.42463	0.15074
0.653	0.648811	0.360214	0.357705	0.013877	0.0530215	0.0988629	-833.918	362.417	555.004	0.581855	0.425627	0.425627	0.148746
0.652	0.324695	0.353673	0.617544	0.061593	0.0660423	0.0308235	-830.607	446.485	684.793	0.582471	0.425167	0.425167	0.149665
0.651	0.275341	0.538465	0.511642	0.0247888	0.0399361	0.0446937	-832.135	368.721	566.392	0.583232	0.425301	0.425301	0.149398
0.65	0.452674	0.560597	0.181638	0.0527722	0.0442372	0.0291591	-829.632	408.705	628.778	0.583861	0.425211	0.425211	0.149578
0.649	0.240889	0.366406	0.531704	0.0195752	0.0400444	0.0498026	-828.238	387.881	597.659	0.58456	0.425573	0.425573	0.148853
0.648	0.517691	0.639362	0.234331	0.060443	0.0158705	0.0350133	-832.734	349.901	539.971	0.585224	0.424546	0.424546	0.150908
0.647	0.481198	0.532745	0.260857	0.0496687	0.0634306	0.0556605	-834.358	371.633	574.394	0.585824	0.425959	0.425959	0.148082
0.646	0.49493	0.65573	0.247544	0.0488092	0.0234455	0.0423977	-835.291	405.275	627.361	0.586462	0.425456	0.425456	0.149089
0.645	0.353403	0.630084	0.338781	0.0549963	0.0419347	0.0669917	-835.092	338.616	524.986	0.587159	0.425742	0.425742	0.148516
0.644	0.249063	0.649951	0.503285	0.0398752	0.0219646	0.0484473	-838.033	345.327	536.223	0.587743	0.425175	0.425175	0.14965
0.643	0.477884	0.583751	0.334876	0.0827954	0.0958293	0.0895119	-837.324	389.957	606.465	0.588338	0.42614	0.42614	0.14772
0.642	0.189604	0.686445	0.509409	0.0354333	0.0113805	0.0442913	-837.227	401.961	626.108	0.589012	0.4259	0.4259	0.1482
0.641	0.664647	0.556356	0.201557	0.0280208	0.0429855	0.0287264	-836.717	379.36	591.825	0.589708	0.425227	0.425227	0.149547
0.64	0.27763	0.618853	0.571844	0.0608281	0.0393095	0.0799423	-838.395	389.93	609.265	0.590366	0.425435	0.425435	0.14913
0.639	0.252762	0.609509	0.668024	0.0380153	0.0343484	0.063111	-841.188	327.296	512.2	0.591043	0.42577	0.42577	0.148459
0.638	0.299274	0.257912	0.549184	0.0383245	0.0161042	0.0481572	-832.608	444.498	696.706	0.591612	0.426669	0.426669	0.146663
0.637	0.608057	0.116002	0.609457	0.0233736	0.00784212	0.0296425	-836.178	376.607	591.219	0.592386	0.426171	0.426171	0.147657
0.636	0.630084	0.152323	0.543302	0.0245803	0.0149258	0.014879	-834.918	384.343	604.313	0.593043	0.426108	0.426108	0.147783
0.635	0.352164	0.440235	0.556742	0.0387759	0.144083	0.0168279	-839.499	345.2	543.622	0.593714	0.426118	0.426118	0.147764
0.634	0.634872	0.594934	0.18702	0.0649697	0.0113083	0.0179977	-837.189	431.161	680.065	0.594318	0.425704	0.425704	0.148592
0.633	0.176543	0.630271	0.570641	0.0117276	0.0310281	0.0225848	-836.584	395.655	625.048	0.595074	0.425327	0.425327	0.149347
0.632	0.64862	0.357143	0.432783	0.0334072	0.0456889	0.0757697	-839.576	374.803	593.043	0.595768	0.426709	0.426709	0.146583
0.631	0.350089	0.45846	0.179573	0.120142	0.0755754	0.0388288	-835.794	431.365	683.621	0.596427	0.427042	0.427042	0.145915
0.63	0.53131	0.21453	0.701418	0.0655061	0.0679997	0.0201887	-843.148	335.976	533.296	0.597187	0.427413	0.427413	0.145174
