Temp	Magnetism_1_Incorrect	Magnetism_2_Incorrect	Susceptibility_1_Incorrect	Susceptibility_2_Incorrect	Energy_Incorrect	Heat_Capacity_Incorrect	Heat_Capacity/Temp_Incorrect	Entropy_Incorrect	Prob3	Prob2	Prob1	Prob0	Prob_neg1	Prob_neg2	Prob_neg3
0.68	-0.99743	0.99743	1.04726e-006	1.04726e-006	-1790.91	15.1386	22.2627	0.00580871	0	0	0.498719	0.00256251	0.498719	0	0
0.681	-0.996122	0.996122	3.46801e-006	3.46801e-006	-1786.28	58.2516	85.5384	0.00583344	0	0	0.498061	0.00387784	0.498061	0	0
0.682	-0.997062	0.997062	2.58717e-006	2.58717e-006	-1789.75	37.4627	54.9307	0.00592848	0	0	0.498531	0.00293741	0.498531	0	0
0.683	-0.997393	0.997393	1.19856e-006	1.19856e-006	-1790.79	17.3381	25.3852	0.00598952	0	0	0.498697	0.00260695	0.498697	0	0
0.684	-0.997421	0.997421	1.22327e-006	1.22327e-006	-1790.89	17.3544	25.372	0.00601772	0	0	0.498711	0.00257855	0.498711	0	0
0.685	-0.997298	0.997298	1.55941e-006	1.55941e-006	-1790.49	22.5005	32.8475	0.00604592	0	0	0.498649	0.00270233	0.498649	0	0
0.686	-0.997176	0.997176	1.90533e-006	1.90533e-006	-1790.11	27.2812	39.7685	0.00608241	0	0	0.498595	0.00281059	0.498595	0	0
0.687	-0.997294	0.997294	1.60827e-006	1.60827e-006	-1790.49	22.3678	32.5586	0.0061266	0	0	0.498656	0.00268772	0.498656	0	0
0.688	-0.997214	0.997214	1.97389e-006	1.97389e-006	-1790.22	28.4484	41.3494	0.00616278	0	0	0.498607	0.00278646	0.498607	0	0
0.689	-0.996383	0.996383	3.65079e-006	3.65079e-006	-1787.2	59.7657	86.7427	0.00620872	0	0	0.498195	0.00360921	0.498195	0	0
0.69	-0.997298	0.997298	1.57937e-006	1.57937e-006	-1790.49	22.6596	32.8401	0.0063051	0	0	0.498651	0.00269761	0.498651	0	0
0.691	-0.997299	0.997299	1.47792e-006	1.47792e-006	-1790.5	21.1177	30.5611	0.00634159	0	0	0.49865	0.00269935	0.49865	0	0
0.692	-0.997228	0.997228	1.70722e-006	1.70722e-006	-1790.27	24.4252	35.2966	0.00637555	0	0	0.498616	0.00276756	0.498616	0	0
0.693	-0.998407	0.998407	3.87088e-006	3.87088e-006	-1794.52	63.1731	91.1588	0.00641477	0	0	0.499204	0.00159175	0.499204	0	0
0.694	-0.998979	0.998979	3.06585e-006	3.06585e-006	-1796.54	50.2636	72.4259	0.00651605	0	0	0.49949	0.00102089	0.49949	0	0
0.695	-0.998967	0.998967	2.93684e-006	2.93684e-006	-1796.44	48.6209	69.9582	0.00659653	0	0	0.499484	0.00103253	0.499484	0	0
0.696	-0.999409	0.999409	1.71008e-006	1.71008e-006	-1798.14	24.2264	34.808	0.00667426	0	0	0.499704	0.000591183	0.499704	0	0
0.697	-0.999646	0.999646	1.27633e-006	1.27633e-006	-1798.89	18.1397	26.0254	0.00671293	0	0	0.499823	0.000353252	0.499823	0	0
0.698	-0.999553	0.999553	1.4073e-006	1.4073e-006	-1798.6	19.8523	28.4418	0.00674185	0	0	0.499777	0.000446914	0.499777	0	0
0.699	-0.999663	0.999663	1.16266e-006	1.16266e-006	-1798.94	16.5042	23.6111	0.00677345	0	0	0.499831	0.000337249	0.499831	0	0
0.7	-0.999543	0.999543	1.4626e-006	1.4626e-006	-1798.57	20.46	29.2286	0.00679969	0	0	0.499778	0.000444183	0.499778	0	0
0.701	-0.999507	0.999507	1.5714e-006	1.5714e-006	-1798.45	22.2177	31.6942	0.00683216	0	0	0.499754	0.000492573	0.499754	0	0
0.702	-0.999572	0.999572	1.30582e-006	1.30582e-006	-1798.65	18.3821	26.1854	0.00686738	0	0	0.499786	0.000427664	0.499786	0	0
0.703	-0.999502	0.999502	1.55042e-006	1.55042e-006	-1798.43	21.8548	31.0879	0.00689647	0	0	0.499751	0.000497607	0.499751	0	0
0.704	-0.999556	0.999556	1.35658e-006	1.35658e-006	-1798.6	19.1202	27.1594	0.00693102	0	0	0.499778	0.000443657	0.499778	0	0
0.705	-0.999632	0.999632	1.20942e-006	1.20942e-006	-1798.84	17.0219	24.1445	0.00696119	0	0	0.499816	0.00036761	0.499816	0	0
0.706	-0.999624	0.999624	1.13202e-006	1.13202e-006	-1798.82	15.91	22.5354	0.00698802	0	0	0.499812	0.00037619	0.499812	0	0
0.707	-0.999317	0.999317	2.41059e-006	2.41059e-006	-1797.74	36.9797	52.3051	0.00701306	0	0	0.499661	0.000678296	0.499661	0	0
0.708	-0.999476	0.999476	1.69495e-006	1.69495e-006	-1798.35	23.7543	33.5512	0.00707118	0	0	0.499738	0.000524385	0.499738	0	0
0.709	-0.999601	0.999601	1.26149e-006	1.26149e-006	-1798.74	17.6377	24.8768	0.00710846	0	0	0.4998	0.000399074	0.4998	0	0
0.71	-0.999606	0.999606	1.26883e-006	1.26883e-006	-1798.76	17.5579	24.7294	0.0071361	0	0	0.499805	0.000390301	0.499805	0	0
0.711	-0.999083	0.999083	2.23395e-006	2.23395e-006	-1796.91	35.1938	49.499	0.00716357	0	0	0.499542	0.000916731	0.499542	0	0
0.712	-0.999419	0.999419	2.14997e-006	2.14997e-006	-1798.17	29.9621	42.0816	0.00721857	0	0	0.499709	0.000581173	0.499709	0	0
0.713	-0.999403	0.999403	1.66548e-006	1.66548e-006	-1798.12	23.111	32.4138	0.00726533	0	0	0.499702	0.000595538	0.499702	0	0
0.714	-0.999451	0.999451	1.52546e-006	1.52546e-006	-1798.27	21.1646	29.6424	0.00730134	0	0	0.499726	0.000547881	0.499726	0	0
0.715	-0.999592	0.999592	1.45378e-006	1.45378e-006	-1798.72	19.9279	27.8712	0.00733428	0	0	0.499797	0.000405847	0.499797	0	0
0.716	-0.999124	0.999124	2.42315e-006	2.42315e-006	-1797.08	36.6928	51.2469	0.00736525	0	0	0.499566	0.000868862	0.499566	0	0
0.717	-0.999441	0.999441	1.61585e-006	1.61585e-006	-1798.24	22.2954	31.0954	0.00742219	0	0	0.49972	0.000559207	0.49972	0	0
0.718	-0.999394	0.999394	1.91228e-006	1.91228e-006	-1798.1	26.0385	36.2653	0.00745674	0	0	0.499701	0.00059704	0.499701	0	0
0.719	-0.999562	0.999562	1.35768e-006	1.35768e-006	-1798.62	18.7181	26.0335	0.00749704	0	0	0.499781	0.000438254	0.499781	0	0
0.72	-0.999371	0.999371	2.14365e-006	2.14365e-006	-1798.02	29.3738	40.7969	0.00752596	0	0	0.499687	0.000625301	0.499687	0	0
0.721	-0.999009	0.999009	2.37576e-006	2.37576e-006	-1796.67	36.5793	50.7342	0.00757129	0	0	0.499505	0.000990704	0.499505	0	0
0.722	-0.999315	0.999315	2.0801e-006	2.0801e-006	-1797.85	28.2258	39.0939	0.00762766	0	0	0.499658	0.000684121	0.499658	0	0
0.723	-0.999353	0.999353	2.05846e-006	2.05846e-006	-1797.97	27.8874	38.5718	0.0076711	0	0	0.499679	0.000642793	0.499679	0	0
0.724	-0.999095	0.999095	3.09402e-006	3.09402e-006	-1797.15	42.2841	58.4034	0.00771396	0	0	0.499549	0.000901585	0.499549	0	0
0.725	-0.999283	0.999283	2.38887e-006	2.38887e-006	-1797.74	32.3437	44.612	0.00777885	0	0	0.499644	0.000712504	0.499644	0	0
0.726	-0.999278	0.999278	2.21579e-006	2.21579e-006	-1797.73	30.0447	41.3838	0.00782842	0	0	0.499642	0.00071596	0.499642	0	0
0.727	-0.999	0.999	3.02094e-006	3.02094e-006	-1796.86	40.5403	55.7638	0.0078744	0	0	0.499502	0.00099602	0.499502	0	0
0.728	-0.99923	0.99923	2.44258e-006	2.44258e-006	-1797.58	33.1634	45.5541	0.00793636	0	0	0.499615	0.000770185	0.499615	0	0
0.729	-0.998978	0.998978	2.8377e-006	2.8377e-006	-1796.78	37.9695	52.0844	0.00798698	0	0	0.499496	0.00100813	0.499496	0	0
0.73	-0.999114	0.999114	2.46053e-006	2.46053e-006	-1797.21	33.2065	45.4884	0.00804485	0	0	0.49956	0.000880716	0.49956	0	0
0.731	-0.997705	0.997705	2.77092e-006	2.77092e-006	-1792.08	42.156	57.6689	0.00809539	0	0	0.498854	0.00229175	0.498854	0	0
0.732	-0.998373	0.998373	4.89744e-006	4.89744e-006	-1794.5	75.2715	102.83	0.00815947	0	0	0.499189	0.00162277	0.499189	0	0
0.733	-0.999346	0.999346	1.83714e-006	1.83714e-006	-1797.94	24.7395	33.7511	0.00827372	0	0	0.499675	0.000650328	0.499675	0	0
0.734	-0.999388	0.999388	1.71949e-006	1.71949e-006	-1798.07	23.1936	31.5989	0.00831122	0	0	0.499694	0.000612496	0.499694	0	0
0.735	-0.999379	0.999379	1.73315e-006	1.73315e-006	-1798.05	23.3573	31.7786	0.00834633	0	0	0.49969	0.000619625	0.49969	0	0
0.736	-0.999231	0.999231	2.09925e-006	2.09925e-006	-1797.58	28.1792	38.2869	0.00838164	0	0	0.499617	0.000766296	0.499617	0	0
0.737	-0.999097	0.999097	3.10719e-006	3.10719e-006	-1797.16	41.383	56.1507	0.00842418	0	0	0.499551	0.000897319	0.499551	0	0
0.738	-0.999123	0.999123	2.59754e-006	2.59754e-006	-1797.23	35.1083	47.5722	0.00848657	0	0	0.499562	0.000876921	0.499562	0	0
0.739	-0.999127	0.999127	2.5661e-006	2.5661e-006	-1797.25	34.3734	46.5134	0.00853943	0	0	0.499565	0.00087082	0.499565	0	0
0.74	-0.999309	0.999309	1.99764e-006	1.99764e-006	-1797.83	26.5118	35.8268	0.00859111	0	0	0.499658	0.000683654	0.499658	0	0
0.741	-0.999241	0.999241	2.1129e-006	2.1129e-006	-1797.61	28.2272	38.0934	0.00863092	0	0	0.499621	0.000757464	0.499621	0	0
0.742	-0.999276	0.999276	1.98807e-006	1.98807e-006	-1797.73	26.2466	35.3727	0.00867325	0	0	0.499642	0.000715928	0.499642	0	0
0.743	-0.996973	0.996973	2.36616e-006	2.36616e-006	-1789.49	31.173	41.9556	0.00871255	0	0	0.498491	0.00301798	0.498491	0	0
0.744	-0.996992	0.996992	2.51139e-006	2.51139e-006	-1789.54	32.9334	44.2653	0.00875917	0	0	0.498501	0.00299705	0.498501	0	0
0.745	-0.997092	0.997092	1.80657e-006	1.80657e-006	-1789.85	23.8763	32.0487	0.00880835	0	0	0.498548	0.00290309	0.498548	0	0
0.746	-0.997017	0.997017	2.21393e-006	2.21393e-006	-1789.61	29.2747	39.2422	0.00884396	0	0	0.498509	0.00298246	0.498509	0	0
0.747	-0.995823	0.995823	4.11625e-006	4.11625e-006	-1785.23	64.5611	86.4271	0.00888756	0	0	0.497916	0.00416859	0.497916	0	0
0.748	-0.995262	0.995262	2.418e-006	2.418e-006	-1783.29	34.4165	46.0113	0.00898359	0	0	0.497634	0.00473286	0.497634	0	0
0.749	-0.996903	0.996903	2.6563e-006	2.6563e-006	-1789.28	34.2485	45.7256	0.00903472	0	0	0.498458	0.00308431	0.498458	0	0
0.75	-0.997177	0.997177	1.94998e-006	1.94998e-006	-1790.13	24.869	33.1587	0.00908552	0	0	0.498595	0.00281032	0.498595	0	0
0.751	-0.996423	0.996423	4.17807e-006	4.17807e-006	-1787.56	59.6468	79.4232	0.00912237	0	0	0.498212	0.00357512	0.498212	0	0
0.752	-0.997175	0.997175	1.94826e-006	1.94826e-006	-1790.11	25.5144	33.9287	0.00921061	0	0	0.498589	0.00282267	0.498589	0	0
0.753	-0.996903	0.996903	2.63391e-006	2.63391e-006	-1789.27	33.8891	45.0054	0.00924831	0	0	0.49846	0.00307905	0.49846	0	0
0.754	-0.995717	0.995717	3.92416e-006	3.92416e-006	-1785.06	54.5854	72.3944	0.00929832	0	0	0.497878	0.00424309	0.497878	0	0
0.755	-0.995825	0.995825	4.46934e-006	4.46934e-006	-1785.41	64.343	85.2226	0.00937876	0	0	0.497913	0.00417494	0.497913	0	0
0.756	-0.996646	0.996646	3.39896e-006	3.39896e-006	-1788.46	43.6243	57.7041	0.00947345	0	0	0.498334	0.00333143	0.498334	0	0
0.757	-0.9968	0.9968	3.00412e-006	3.00412e-006	-1788.95	38.2511	50.5299	0.00953756	0	0	0.498414	0.00317139	0.498414	0	0
0.758	-0.996721	0.996721	2.9239e-006	2.9239e-006	-1788.68	37.8449	49.9273	0.00959371	0	0	0.498364	0.00327242	0.498364	0	0
0.759	-0.994551	0.994551	2.90044e-006	2.90044e-006	-1780.86	37.0448	48.8074	0.00964918	0	0	0.49728	0.00543945	0.49728	0	0
0.76	-0.994077	0.994077	4.41663e-006	4.41663e-006	-1779.21	60.4239	79.5051	0.00970341	0	0	0.497048	0.00590486	0.497048	0	0
0.761	-0.99387	0.99387	3.41991e-006	3.41991e-006	-1778.39	48.2324	63.3803	0.00979175	0	0	0.49695	0.00609931	0.49695	0	0
0.762	-0.992254	0.992254	3.64529e-006	3.64529e-006	-1772.64	46.2886	60.7461	0.00986218	0	0	0.496142	0.00771569	0.496142	0	0
0.763	-0.991801	0.991801	3.5952e-006	3.5952e-006	-1771.11	48.3051	63.3094	0.00992967	0	0	0.495905	0.00818984	0.495905	0	0
0.764	-0.989825	0.989825	3.57541e-006	3.57541e-006	-1763.94	46.1071	60.3496	0.01	0	0	0.494926	0.0101487	0.494926	0	0
0.765	-0.986998	0.986998	4.9231e-006	4.9231e-006	-1753.8	67.3579	88.0495	0.0100671	0	0	0.493525	0.0129504	0.493525	0	0
0.766	-0.9899	0.9899	3.77633e-006	3.77633e-006	-1764.27	46.6476	60.8976	0.0101649	0	0	0.494969	0.0100622	0.494969	0	0
0.767	-0.990107	0.990107	3.08364e-006	3.08364e-006	-1764.9	37.9762	49.5127	0.0102326	0	0	0.49507	0.00985914	0.49507	0	0
0.768	-0.991131	0.991131	4.43231e-006	4.43231e-006	-1768.54	61.6713	80.3012	0.0102876	0	0	0.495578	0.00884367	0.495578	0	0
0.769	-0.990073	0.990073	3.16734e-006	3.16734e-006	-1764.79	39.1626	50.9266	0.0103768	0	0	0.49505	0.00990047	0.49505	0	0
0.77	-0.990048	0.990048	2.91026e-006	2.91026e-006	-1764.73	36.0396	46.8047	0.0104334	0	0	0.495043	0.00991307	0.495043	0	0
0.771	-0.990226	0.990226	2.40516e-006	2.40516e-006	-1765.28	29.0349	37.6588	0.0104854	0	0	0.495129	0.00974178	0.495129	0	0
0.772	-0.989836	0.989836	3.60088e-006	3.60088e-006	-1763.9	47.9409	62.0996	0.0105272	0	0	0.494939	0.010122	0.494939	0	0
0.773	-0.989958	0.989958	3.9115e-006	3.9115e-006	-1764.46	47.8581	61.9122	0.0105962	0	0	0.495569	0.00886175	0.495569	0	0
0.774	-0.989741	0.989741	4.25834e-006	4.25834e-006	-1763.75	53.3272	68.8982	0.010665	0	0	0.494898	0.010204	0.494898	0	0
0.775	-0.992121	0.992121	3.46001e-006	3.46001e-006	-1772.26	42.3101	54.5937	0.0107416	0	0	0.496087	0.00782531	0.496087	0	0
0.776	-0.992211	0.992211	3.34082e-006	3.34082e-006	-1772.54	40.604	52.3247	0.0108022	0	0	0.496138	0.00772318	0.496138	0	0
0.777	-0.988867	0.988867	5.79835e-006	5.79835e-006	-1760.7	77.3257	99.5183	0.0108604	0	0	0.494465	0.0110706	0.494465	0	0
0.778	-0.98852	0.98852	5.28632e-006	5.28632e-006	-1759.35	70.2893	90.3461	0.010971	0	0	0.494291	0.011418	0.494291	0	0
0.779	-0.990027	0.990027	6.1486e-006	6.1486e-006	-1764.75	88.1306	113.133	0.0110713	0	0	0.495032	0.00993516	0.495032	0	0
0.78	-0.994275	0.994275	3.65285e-006	3.65285e-006	-1780.01	45.0341	57.736	0.011197	0	0	0.497146	0.00570829	0.497146	0	0
0.781	-0.992343	0.992343	5.93805e-006	5.93805e-006	-1773.16	77.5816	99.3363	0.0112612	0	0	0.49621	0.00757932	0.49621	0	0
0.782	-0.994204	0.994204	4.19579e-006	4.19579e-006	-1779.78	52.3458	66.9384	0.0113716	0	0	0.497107	0.00578522	0.497107	0	0
0.783	-0.994378	0.994378	3.1546e-006	3.1546e-006	-1780.34	38.2337	48.8297	0.0114459	0	0	0.497205	0.00559039	0.497205	0	0
0.784	-0.993242	0.993242	4.99207e-006	4.99207e-006	-1776.23	68.3069	87.1261	0.0115002	0	0	0.496719	0.00656193	0.496719	0	0
0.785	-0.993863	0.993863	4.77963e-006	4.77963e-006	-1778.76	56.92	72.5096	0.011597	0	0	0.496949	0.00610248	0.496949	0	0
0.786	-0.994284	0.994284	3.90081e-006	3.90081e-006	-1780.03	48.0034	61.073	0.0116776	0	0	0.497149	0.00570111	0.497149	0	0
0.787	-0.986616	0.986616	9.08928e-006	9.08928e-006	-1752.56	131.648	167.278	0.0117454	0	0	0.493353	0.0132944	0.493353	0	0
0.788	-0.990735	0.990735	5.50889e-006	5.50889e-006	-1767.3	74.6372	94.7172	0.0119313	0	0	0.495386	0.00922742	0.495386	0	0
0.789	-0.991948	0.991948	3.96271e-006	3.96271e-006	-1771.72	47.8428	60.6372	0.0120365	0	0	0.496001	0.00799778	0.496001	0	0
0.79	-0.992025	0.992025	3.94852e-006	3.94852e-006	-1771.93	47.8043	60.5117	0.0121039	0	0	0.496026	0.00794863	0.496026	0	0
0.791	-0.992065	0.992065	3.96319e-006	3.96319e-006	-1772.07	47.5321	60.0912	0.0121711	0	0	0.496063	0.00787393	0.496063	0	0
0.792	-0.99213	0.99213	3.93897e-006	3.93897e-006	-1772.3	47.0451	59.4004	0.0122379	0	0	0.496111	0.00777893	0.496111	0	0
0.793	-0.994132	0.994132	4.32827e-006	4.32827e-006	-1779.53	54.1497	68.2847	0.0123039	0	0	0.49709	0.00581964	0.49709	0	0
0.794	-0.99231	0.99231	5.89901e-006	5.89901e-006	-1773.01	79.1235	99.6518	0.0123798	0	0	0.49626	0.00748041	0.49626	0	0
0.795	-0.994269	0.994269	3.38739e-006	3.38739e-006	-1780	40.7598	51.2702	0.0124905	0	0	0.497159	0.00568112	0.497159	0	0
0.796	-0.992233	0.992233	3.28352e-006	3.28352e-006	-1772.61	38.4993	48.366	0.0125475	0	0	0.496142	0.00771574	0.496142	0	0
0.797	-0.991504	0.991504	8.06993e-006	8.06993e-006	-1770.06	114.78	144.015	0.0126012	0	0	0.495783	0.00843487	0.495783	0	0
0.798	-0.987394	0.987394	4.29809e-006	4.29809e-006	-1755.4	50.5143	63.3011	0.0127612	0	0	0.493735	0.0125298	0.493735	0	0
0.799	-0.986993	0.986993	4.48747e-006	4.48747e-006	-1753.97	55.1034	68.9654	0.0128316	0	0	0.493522	0.0129567	0.493522	0	0
0.8	-0.985931	0.985931	6.06514e-006	6.06514e-006	-1750.24	78.5555	98.1943	0.0129082	0	0	0.493003	0.0139944	0.493003	0	0
0.801	-0.982398	0.982398	5.54027e-006	5.54027e-006	-1737.59	67.0088	83.6565	0.0130173	0	0	0.491952	0.0160961	0.491952	0	0
0.802	-0.986759	0.986759	6.86714e-006	6.86714e-006	-1753.04	91.5072	114.099	0.0131103	0	0	0.493409	0.0131818	0.493409	0	0
0.803	-0.986518	0.986518	5.476e-006	5.476e-006	-1752.3	70.2972	87.5432	0.013237	0	0	0.493299	0.0134024	0.493299	0	0
0.804	-0.985275	0.985275	6.97394e-006	6.97394e-006	-1747.88	95.5388	118.829	0.0133343	0	0	0.492664	0.0146729	0.492664	0	0
0.805	-0.986782	0.986782	7.81479e-006	7.81479e-006	-1753.32	101.811	126.473	0.0134663	0	0	0.493441	0.0131185	0.493441	0	0
0.806	-0.989479	0.989479	5.01509e-006	5.01509e-006	-1762.99	58.7997	72.9525	0.0136069	0	0	0.494777	0.0104451	0.494777	0	0
0.807	-0.989708	0.989708	5.67673e-006	5.67673e-006	-1763.7	75.7403	93.8542	0.0136879	0	0	0.495089	0.00982225	0.495089	0	0
0.808	-0.986342	0.986342	4.98113e-006	4.98113e-006	-1751.65	63.2276	78.252	0.0137922	0	0	0.493214	0.0135714	0.493214	0	0
0.809	-0.983505	0.983505	6.62809e-006	6.62809e-006	-1741.47	86.9497	107.478	0.0138791	0	0	0.492079	0.015841	0.492079	0	0
0.81	-0.987303	0.987303	4.85451e-006	4.85451e-006	-1755.14	56.3837	69.6095	0.0139986	0	0	0.493793	0.0124137	0.493793	0	0
0.811	-0.983754	0.983754	6.65102e-006	6.65102e-006	-1742.41	82.0042	101.115	0.0140759	0	0	0.491949	0.0161026	0.491949	0	0
0.812	-0.98049	0.98049	4.62221e-006	4.62221e-006	-1730.74	52.1731	64.2526	0.0141883	0	0	0.490423	0.0191535	0.490423	0	0
0.813	-0.984406	0.984406	5.26272e-006	5.26272e-006	-1744.84	63.2001	77.7369	0.0142597	0	0	0.492282	0.0154353	0.492282	0	0
0.814	-0.983987	0.983987	1.34386e-005	1.34386e-005	-1743.47	185.352	227.705	0.014346	0	0	0.492072	0.0158561	0.492072	0	0
0.815	-0.986076	0.986076	7.15244e-006	7.15244e-006	-1750.89	92.7839	113.845	0.014599	0	0	0.493123	0.0137532	0.493123	0	0
0.816	-0.987435	0.987435	4.05941e-006	4.05941e-006	-1755.64	48.7571	59.7513	0.0147255	0	0	0.493757	0.0124867	0.493757	0	0
0.817	-0.987187	0.987187	4.00542e-006	4.00542e-006	-1754.77	46.6061	57.0454	0.0147919	0	0	0.493618	0.0127632	0.493618	0	0
0.818	-0.988469	0.988469	7.16955e-006	7.16955e-006	-1759.56	88.0735	107.669	0.0148553	0	0	0.49442	0.0111605	0.49442	0	0
0.819	-0.987316	0.987316	4.27129e-006	4.27129e-006	-1755.16	48.9683	59.7903	0.0149749	0	0	0.494189	0.0116224	0.494189	0	0
0.82	-0.988225	0.988225	7.15227e-006	7.15227e-006	-1758.56	86.5951	105.604	0.0150414	0	0	0.494153	0.011693	0.494153	0	0
0.821	-0.985367	0.985367	1.11238e-005	1.11238e-005	-1748.41	148.364	180.711	0.0151587	0	0	0.492724	0.014551	0.492724	0	0
0.822	-0.978786	0.978786	8.18731e-006	8.18731e-006	-1724.73	101.578	123.574	0.0153595	0	0	0.489451	0.0210971	0.489451	0	0
0.823	-0.983077	0.983077	1.0261e-005	1.0261e-005	-1740.17	135.769	164.969	0.0154968	0	0	0.491601	0.0167972	0.491601	0	0
0.824	-0.98488	0.98488	4.28319e-006	4.28319e-006	-1746.55	47.8947	58.1247	0.0156801	0	0	0.492514	0.0149717	0.492514	0	0
0.825	-0.988027	0.988027	6.23415e-006	6.23415e-006	-1757.79	76.3403	92.5337	0.0157447	0	0	0.494199	0.0116029	0.494199	0	0
0.826	-0.986782	0.986782	7.96797e-006	7.96797e-006	-1753.67	94.7957	114.765	0.0158475	0	0	0.493467	0.0130664	0.493467	0	0
0.827	-0.986933	0.986933	5.84109e-006	5.84109e-006	-1753.93	67.7478	81.92	0.015975	0	0	0.493497	0.0130066	0.493497	0	0
0.828	-0.982243	0.982243	8.58722e-006	8.58722e-006	-1737.12	110.266	133.172	0.016066	0	0	0.491233	0.0175337	0.491233	0	0
0.829	-0.980502	0.980502	7.87189e-006	7.87189e-006	-1731.08	93.8592	113.22	0.016214	0	0	0.490339	0.0193219	0.490339	0	0
0.83	-0.980151	0.980151	7.59745e-006	7.59745e-006	-1729.69	90.9386	109.565	0.0163398	0	0	0.490142	0.0197154	0.490142	0	0
0.831	-0.98665	0.98665	5.9388e-006	5.9388e-006	-1752.99	70.008	84.2454	0.0164615	0	0	0.493369	0.0132618	0.493369	0	0
0.832	-0.986877	0.986877	6.34377e-006	6.34377e-006	-1753.76	79.7776	95.8865	0.0165551	0	0	0.493471	0.013057	0.493471	0	0
0.833	-0.98932	0.98932	8.70672e-006	8.70672e-006	-1762.69	104.161	125.043	0.0166617	0	0	0.494709	0.0105824	0.494709	0	0
0.834	-0.989576	0.989576	6.38081e-006	6.38081e-006	-1763.57	75.5959	90.6426	0.0168006	0	0	0.494823	0.0103538	0.494823	0	0
0.835	-0.993748	0.993748	5.12105e-006	5.12105e-006	-1778.35	59.54	71.3054	0.0169013	0	0	0.496891	0.00621707	0.496891	0	0
0.836	-0.992284	0.992284	6.67741e-006	6.67741e-006	-1773.35	80.1969	95.9294	0.0169806	0	0	0.496165	0.00766916	0.496165	0	0
0.837	-0.992076	0.992076	6.51246e-006	6.51246e-006	-1772.59	79.0373	94.4293	0.0170872	0	0	0.496061	0.00787725	0.496061	0	0
0.838	-0.9926	0.9926	6.13913e-006	6.13913e-006	-1774.28	74.9384	89.4253	0.0171921	0	0	0.496309	0.0073825	0.496309	0	0
0.839	-0.991188	0.991188	6.7896e-006	6.7896e-006	-1769.34	78.7163	93.8216	0.0172914	0	0	0.495968	0.00806438	0.495968	0	0
0.84	-0.989445	0.989445	7.72519e-006	7.72519e-006	-1763.32	92.4193	110.023	0.0173957	0	0	0.49476	0.0104793	0.49476	0	0
0.841	-0.985668	0.985668	6.89111e-006	6.89111e-006	-1749.53	85.0577	101.139	0.0175179	0	0	0.492862	0.0142766	0.492862	0	0
0.842	-0.989685	0.989685	9.8169e-006	9.8169e-006	-1763.99	125.264	148.769	0.0176303	0	0	0.494961	0.0100775	0.494961	0	0
0.843	-0.991241	0.991241	6.06898e-006	6.06898e-006	-1769.5	69.7641	82.7569	0.0177956	0	0	0.495647	0.00870529	0.495647	0	0
0.844	-0.992754	0.992754	7.27943e-006	7.27943e-006	-1775.12	85.0993	100.829	0.0178876	0	0	0.496414	0.00717103	0.496414	0	0
0.845	-0.989314	0.989314	7.47408e-006	7.47408e-006	-1762.78	86.5433	102.418	0.0179996	0	0	0.494705	0.0105892	0.494705	0	0
0.846	-0.992609	0.992609	6.62274e-006	6.62274e-006	-1774.58	77.8093	91.9731	0.0181134	0	0	0.496333	0.00733361	0.496333	0	0
0.847	-0.993389	0.993389	5.60351e-006	5.60351e-006	-1777.25	63.9851	75.5432	0.0182156	0	0	0.496717	0.00656643	0.496717	0	0
0.848	-0.992884	0.992884	7.46609e-006	7.46609e-006	-1775.53	87.6571	103.369	0.0182995	0	0	0.49646	0.00708027	0.49646	0	0
0.849	-0.99418	0.99418	1.12349e-005	1.12349e-005	-1780.05	147.954	174.269	0.0184144	0	0	0.497107	0.00578554	0.497107	0	0
0.85	-0.991237	0.991237	1.57708e-005	1.57708e-005	-1769.67	208.271	245.025	0.018608	0	0	0.495644	0.00871138	0.495644	0	0
0.851	-0.987759	0.987759	6.97845e-006	6.97845e-006	-1757.21	81.0732	95.2682	0.0188803	0	0	0.493944	0.0121118	0.493944	0	0
0.852	-0.98511	0.98511	7.788e-006	7.788e-006	-1747.68	91.228	107.075	0.0189861	0	0	0.492615	0.0147709	0.492615	0	0
0.853	-0.987071	0.987071	1.03563e-005	1.03563e-005	-1754.77	128.483	150.625	0.0191051	0	0	0.493722	0.0125566	0.493722	0	0
0.854	-0.988416	0.988416	6.59267e-006	6.59267e-006	-1759.54	75.2067	88.064	0.0192724	0	0	0.494525	0.0109497	0.494525	0	0
0.855	-0.985729	0.985729	1.32693e-005	1.32693e-005	-1749.85	175.769	205.578	0.0193703	0	0	0.492955	0.0140897	0.492955	0	0
0.856	-0.986326	0.986326	1.36065e-005	1.36065e-005	-1752.23	176.321	205.982	0.0195987	0	0	0.493234	0.013532	0.493234	0	0
0.857	-0.988252	0.988252	6.74373e-006	6.74373e-006	-1759.11	74.1863	86.5652	0.0198276	0	0	0.494176	0.0116483	0.494176	0	0
0.858	-0.989494	0.989494	6.66693e-006	6.66693e-006	-1763.36	78.8909	91.9474	0.0199238	0	0	0.494778	0.0104434	0.494778	0	0
0.859	-0.98602	0.98602	6.47064e-006	6.47064e-006	-1750.93	73.2765	85.3044	0.0200259	0	0	0.49312	0.0137603	0.49312	0	0
0.86	-0.983306	0.983306	7.25708e-006	7.25708e-006	-1741.37	82.5399	95.9767	0.0201207	0	0	0.491763	0.016473	0.491763	0	0
