Temp	Magnetism_1_Correct	Magnetism_2_Correct	Susceptibility_1_Correct	Susceptibility_2_Correct	Energy_Correct	Heat_Capacity_Correct	Heat_Capacity/Temp_Correct	Entropy_Correct	Prob3	Prob2	Prob1	Prob0	Prob_neg1	Prob_neg2	Prob_neg3
0.674	-0.999723	0.999723	8.34081e-007	8.34081e-007	-1799.13	12.2791	18.2182	0.00262571	0	0	0.499862	0.000276847	0.499862	0	0
0.675	-0.999871	0.999871	4.04835e-007	4.04835e-007	-1799.59	5.95104	8.81635	0.00264595	0	0	0.499936	0.00012877	0.499936	0	0
0.676	-0.999726	0.999726	8.74996e-007	8.74996e-007	-1799.14	12.8434	18.9991	0.00265575	0	0	0.499863	0.000273583	0.499863	0	0
0.677	-0.999718	0.999718	9.2642e-007	9.2642e-007	-1799.11	13.5781	20.0562	0.00267686	0	0	0.499859	0.00028223	0.499859	0	0
0.678	-0.997408	0.997408	1.49216e-006	1.49216e-006	-1790.86	22.3973	33.0344	0.00269914	0	0	0.498704	0.0025915	0.498704	0	0
0.679	-0.99747	0.99747	1.04298e-006	1.04298e-006	-1791.03	15.2203	22.4158	0.00273585	0	0	0.498735	0.00253018	0.498735	0	0
0.68	-0.997043	0.997043	1.98834e-006	1.98834e-006	-1789.48	33.8551	49.787	0.00276075	0	0	0.498522	0.00295693	0.498522	0	0
0.681	-0.995376	0.995376	6.23926e-007	6.23926e-007	-1783.44	9.03503	13.2673	0.00281607	0	0	0.497688	0.00462359	0.497688	0	0
0.682	-0.995284	0.995284	9.74438e-007	9.74438e-007	-1783.16	13.7878	20.2167	0.00283081	0	0	0.497646	0.00470786	0.497646	0	0
0.683	-0.994929	0.994929	1.84296e-006	1.84296e-006	-1781.86	31.2486	45.752	0.00285328	0	0	0.497464	0.00507127	0.497464	0	0
0.684	-0.995249	0.995249	9.66399e-007	9.66399e-007	-1783.05	13.5927	19.8724	0.00290411	0	0	0.497625	0.00475083	0.497625	0	0
0.685	-0.995306	0.995306	8.29093e-007	8.29093e-007	-1783.23	11.7757	17.1908	0.00292619	0	0	0.497657	0.00468679	0.497657	0	0
0.686	-0.995281	0.995281	8.17011e-007	8.17011e-007	-1783.14	11.8174	17.2265	0.00294529	0	0	0.497641	0.00471895	0.497641	0	0
0.687	-0.995333	0.995333	8.27356e-007	8.27356e-007	-1783.3	11.7725	17.1362	0.00296443	0	0	0.497667	0.00466686	0.497667	0	0
0.688	-0.995391	0.995391	5.19058e-007	5.19058e-007	-1783.49	7.32621	10.6486	0.00298347	0	0	0.497695	0.00460937	0.497695	0	0
0.689	-0.995345	0.995345	7.33976e-007	7.33976e-007	-1783.34	10.4865	15.2198	0.00299531	0	0	0.497674	0.00465192	0.497674	0	0
0.69	-0.995358	0.995358	6.34033e-007	6.34033e-007	-1783.38	8.94147	12.9586	0.00301222	0	0	0.497679	0.00464227	0.497679	0	0
0.691	-0.995301	0.995301	8.66317e-007	8.66317e-007	-1783.2	12.4399	18.0028	0.00302662	0	0	0.49765	0.0046993	0.49765	0	0
0.692	-0.995425	0.995425	4.61305e-007	4.61305e-007	-1783.59	6.61447	9.55848	0.00304662	0	0	0.497712	0.00457507	0.497712	0	0
0.693	-0.995233	0.995233	9.07672e-007	9.07672e-007	-1782.99	12.7535	18.4033	0.00305724	0	0	0.497617	0.0047658	0.497617	0	0
0.694	-0.995325	0.995325	7.25335e-007	7.25335e-007	-1783.28	10.1461	14.6198	0.00307769	0	0	0.497668	0.00466498	0.497668	0	0
0.695	-0.995255	0.995255	1.02144e-006	1.02144e-006	-1783.06	14.4914	20.851	0.00309393	0	0	0.497628	0.00474482	0.497628	0	0
0.696	-0.995329	0.995329	6.77595e-007	6.77595e-007	-1783.29	9.63549	13.8441	0.0031171	0	0	0.497666	0.00466885	0.497666	0	0
0.697	-0.995341	0.995341	7.19349e-007	7.19349e-007	-1783.33	9.97477	14.311	0.00313248	0	0	0.497673	0.00465433	0.497673	0	0
0.698	-0.995282	0.995282	9.33523e-007	9.33523e-007	-1783.14	13.0447	18.6886	0.00314838	0	0	0.497641	0.00471735	0.497641	0	0
0.699	-0.997589	0.997589	5.68758e-007	5.68758e-007	-1791.41	8.03989	11.502	0.00316915	0	0	0.498794	0.00241129	0.498794	0	0
0.7	-0.997586	0.997586	6.07422e-007	6.07422e-007	-1791.4	8.52727	12.1818	0.00318193	0	0	0.498797	0.00240617	0.498797	0	0
0.701	-0.99745	0.99745	1.06338e-006	1.06338e-006	-1790.99	14.5071	20.6949	0.00319546	0	0	0.498733	0.00253471	0.498733	0	0
0.702	-0.99757	0.99757	5.95533e-007	5.95533e-007	-1791.35	8.37433	11.9293	0.00321846	0	0	0.498785	0.00242971	0.498785	0	0
0.703	-0.995181	0.995181	1.33015e-006	1.33015e-006	-1782.83	18.2038	25.8944	0.00323171	0	0	0.497596	0.00480897	0.497596	0	0
0.704	-0.995363	0.995363	5.55658e-007	5.55658e-007	-1783.41	7.53918	10.7091	0.00326048	0	0	0.497691	0.00461872	0.497691	0	0
0.705	-0.995322	0.995322	7.68905e-007	7.68905e-007	-1783.27	10.7533	15.253	0.00327238	0	0	0.497664	0.00467119	0.497664	0	0
0.706	-0.995393	0.995393	4.75284e-007	4.75284e-007	-1783.49	6.56949	9.30523	0.00328933	0	0	0.497696	0.00460739	0.497696	0	0
0.707	-0.995331	0.995331	7.48104e-007	7.48104e-007	-1783.31	9.98394	14.1216	0.00329967	0	0	0.497674	0.00465178	0.497674	0	0
0.708	-0.995211	0.995211	1.29019e-006	1.29019e-006	-1782.94	18.2627	25.7947	0.00331536	0	0	0.497607	0.00478619	0.497607	0	0
0.709	-0.997517	0.997517	7.88473e-007	7.88473e-007	-1791.18	10.9824	15.49	0.00334402	0	0	0.498761	0.00247825	0.498761	0	0
0.71	-0.997485	0.997485	9.57011e-007	9.57011e-007	-1791.08	13.2566	18.6712	0.00336123	0	0	0.498748	0.00250345	0.498748	0	0
0.711	-0.997549	0.997549	7.77089e-007	7.77089e-007	-1791.28	10.8207	15.219	0.00338198	0	0	0.498775	0.00245026	0.498775	0	0
0.712	-0.997471	0.997471	8.96039e-007	8.96039e-007	-1791.04	12.4224	17.4472	0.00339889	0	0	0.498739	0.00252232	0.498739	0	0
0.713	-0.997526	0.997526	7.70649e-007	7.70649e-007	-1791.21	10.6057	14.8748	0.00341827	0	0	0.498765	0.00247015	0.498765	0	0
0.714	-0.997506	0.997506	7.93793e-007	7.93793e-007	-1791.15	10.9724	15.3675	0.0034348	0	0	0.498754	0.00249295	0.498754	0	0
0.715	-0.997405	0.997405	1.31742e-006	1.31742e-006	-1790.83	18.2355	25.5042	0.00345188	0	0	0.498704	0.00259268	0.498704	0	0
0.716	-0.997429	0.997429	1.00034e-006	1.00034e-006	-1790.92	13.493	18.845	0.00348021	0	0	0.498714	0.00257127	0.498714	0	0
0.717	-0.997561	0.997561	6.81508e-007	6.81508e-007	-1791.33	8.99786	12.5493	0.00350115	0	0	0.498784	0.00243145	0.498784	0	0
0.718	-0.997555	0.997555	6.41461e-007	6.41461e-007	-1791.3	8.85037	12.3264	0.0035151	0	0	0.498777	0.00244528	0.498777	0	0
0.719	-0.997635	0.997635	4.27007e-007	4.27007e-007	-1791.56	5.65734	7.86834	0.00352879	0	0	0.49882	0.0023593	0.49882	0	0
0.72	-0.997462	0.997462	8.41666e-007	8.41666e-007	-1791.01	11.545	16.0347	0.00353753	0	0	0.498731	0.00253812	0.498731	0	0
0.721	-0.997603	0.997603	5.26677e-007	5.26677e-007	-1791.46	7.03587	9.75849	0.00355535	0	0	0.498804	0.00239289	0.498804	0	0
0.722	-0.996728	0.996728	2.63617e-006	2.63617e-006	-1788.42	41.5945	57.6101	0.00356619	0	0	0.498364	0.00327215	0.498364	0	0
0.723	-0.997342	0.997342	1.31497e-006	1.31497e-006	-1790.62	18.1413	25.0917	0.00363021	0	0	0.498673	0.00265419	0.498673	0	0
0.724	-0.996226	0.996226	2.78095e-006	2.78095e-006	-1786.57	45.4313	62.7504	0.00365808	0	0	0.498113	0.00377354	0.498113	0	0
0.725	-0.997281	0.997281	1.48067e-006	1.48067e-006	-1790.45	20.0352	27.6348	0.00372781	0	0	0.498651	0.00269803	0.498651	0	0
0.726	-0.997494	0.997494	8.20416e-007	8.20416e-007	-1791.11	11.0907	15.2765	0.00375851	0	0	0.498747	0.00250592	0.498747	0	0
0.727	-0.997453	0.997453	9.9659e-007	9.9659e-007	-1790.98	13.4836	18.5469	0.00377549	0	0	0.498727	0.00254615	0.498727	0	0
0.728	-0.997428	0.997428	9.55566e-007	9.55566e-007	-1790.9	12.9513	17.7902	0.00379609	0	0	0.498714	0.00257229	0.498714	0	0
0.729	-0.997479	0.997479	8.88692e-007	8.88692e-007	-1791.06	12.0957	16.5921	0.00381586	0	0	0.498739	0.00252142	0.498739	0	0
0.73	-0.997484	0.997484	8.39983e-007	8.39983e-007	-1791.08	11.2475	15.4075	0.0038343	0	0	0.49875	0.00250058	0.49875	0	0
0.731	-0.997276	0.997276	1.52821e-006	1.52821e-006	-1790.42	20.7248	28.3513	0.00385142	0	0	0.498638	0.0027243	0.498638	0	0
0.732	-0.997304	0.997304	1.34813e-006	1.34813e-006	-1790.52	17.7527	24.2523	0.00388292	0	0	0.498657	0.00268592	0.498657	0	0
0.733	-0.997469	0.997469	9.79463e-007	9.79463e-007	-1791.03	13.0083	17.7467	0.00390986	0	0	0.498737	0.0025253	0.498737	0	0
0.734	-0.997264	0.997264	1.77423e-006	1.77423e-006	-1790.38	23.9526	32.6329	0.00392958	0	0	0.498632	0.00273599	0.498632	0	0
0.735	-0.997504	0.997504	7.6095e-007	7.6095e-007	-1791.14	10.237	13.9279	0.00396584	0	0	0.498752	0.00249569	0.498752	0	0
0.736	-0.997451	0.997451	9.24747e-007	9.24747e-007	-1790.98	12.1941	16.5681	0.00398132	0	0	0.498734	0.00253274	0.498734	0	0
0.737	-0.997362	0.997362	1.5159e-006	1.5159e-006	-1790.7	20.0924	27.2624	0.00399973	0	0	0.498681	0.00263779	0.498681	0	0
0.738	-0.997408	0.997408	1.11464e-006	1.11464e-006	-1790.84	14.8533	20.1264	0.00403002	0	0	0.498708	0.00258307	0.498708	0	0
0.739	-0.997317	0.997317	1.22981e-006	1.22981e-006	-1790.56	16.2399	21.9755	0.00405238	0	0	0.498674	0.00265243	0.498674	0	0
0.74	-0.997378	0.997378	1.40915e-006	1.40915e-006	-1790.75	18.758	25.3487	0.0040768	0	0	0.498693	0.00261442	0.498693	0	0
0.741	-0.997327	0.997327	1.3343e-006	1.3343e-006	-1790.59	17.6611	23.8342	0.00410496	0	0	0.498667	0.00266696	0.498667	0	0
0.742	-0.997242	0.997242	1.66137e-006	1.66137e-006	-1790.32	22.1045	29.7904	0.00413145	0	0	0.498621	0.00275791	0.498621	0	0
0.743	-0.997409	0.997409	1.19003e-006	1.19003e-006	-1790.86	15.159	20.4025	0.00416455	0	0	0.498717	0.00256682	0.498717	0	0
0.744	-0.997306	0.997306	1.3101e-006	1.3101e-006	-1790.53	16.8345	22.627	0.00418722	0	0	0.498665	0.0026699	0.498665	0	0
0.745	-0.997186	0.997186	1.59535e-006	1.59535e-006	-1790.03	23.9574	32.1576	0.00421236	0	0	0.498593	0.00281367	0.498593	0	0
0.746	-0.995136	0.995136	1.43458e-006	1.43458e-006	-1782.69	18.7998	25.2008	0.00424809	0	0	0.49757	0.00486095	0.49757	0	0
0.747	-0.995765	0.995765	2.22267e-006	2.22267e-006	-1784.94	34.264	45.8688	0.00427609	0	0	0.497883	0.00423478	0.497883	0	0
0.748	-0.997325	0.997325	1.39255e-006	1.39255e-006	-1790.58	18.3047	24.4716	0.00432705	0	0	0.498672	0.00265674	0.498672	0	0
0.749	-0.997347	0.997347	1.18189e-006	1.18189e-006	-1790.67	15.1721	20.2565	0.00435424	0	0	0.498693	0.00261336	0.498693	0	0
0.75	-0.997316	0.997316	1.46078e-006	1.46078e-006	-1790.55	19.318	25.7574	0.00437675	0	0	0.498659	0.00268265	0.498659	0	0
0.751	-0.995871	0.995871	2.13157e-006	2.13157e-006	-1785.33	32.5267	43.3112	0.00440537	0	0	0.49794	0.00411938	0.49794	0	0
0.752	-0.995318	0.995318	7.98034e-007	7.98034e-007	-1783.26	10.3527	13.7668	0.00445349	0	0	0.497664	0.00467258	0.497664	0	0
0.753	-0.99517	0.99517	1.08168e-006	1.08168e-006	-1782.79	14.1529	18.7953	0.00446879	0	0	0.497589	0.00482173	0.497589	0	0
0.754	-0.9951	0.9951	1.18809e-006	1.18809e-006	-1782.58	15.298	20.2892	0.00448967	0	0	0.497555	0.00489015	0.497555	0	0
0.755	-0.995138	0.995138	1.42383e-006	1.42383e-006	-1782.7	18.2191	24.1312	0.00451222	0	0	0.497575	0.00484944	0.497575	0	0
0.756	-0.992889	0.992889	1.11838e-006	1.11838e-006	-1774.64	13.7506	18.1887	0.00453903	0	0	0.496462	0.00707626	0.496462	0	0
0.757	-0.992753	0.992753	1.62774e-006	1.62774e-006	-1774.2	20.8854	27.5897	0.00455924	0	0	0.496388	0.00722407	0.496388	0	0
0.758	-0.992323	0.992323	2.71596e-006	2.71596e-006	-1772.62	39.1037	51.588	0.0045899	0	0	0.496173	0.0076534	0.496173	0	0
0.759	-0.992671	0.992671	1.71745e-006	1.71745e-006	-1773.95	21.7339	28.6349	0.00464722	0	0	0.496357	0.00728699	0.496357	0	0
0.76	-0.992486	0.992486	2.40566e-006	2.40566e-006	-1773.29	32.0931	42.2278	0.00467903	0	0	0.496275	0.00745028	0.496275	0	0
0.761	-0.988388	0.988388	1.35949e-006	1.35949e-006	-1758.46	16.7974	22.0728	0.00472595	0	0	0.494222	0.0115562	0.494222	0	0
0.762	-0.990568	0.990568	1.57057e-006	1.57057e-006	-1766.32	19.8707	26.077	0.00475048	0	0	0.495298	0.00940483	0.495298	0	0
0.763	-0.990497	0.990497	1.54627e-006	1.54627e-006	-1766.09	19.5881	25.6725	0.00477945	0	0	0.495259	0.00948254	0.495259	0	0
0.764	-0.990624	0.990624	1.26872e-006	1.26872e-006	-1766.49	15.7636	20.633	0.00480798	0	0	0.495317	0.00936624	0.495317	0	0
0.765	-0.990679	0.990679	1.16277e-006	1.16277e-006	-1766.66	14.5528	19.0233	0.0048309	0	0	0.495341	0.00931737	0.495341	0	0
0.766	-0.990484	0.990484	1.66927e-006	1.66927e-006	-1766.05	21.0399	27.4673	0.00485204	0	0	0.495245	0.00951008	0.495245	0	0
0.767	-0.990669	0.990669	1.26308e-006	1.26308e-006	-1766.63	15.9232	20.7603	0.00488256	0	0	0.495347	0.00930693	0.495347	0	0
0.768	-0.990632	0.990632	1.24666e-006	1.24666e-006	-1766.53	15.2726	19.8862	0.00490563	0	0	0.495338	0.00932431	0.495338	0	0
0.769	-0.99141	0.99141	2.72822e-006	2.72822e-006	-1769.32	40.3286	52.4429	0.00492772	0	0	0.49573	0.00854089	0.49573	0	0
0.77	-0.992764	0.992764	1.50804e-006	1.50804e-006	-1774.25	18.6471	24.2171	0.00498599	0	0	0.496407	0.0071854	0.496407	0	0
0.771	-0.99285	0.99285	1.44682e-006	1.44682e-006	-1774.51	17.9582	23.2921	0.0050129	0	0	0.496439	0.0071215	0.496439	0	0
0.772	-0.994956	0.994956	1.49807e-006	1.49807e-006	-1782.13	18.8572	24.4264	0.00503878	0	0	0.497478	0.00504365	0.497478	0	0
0.773	-0.997304	0.997304	1.33268e-006	1.33268e-006	-1790.52	16.2702	21.0481	0.00506592	0	0	0.498655	0.00268996	0.498655	0	0
0.774	-0.997414	0.997414	1.12334e-006	1.12334e-006	-1790.86	14.2525	18.4141	0.00508931	0	0	0.498708	0.00258301	0.498708	0	0
0.775	-0.995037	0.995037	1.55298e-006	1.55298e-006	-1782.4	18.5592	23.9474	0.00510977	0	0	0.497536	0.00492795	0.497536	0	0
0.776	-0.994897	0.994897	2.19526e-006	2.19526e-006	-1781.86	29.8396	38.4531	0.00513637	0	0	0.49745	0.00510039	0.49745	0	0
0.777	-0.992276	0.992276	2.44069e-006	2.44069e-006	-1772.65	31.5734	40.635	0.0051791	0	0	0.496164	0.00767158	0.496164	0	0
0.778	-0.994991	0.994991	1.90932e-006	1.90932e-006	-1782.26	23.2545	29.8901	0.00522425	0	0	0.49751	0.00498089	0.49751	0	0
0.779	-0.994287	0.994287	3.24955e-006	3.24955e-006	-1779.76	46.0698	59.1397	0.00525746	0	0	0.49715	0.0057004	0.49715	0	0
0.78	-0.993729	0.993729	3.37715e-006	3.37715e-006	-1777.71	46.2302	59.2695	0.00532317	0	0	0.496891	0.00621794	0.496891	0	0
0.781	-0.994446	0.994446	2.74812e-006	2.74812e-006	-1780.41	36.3638	46.5606	0.00538903	0	0	0.497263	0.00547413	0.497263	0	0
0.782	-0.993585	0.993585	3.20753e-006	3.20753e-006	-1777.2	45.5826	58.2898	0.00544076	0	0	0.497279	0.00544266	0.497279	0	0
0.783	-0.992762	0.992762	1.58384e-006	1.58384e-006	-1774.23	19.4891	24.8903	0.00550553	0	0	0.496389	0.00722264	0.496389	0	0
0.784	-0.990553	0.990553	1.80545e-006	1.80545e-006	-1766.27	22.1169	28.2103	0.00553318	0	0	0.495287	0.00942658	0.495287	0	0
0.785	-0.990393	0.990393	2.02997e-006	2.02997e-006	-1765.8	24.5819	31.3145	0.00556453	0	0	0.495728	0.0085448	0.495728	0	0
0.786	-0.991553	0.991553	4.40343e-006	4.40343e-006	-1769.99	60.8117	77.3685	0.00559932	0	0	0.49581	0.00837971	0.49581	0	0
0.787	-0.99274	0.99274	1.72414e-006	1.72414e-006	-1774.15	21.1995	26.9372	0.00568529	0	0	0.496374	0.00725272	0.496374	0	0
0.788	-0.992629	0.992629	2.51489e-006	2.51489e-006	-1773.82	30.6123	38.8482	0.00571522	0	0	0.496321	0.00735802	0.496321	0	0
0.789	-0.992729	0.992729	1.60255e-006	1.60255e-006	-1774.13	19.3895	24.5747	0.00575838	0	0	0.496382	0.00723578	0.496382	0	0
0.79	-0.992746	0.992746	2.11284e-006	2.11284e-006	-1774.18	25.1653	31.8549	0.00578569	0	0	0.496391	0.00721869	0.496391	0	0
0.791	-0.992477	0.992477	2.36478e-006	2.36478e-006	-1773.36	28.4056	35.911	0.00582108	0	0	0.496277	0.00744524	0.496277	0	0
0.792	-0.992767	0.992767	1.5242e-006	1.5242e-006	-1774.25	18.3237	23.136	0.00586098	0	0	0.496389	0.00722239	0.496389	0	0
0.793	-0.992675	0.992675	1.7464e-006	1.7464e-006	-1773.96	21.0156	26.5014	0.00588669	0	0	0.49635	0.00730025	0.49635	0	0
0.794	-0.992525	0.992525	2.55393e-006	2.55393e-006	-1773.48	30.9847	39.0236	0.00591614	0	0	0.49629	0.00741942	0.49629	0	0
0.795	-0.992627	0.992627	1.89824e-006	1.89824e-006	-1773.81	22.9796	28.9052	0.00595949	0	0	0.496327	0.00734567	0.496327	0	0
0.796	-0.992608	0.992608	1.83476e-006	1.83476e-006	-1773.76	22.034	27.6809	0.00599161	0	0	0.496307	0.00738513	0.496307	0	0
0.797	-0.991579	0.991579	2.86837e-006	2.86837e-006	-1769.97	40.7114	51.0809	0.00602237	0	0	0.495798	0.00840363	0.495798	0	0
0.798	-0.989086	0.989086	6.12618e-006	6.12618e-006	-1761.24	85.4561	107.088	0.00607912	0	0	0.494573	0.0108544	0.494573	0	0
0.799	-0.989414	0.989414	3.82117e-006	3.82117e-006	-1762.26	53.2711	66.6722	0.00619811	0	0	0.494741	0.0105189	0.494741	0	0
0.8	-0.987996	0.987996	2.34098e-006	2.34098e-006	-1757.17	29.6573	37.0716	0.00627219	0	0	0.494015	0.0119699	0.494015	0	0
0.801	-0.98798	0.98798	2.33012e-006	2.33012e-006	-1757.24	26.3854	32.9406	0.00631338	0	0	0.494027	0.0119456	0.494027	0	0
0.802	-0.990349	0.990349	2.29691e-006	2.29691e-006	-1765.65	27.1826	33.8936	0.00634998	0	0	0.495198	0.0096049	0.495198	0	0
0.803	-0.990403	0.990403	2.02541e-006	2.02541e-006	-1765.8	24.335	30.3051	0.00638764	0	0	0.495211	0.00957863	0.495211	0	0
0.804	-0.990384	0.990384	1.78622e-006	1.78622e-006	-1765.75	21.086	26.2264	0.00642131	0	0	0.495209	0.00958112	0.495209	0	0
0.805	-0.990241	0.990241	2.30742e-006	2.30742e-006	-1765.36	26.0541	32.3653	0.00645046	0	0	0.495163	0.00967425	0.495163	0	0
0.806	-0.990213	0.990213	2.31953e-006	2.31953e-006	-1765.24	27.3941	33.9877	0.00648642	0	0	0.495155	0.00968972	0.495155	0	0
0.807	-0.990282	0.990282	2.26994e-006	2.26994e-006	-1765.43	26.9854	33.4392	0.00652418	0	0	0.495171	0.00965739	0.495171	0	0
0.808	-0.989632	0.989632	3.9075e-006	3.9075e-006	-1763.18	50.1519	62.0692	0.00656134	0	0	0.494844	0.010311	0.494844	0	0
0.809	-0.990296	0.990296	2.43376e-006	2.43376e-006	-1765.53	28.5023	35.2316	0.0066303	0	0	0.495186	0.00962843	0.495186	0	0
0.81	-0.99079	0.99079	1.80623e-006	1.80623e-006	-1767.14	22.9728	28.3615	0.00666945	0	0	0.495412	0.00917517	0.495412	0	0
0.811	-0.992275	0.992275	3.58421e-006	3.58421e-006	-1772.63	44.1711	54.4649	0.00670096	0	0	0.496272	0.00745556	0.496272	0	0
0.812	-0.991809	0.991809	3.22572e-006	3.22572e-006	-1770.93	41.9206	51.6264	0.00676148	0	0	0.496233	0.00753454	0.496233	0	0
0.813	-0.99249	0.99249	2.31459e-006	2.31459e-006	-1773.38	27.1924	33.447	0.00681884	0	0	0.496256	0.00748813	0.496256	0	0
0.814	-0.992128	0.992128	7.42419e-006	7.42419e-006	-1772.07	108.153	132.866	0.006856	0	0	0.496072	0.00785662	0.496072	0	0
0.815	-0.995424	0.995424	2.87083e-006	2.87083e-006	-1783.91	38.6592	47.4345	0.00700363	0	0	0.497719	0.00456228	0.497719	0	0
0.816	-0.994696	0.994696	2.43654e-006	2.43654e-006	-1781.36	27.9159	34.2107	0.00705634	0	0	0.49739	0.00522073	0.49739	0	0
0.817	-0.994647	0.994647	2.44584e-006	2.44584e-006	-1781.17	29.0145	35.5135	0.00709435	0	0	0.497334	0.00533274	0.497334	0	0
0.818	-0.994518	0.994518	2.46804e-006	2.46804e-006	-1780.76	29.3716	35.9066	0.00713381	0	0	0.497275	0.00545098	0.497275	0	0
0.819	-0.99412	0.99412	4.14684e-006	4.14684e-006	-1779.48	49.745	60.7387	0.0071737	0	0	0.497105	0.00579006	0.497105	0	0
0.82	-0.994279	0.994279	3.01004e-006	3.01004e-006	-1779.84	37.8613	46.1723	0.00724119	0	0	0.497174	0.00565192	0.497174	0	0
0.821	-0.994674	0.994674	2.59603e-006	2.59603e-006	-1781.24	30.9078	37.6466	0.00729249	0	0	0.497339	0.00532204	0.497339	0	0
0.822	-0.994575	0.994575	2.93888e-006	2.93888e-006	-1780.94	34.6101	42.1048	0.00733432	0	0	0.497293	0.00541347	0.497293	0	0
0.823	-0.99176	0.99176	4.00893e-006	4.00893e-006	-1770.83	51.1853	62.1936	0.00738111	0	0	0.495904	0.00819255	0.495904	0	0
0.824	-0.990075	0.990075	2.86247e-006	2.86247e-006	-1764.8	32.886	39.9102	0.00745021	0	0	0.495072	0.00985645	0.495072	0	0
0.825	-0.990124	0.990124	2.79631e-006	2.79631e-006	-1764.95	32.2807	39.1281	0.00749455	0	0	0.495086	0.00982775	0.495086	0	0
0.826	-0.989447	0.989447	4.25414e-006	4.25414e-006	-1762.6	52.3114	63.331	0.00753803	0	0	0.494764	0.010472	0.494764	0	0
0.827	-0.989037	0.989037	4.85814e-006	4.85814e-006	-1761.24	59.8933	72.4224	0.0076084	0	0	0.4946	0.0107995	0.4946	0	0
0.828	-0.988184	0.988184	2.19482e-006	2.19482e-006	-1757.89	25.3024	30.5585	0.00768887	0	0	0.494115	0.0117698	0.494115	0	0
0.829	-0.988643	0.988643	5.18708e-006	5.18708e-006	-1759.83	64.8871	78.2715	0.00772282	0	0	0.494378	0.0112434	0.494378	0	0
0.83	-0.987915	0.987915	2.63594e-006	2.63594e-006	-1757	30.1963	36.381	0.00780979	0	0	0.49399	0.0120191	0.49399	0	0
0.831	-0.989844	0.989844	3.72449e-006	3.72449e-006	-1763.97	45.4827	54.7325	0.00785021	0	0	0.494966	0.0100684	0.494966	0	0
0.832	-0.990256	0.990256	2.31118e-006	2.31118e-006	-1765.37	26.1543	31.4355	0.00791103	0	0	0.495133	0.00973336	0.495133	0	0
0.833	-0.990177	0.990177	2.41299e-006	2.41299e-006	-1765.12	27.6858	33.2363	0.00794596	0	0	0.495123	0.0097545	0.495123	0	0
0.834	-0.988109	0.988109	4.87458e-006	4.87458e-006	-1757.86	60.9805	73.1181	0.00798288	0	0	0.49412	0.0117607	0.49412	0	0
0.835	-0.989934	0.989934	3.06761e-006	3.06761e-006	-1764.38	33.978	40.6922	0.00806413	0	0	0.495023	0.00995473	0.495023	0	0
0.836	-0.987529	0.987529	3.86234e-006	3.86234e-006	-1755.74	46.2123	55.2779	0.00810934	0	0	0.493808	0.012385	0.493808	0	0
0.837	-0.989936	0.989936	1.17752e-005	1.17752e-005	-1764.4	166.393	198.797	0.00817076	0	0	0.494993	0.0100142	0.494993	0	0
0.838	-0.994572	0.994572	2.58322e-006	2.58322e-006	-1780.95	29.4603	35.1554	0.00839165	0	0	0.49732	0.00536081	0.49732	0	0
0.839	-0.993844	0.993844	4.73085e-006	4.73085e-006	-1778.37	59.0579	70.3908	0.00843071	0	0	0.496943	0.00611317	0.496943	0	0
0.84	-0.992162	0.992162	3.30189e-006	3.30189e-006	-1772.37	37.4565	44.5911	0.00850892	0	0	0.496114	0.00777282	0.496114	0	0
0.841	-0.9899	0.9899	3.00254e-006	3.00254e-006	-1764.2	34.9007	41.4991	0.00855846	0	0	0.494984	0.0100325	0.494984	0	0
0.842	-0.992172	0.992172	2.84788e-006	2.84788e-006	-1772.42	31.3894	37.2796	0.00860457	0	0	0.496115	0.0077708	0.496115	0	0
0.843	-0.99215	0.99215	3.06309e-006	3.06309e-006	-1772.34	34.6591	41.114	0.008646	0	0	0.496099	0.00780276	0.496099	0	0
0.844	-0.991865	0.991865	3.50591e-006	3.50591e-006	-1771.39	40.2252	47.6601	0.00869168	0	0	0.495951	0.00809824	0.495951	0	0
0.845	-0.990802	0.990802	4.05372e-006	4.05372e-006	-1767.45	50.4548	59.7098	0.00874463	0	0	0.49541	0.00918092	0.49541	0	0
0.846	-0.994286	0.994286	3.05195e-006	3.05195e-006	-1780.06	34.6637	40.9736	0.00881098	0	0	0.497194	0.00561129	0.497194	0	0
0.847	-0.994353	0.994353	3.46315e-006	3.46315e-006	-1780.24	39.9881	47.2115	0.00885651	0	0	0.497183	0.00563402	0.497183	0	0
0.848	-0.994411	0.994411	2.93547e-006	2.93547e-006	-1780.43	33.514	39.5212	0.00890896	0	0	0.497213	0.00557396	0.497213	0	0
0.849	-0.9944	0.9944	2.76118e-006	2.76118e-006	-1780.41	31.4274	37.017	0.00895287	0	0	0.497215	0.00556992	0.497215	0	0
0.85	-0.994233	0.994233	3.60797e-006	3.60797e-006	-1779.8	42.3227	49.7914	0.008994	0	0	0.497136	0.00572778	0.497136	0	0
0.851	-0.99424	0.99424	3.14002e-006	3.14002e-006	-1779.9	35.6957	41.9456	0.00904933	0	0	0.49713	0.00574029	0.49713	0	0
0.852	-0.993779	0.993779	4.20267e-006	4.20267e-006	-1778.22	51.9591	60.9848	0.00909593	0	0	0.496909	0.00618212	0.496909	0	0
0.853	-0.994053	0.994053	4.34865e-006	4.34865e-006	-1779.21	50.7454	59.4905	0.0091637	0	0	0.497042	0.00591504	0.497042	0	0
