Temperature_K	Magnetism_One_K	Magnetism_Two_K	Magnetism_Three_K	Susceptibility_One_K	Susceptibility_Two_K	Susceptibility_Three_K	Energy_K	Heat_Capacity_K	Heat_Capacity_Over_Temp_K	Entropy_K	Prob1	Prob_neg1	Prob0
6.147	0.00222733	-0.0023094	8.20704e-005	0.00037277	0.00035004	0.000338262	-166.068	25.2351	4.10527	1.09037	0.338238	0.338238	0.323524
6.146	-0.00495274	0.000547748	0.00440499	0.000321301	0.000344995	0.000334947	-165.236	22.1557	3.6049	1.09037	0.337897	0.337897	0.324207
6.145	-0.00293553	-0.00166108	0.00459661	0.000337256	0.000333441	0.000326916	-165.033	23.6154	3.84303	1.09036	0.338728	0.338728	0.322545
6.144	0.000465367	0.0014426	-0.00190797	0.000347345	0.00033635	0.000332016	-168.716	23.7495	3.86548	1.09036	0.338284	0.338284	0.323431
6.143	0.00206065	-0.00217568	0.000115026	0.000337009	0.000334107	0.000338146	-166.703	22.5662	3.67348	1.09036	0.338252	0.338252	0.323496
6.142	-0.00495693	0.00354257	0.00141436	0.000352306	0.000362668	0.00035616	-169.226	23.2263	3.78155	1.09035	0.338235	0.338235	0.32353
6.141	-0.00399836	0.00245076	0.00154759	0.000300484	0.000339861	0.00033773	-164.573	21.4197	3.48799	1.09035	0.338198	0.338198	0.323604
6.14	0.000661293	-0.0041243	0.003463	0.000330039	0.000314985	0.000320835	-166.219	21.5315	3.50675	1.09034	0.338388	0.338388	0.323224
6.139	0.00408582	-0.00351106	-0.000574759	0.000352196	0.000362233	0.000357014	-166.97	23.4407	3.81833	1.09034	0.337828	0.337828	0.324345
6.138	0.000196574	0.000166889	-0.000363463	0.000347507	0.000353033	0.000378707	-166.637	21.6885	3.53348	1.09033	0.338052	0.338052	0.323897
6.137	0.0018036	-0.000718778	-0.00108482	0.000351241	0.000372454	0.000296863	-159.996	24.7402	4.03131	1.09033	0.338483	0.338483	0.323034
6.136	-0.000181811	-0.00488108	0.00506289	0.000317395	0.000358992	0.000361657	-163.38	23.2712	3.79257	1.09033	0.338259	0.338259	0.323483
6.135	-0.000319815	-0.00121759	0.0015374	0.000325915	0.000356777	0.000374952	-169.209	23.9645	3.90619	1.09032	0.338166	0.338166	0.323669
6.134	-0.00227433	-0.00379727	0.0060716	0.000306445	0.000329689	0.000321027	-165.689	24.8017	4.04331	1.09032	0.338028	0.338028	0.323944
6.133	-0.0027886	0.00628604	-0.00349745	0.000325871	0.000351436	0.000327053	-163.136	23.4219	3.81899	1.09031	0.338416	0.338416	0.323168
6.132	-0.00117047	0.00406756	-0.00289708	0.00034516	0.000303307	0.000298855	-167.341	23.7314	3.87009	1.09031	0.338463	0.338463	0.323074
6.131	0.00129929	0.000177222	-0.00147651	0.000334585	0.000312858	0.00033313	-164.529	22.9511	3.74345	1.0903	0.338161	0.338161	0.323679
6.13	-0.000666585	-0.0024713	0.00313789	0.000363245	0.000321015	0.000334402	-166.425	21.5694	3.51866	1.0903	0.338164	0.338164	0.323672
6.129	-6.83519e-005	-0.000832485	0.000900837	0.000319532	0.000349756	0.000365769	-166.32	22.5976	3.687	1.0903	0.33826	0.33826	0.323479
6.128	0.000926574	0.0004879	-0.00141447	0.000326125	0.000322704	0.00033795	-166.27	23.8011	3.884	1.09029	0.338312	0.338312	0.323375
6.127	0.00341046	0.0005045	-0.00391496	0.000314805	0.00033525	0.000360486	-168.046	22.3331	3.64503	1.09029	0.337973	0.337973	0.324054
6.126	4.20741e-006	-0.00165174	0.00164753	0.000360518	0.000303931	0.000337918	-166.849	22.2782	3.63666	1.09028	0.338078	0.338078	0.323843
6.125	-0.00427628	-0.000510385	0.00478666	0.000333174	0.000355199	0.00032106	-166.11	23.0711	3.7667	1.09028	0.337751	0.337751	0.324498
6.124	-0.0022572	-0.00110256	0.00335976	0.000332689	0.000336739	0.00032082	-161.864	25.0678	4.09338	1.09028	0.338712	0.338712	0.322576
6.123	-0.0027954	0.00251381	0.000281589	0.000329826	0.00035256	0.000319687	-166.681	22.2948	3.64116	1.09027	0.338079	0.338079	0.323841
6.122	0.00262497	0.00159699	-0.00422196	0.0003484	0.00034792	0.000318594	-165.432	22.6257	3.6958	1.09027	0.338288	0.338288	0.323424
6.121	-0.00192334	-0.000462733	0.00238607	0.000353786	0.000327368	0.000348346	-165.348	24.302	3.97027	1.09026	0.338146	0.338146	0.323708
6.12	-5.33593e-005	-0.002517	0.00257036	0.000334909	0.000352415	0.000343264	-164.08	23.9562	3.91441	1.09026	0.337963	0.337963	0.324074
6.119	-0.0014318	-0.00335791	0.00478971	0.000349358	0.000331737	0.000357818	-167.677	23.6657	3.86757	1.09025	0.338255	0.338255	0.323489
6.118	0.00182774	-0.00393694	0.00210921	0.000309761	0.000314267	0.000311126	-166.671	24.4376	3.99438	1.09025	0.338147	0.338147	0.323706
6.117	0.00126665	0.00243303	-0.00369969	0.00032436	0.000311476	0.000300479	-167.222	22.393	3.66078	1.09025	0.338113	0.338113	0.323774
6.116	-0.00432804	0.000831993	0.00349604	0.000344942	0.000365772	0.000357456	-165.024	24.5602	4.01573	1.09024	0.338192	0.338192	0.323615
6.115	0.000121763	0.00129963	-0.00142139	0.000330553	0.000315533	0.000316228	-170.853	24.9154	4.07447	1.09024	0.338085	0.338085	0.323831
6.114	0.00263887	0.000908944	-0.00354781	0.000336133	0.000332432	0.000374128	-163.34	23.5121	3.84562	1.09023	0.338052	0.338052	0.323896
6.113	0.00217256	-0.00389176	0.0017192	0.000332157	0.000350802	0.000344633	-162.069	24.297	3.97465	1.09023	0.338452	0.338452	0.323097
6.112	0.000447211	-3.62704e-005	-0.000410941	0.000325238	0.000347812	0.000336963	-163.876	24.398	3.99182	1.09022	0.337852	0.337852	0.324297
6.111	0.00116186	-0.00325314	0.00209128	0.00033629	0.00030116	0.000310595	-165.954	22.861	3.74096	1.09022	0.338471	0.338471	0.323058
6.11	0.000605204	-0.00168205	0.00107684	0.000360715	0.000370415	0.000391532	-167.611	21.9123	3.5863	1.09022	0.338005	0.338005	0.323991
6.109	-0.000315044	0.0066931	-0.00637806	0.000324417	0.000336157	0.00035672	-163.61	22.6251	3.70356	1.09021	0.338576	0.338576	0.322847
6.108	0.00491893	0.000845681	-0.00576461	0.000338611	0.000361179	0.000326446	-166.369	22.1256	3.6224	1.09021	0.338071	0.338071	0.323858
6.107	-0.00208724	0.00195321	0.000134037	0.000344446	0.000341357	0.000338977	-164.757	22.2402	3.64176	1.0902	0.33858	0.33858	0.32284
6.106	0.000350611	0.00154107	-0.00189168	0.0003391	0.000318928	0.000341637	-165.76	23.1267	3.78754	1.0902	0.338092	0.338092	0.323816
6.105	-0.00228823	0.00163846	0.000649774	0.000336477	0.000331029	0.00031967	-169.228	24.045	3.93858	1.0902	0.338403	0.338403	0.323193
6.104	0.000554056	0.0023147	-0.00286876	0.000317736	0.000344529	0.00030647	-167.191	25.0337	4.1012	1.09019	0.338472	0.338472	0.323056
6.103	0.00237583	0.000162252	-0.00253809	0.000377516	0.000335096	0.000332855	-163.264	23.1746	3.79724	1.09019	0.338389	0.338389	0.323221
6.102	-0.00392666	0.00366121	0.000265448	0.000360171	0.000357674	0.000344451	-168.952	22.0802	3.61852	1.09018	0.338021	0.338021	0.323958
6.101	7.24111e-005	-0.00358316	0.00351074	0.000328471	0.000341889	0.000322421	-169.295	23.6205	3.87158	1.09018	0.338032	0.338032	0.323937
6.1	-0.000535819	0.000625819	-9e-005	0.000319	0.000333699	0.0003218	-168.118	24.3203	3.98694	1.09017	0.338003	0.338003	0.323994
6.099	0.000924441	0.00200416	-0.0029286	0.000316693	0.000308206	0.000317737	-168.516	21.8735	3.58642	1.09017	0.338366	0.338366	0.323269
6.098	0.00196932	0.00128033	-0.00324965	0.000357606	0.000347953	0.00033871	-166.272	22.6394	3.7126	1.09017	0.338767	0.338767	0.322466
6.097	-0.000893915	-0.000938004	0.00183192	0.000356562	0.000347653	0.000340737	-166.759	22.8798	3.75263	1.09016	0.338244	0.338244	0.323513
6.096	0.00175637	-0.00579036	0.00403398	0.000369064	0.000332355	0.000330184	-168.15	23.4417	3.84543	1.09016	0.337879	0.337879	0.324243
6.095	-0.000272437	-0.00224953	0.00252197	0.000308297	0.000316728	0.00031801	-167.968	21.8178	3.57962	1.09015	0.338037	0.338037	0.323926
6.094	-0.0014085	0.00190399	-0.000495496	0.000302296	0.000330848	0.000301958	-162.885	25.2454	4.14266	1.09015	0.338025	0.338025	0.32395
6.093	0.000989541	0.0007024	-0.00169194	0.000336575	0.000329023	0.000350972	-165.955	23.4204	3.84381	1.09014	0.338082	0.338082	0.323836
6.092	-0.00154567	-0.00412501	0.00567068	0.000324838	0.000308269	0.000324351	-167.732	22.4369	3.68302	1.09014	0.337899	0.337899	0.324203
6.091	-0.0032017	0.00363229	-0.000430589	0.000352623	0.000323891	0.000355055	-167.714	21.3068	3.49808	1.09014	0.337887	0.337887	0.324227
6.09	0.00318772	-0.000534285	-0.00265344	0.000390196	0.000351327	0.000333404	-169.548	23.3989	3.84218	1.09013	0.338501	0.338501	0.322998
6.089	0.000634548	-0.000516948	-0.0001176	0.000349998	0.000325664	0.000332794	-161.507	22.6041	3.71229	1.09013	0.338564	0.338564	0.322872
6.088	-0.000297081	-0.00108842	0.0013855	0.000321489	0.000346121	0.000341794	-164.584	21.7562	3.57363	1.09012	0.337735	0.337735	0.32453
6.087	0.000903537	-0.00191077	0.00100724	0.000378406	0.000374023	0.000368796	-165.033	23.2013	3.81161	1.09012	0.337814	0.337814	0.324372
6.086	-0.00332129	0.00543641	-0.00211513	0.000338958	0.000339843	0.000336641	-163.72	22.2957	3.66344	1.09012	0.338004	0.338004	0.323992
6.085	-0.00202469	0.000528044	0.00149664	0.000346152	0.000369122	0.000380336	-166.607	21.0974	3.46712	1.09011	0.338372	0.338372	0.323256
6.084	-0.000708459	-0.00113377	0.00184223	0.000368523	0.000355037	0.000333553	-165.074	22.2834	3.66262	1.09011	0.338192	0.338192	0.323616
6.083	0.0019919	-0.000314622	-0.00167727	0.000301753	0.000325798	0.000294174	-159.921	24.4634	4.0216	1.0901	0.338012	0.338012	0.323977
6.082	-0.00340211	0.00141232	0.00198979	0.000354548	0.000336734	0.000326531	-166.403	23.3686	3.84225	1.0901	0.338609	0.338609	0.322782
6.081	-0.000561985	0.00144277	-0.000880785	0.000328149	0.000322188	0.00033254	-169.707	23.2626	3.82545	1.09009	0.338233	0.338233	0.323533
6.08	0.00281776	-0.00116827	-0.00164949	0.000349008	0.000329427	0.000350577	-168.744	23.6835	3.89532	1.09009	0.338199	0.338199	0.323601
6.079	0.00385968	-0.000827519	-0.00303216	0.000336027	0.000312534	0.000326681	-167.757	22.3075	3.66959	1.09009	0.338085	0.338085	0.32383
6.078	0.000339311	-0.00161843	0.00127911	0.000367347	0.000319544	0.000341254	-167.665	21.7081	3.57158	1.09008	0.337876	0.337876	0.324249
6.077	-0.00572089	0.00584607	-0.000125181	0.000377437	0.000372239	0.000375882	-170.86	22.923	3.7721	1.09008	0.337935	0.337935	0.324129
6.076	-0.000874204	-0.00202118	0.00289539	0.000332702	0.000366517	0.000326982	-171.435	23.1232	3.80565	1.09007	0.337968	0.337968	0.324064
6.075	-0.000477644	0.00246117	-0.00198352	0.000351167	0.000317143	0.000340013	-167.419	24.3888	4.01461	1.09007	0.338702	0.338702	0.322596
6.074	0.00229875	-0.001534	-0.000764748	0.000330508	0.000354102	0.000327196	-166.25	22.2874	3.66932	1.09007	0.337912	0.337912	0.324176
6.073	-0.00291924	0.00594704	-0.00302779	0.000338021	0.000365815	0.000341334	-167.274	22.8586	3.76398	1.09006	0.338179	0.338179	0.323642
6.072	0.000911289	0.00316609	-0.00407738	0.00032918	0.000346233	0.000333943	-169.146	19.9808	3.29064	1.09006	0.338151	0.338151	0.323698
6.071	0.00284986	-0.0034329	0.000583041	0.00031867	0.000345012	0.000325458	-167.036	22.6102	3.72429	1.09005	0.33826	0.33826	0.32348
6.07	0.00229693	-0.00684259	0.00454566	0.000345179	0.000338066	0.000302466	-169.557	23.9984	3.95361	1.09005	0.338418	0.338418	0.323165
6.069	-0.000505944	-0.000470322	0.000976267	0.000363877	0.000342651	0.000336325	-168.241	22.0669	3.63601	1.09004	0.338203	0.338203	0.323595
6.068	0.000576137	-0.00127386	0.000697722	0.000357406	0.000330507	0.000336775	-165.528	21.1317	3.48249	1.09004	0.338078	0.338078	0.323843
6.067	-0.000606207	0.00171398	-0.00110777	0.000349391	0.000322379	0.000334652	-168.439	23.8467	3.93055	1.09004	0.3383	0.3383	0.3234
6.066	0.000395893	0.00232183	-0.00271772	0.000322609	0.000344713	0.000335626	-167.35	22.0629	3.63714	1.09003	0.337767	0.337767	0.324466
6.065	0.00264623	-0.00112013	-0.0015261	0.000342681	0.000356929	0.000374335	-164.151	21.2037	3.49607	1.09003	0.338243	0.338243	0.323514
6.064	0.000414141	-8.07407e-005	-0.0003334	0.00034748	0.000342899	0.000347542	-170.019	21.8566	3.60433	1.09002	0.338488	0.338488	0.323025
6.063	-0.00124849	0.00163976	-0.000391263	0.000385749	0.000342412	0.000330492	-168.076	24.5256	4.04512	1.09002	0.338311	0.338311	0.323378
6.062	0.000606259	-0.000173696	-0.000432563	0.000328672	0.000353065	0.000302675	-166.511	22.0122	3.63118	1.09002	0.338207	0.338207	0.323587
6.061	-0.00348508	0.00377487	-0.000289789	0.000330375	0.000359892	0.00032922	-167.328	20.7417	3.42217	1.09001	0.337879	0.337879	0.324242
6.06	0.00230408	0.00271265	-0.00501673	0.000348657	0.000306708	0.000340073	-167.052	22.7899	3.76071	1.09001	0.338368	0.338368	0.323263
6.059	-0.00149426	0.000544159	0.0009501	0.000337749	0.000337773	0.00036099	-167.325	21.3253	3.51961	1.09	0.338028	0.338028	0.323945
6.058	-0.00128732	0.00383291	-0.00254559	0.00032013	0.000359887	0.00034311	-164.901	24.1687	3.98955	1.09	0.338162	0.338162	0.323676
6.057	-0.00199181	0.000417678	0.00157413	0.000343876	0.000347991	0.000361333	-167.577	24.8496	4.10262	1.09	0.338625	0.338625	0.32275
6.056	-0.00251063	0.000736126	0.0017745	0.000324122	0.000349524	0.000334991	-169.491	23.4623	3.87423	1.08999	0.338192	0.338192	0.323617
6.055	0.00106859	-0.00292114	0.00185256	0.00034036	0.000336659	0.000346434	-174.555	24.1082	3.98153	1.08999	0.338144	0.338144	0.323712
6.054	-0.000975504	-0.00130158	0.00227708	0.000352338	0.000335067	0.00033964	-169.681	24.8295	4.10134	1.08998	0.338536	0.338536	0.322928
6.053	-6.41593e-005	0.000771622	-0.000707463	0.000333676	0.000358211	0.00035074	-165.721	23.0951	3.81548	1.08998	0.338253	0.338253	0.323495
6.052	0.00375624	0.00112123	-0.00487747	0.00034893	0.000368112	0.000350154	-168.038	24.0565	3.97496	1.08997	0.338226	0.338226	0.323548
6.051	0.000904074	-0.000578656	-0.000325419	0.000335178	0.000356541	0.000365402	-165.387	23.6093	3.90172	1.08997	0.338897	0.338897	0.322206
6.05	0.00128869	0.000365485	-0.00165418	0.000332705	0.000321801	0.00029739	-166.854	22.4693	3.71393	1.08996	0.338095	0.338095	0.32381
6.049	-0.00290157	0.00195105	0.000950526	0.000341224	0.000299296	0.000338485	-167.124	25.3517	4.19105	1.08996	0.338346	0.338346	0.323308
6.048	-0.00166656	-0.00243792	0.00410449	0.000320077	0.000359999	0.000344826	-169.049	21.7081	3.58931	1.08996	0.338009	0.338009	0.323981
6.047	0.00262841	0.000310915	-0.00293933	0.000344636	0.000356734	0.000336459	-166.243	22.3089	3.68925	1.08995	0.338255	0.338255	0.323491
6.046	0.00325552	0.000983637	-0.00423916	0.000340995	0.000334794	0.000365823	-165.242	24.0968	3.98558	1.08995	0.337862	0.337862	0.324276
6.045	0.00178113	0.000538863	-0.00231999	0.000323226	0.000353816	0.000349223	-173.118	24.1426	3.99381	1.08994	0.338044	0.338044	0.323912
6.044	0.00412808	-0.00170491	-0.00242317	0.000354132	0.000319343	0.000351184	-166.59	23.4683	3.88292	1.08994	0.338167	0.338167	0.323665
6.043	-0.000366259	-0.00198492	0.00235118	0.000361296	0.000351736	0.000330741	-167.051	21.9628	3.63442	1.08993	0.33812	0.33812	0.323761
6.042	-0.00464655	0.00176524	0.00288131	0.000347955	0.000337819	0.000367877	-169.746	23.0943	3.8223	1.08993	0.338066	0.338066	0.323867
6.041	0.00249573	0.0052595	-0.00775524	0.000363937	0.000355076	0.000402865	-170.595	24.8015	4.10553	1.08993	0.338302	0.338302	0.323397
6.04	0.00218679	-0.00259039	0.000403604	0.000349206	0.000353023	0.000314428	-166.438	22.2948	3.6912	1.08992	0.338201	0.338201	0.323598
6.039	0.00113963	0.00125501	-0.00239464	0.000316463	0.000367706	0.000346017	-169.617	24.7645	4.10075	1.08992	0.338406	0.338406	0.323188
6.038	-0.00281809	-0.000629478	0.00344757	0.000322713	0.000333915	0.000321978	-169.699	22.6448	3.75039	1.08991	0.337995	0.337995	0.324011
6.037	-0.00254666	0.000738793	0.00180787	0.000352419	0.000372911	0.00036149	-169.663	20.1345	3.33518	1.08991	0.338107	0.338107	0.323785
6.036	0.00174135	-0.00201373	0.000272381	0.000319969	0.00032433	0.000343738	-166.337	22.7966	3.77677	1.08991	0.338214	0.338214	0.323572
6.035	0.00369781	0.000861519	-0.00455933	0.000329437	0.000341517	0.000334251	-169.487	22.6459	3.75243	1.0899	0.338417	0.338417	0.323167
6.034	-0.00127246	-0.00422797	0.00550042	0.000364212	0.000329763	0.000346577	-165.174	23.8605	3.95434	1.0899	0.338622	0.338622	0.322755
6.033	0.00139672	-0.00127774	-0.000118985	0.000309672	0.000345361	0.000324058	-166.53	25.0952	4.15965	1.08989	0.337908	0.337908	0.324183
6.032	-0.00319097	0.00232041	0.000870559	0.000346155	0.000373829	0.000360851	-168.11	23.5566	3.90526	1.08989	0.338397	0.338397	0.323206
6.031	0.000549967	-0.00163739	0.00108742	0.000358259	0.000310115	0.000351796	-171.479	24.6876	4.09344	1.08988	0.338221	0.338221	0.323559
6.03	0.00189631	-0.00235655	0.000460241	0.000368968	0.000374163	0.000369666	-170.453	24.5044	4.06374	1.08988	0.338229	0.338229	0.323542
6.029	0.000614974	-8.28556e-005	-0.000532119	0.000356759	0.000313295	0.000314991	-168.37	22.3468	3.70655	1.08987	0.338475	0.338475	0.32305
6.028	0.000912533	-0.000251407	-0.000661126	0.000332424	0.000370938	0.000372549	-167.006	24.2001	4.01461	1.08987	0.337888	0.337888	0.324223
6.027	-0.00484055	0.00196266	0.00287789	0.000370555	0.00032938	0.000306513	-166.555	23.8136	3.95115	1.08987	0.338325	0.338325	0.323349
6.026	0.00350498	0.00148249	-0.00498746	0.000340846	0.000367103	0.000356246	-171.969	24.2616	4.02615	1.08986	0.338092	0.338092	0.323816
6.025	0.00309947	0.000460904	-0.00356037	0.000347666	0.000310703	0.000339677	-166.215	22.2244	3.68869	1.08986	0.33845	0.33845	0.3231
6.024	-0.000206007	0.0012423	-0.00103629	0.00035863	0.000358072	0.000351471	-166.851	25.4927	4.23185	1.08985	0.338141	0.338141	0.323719
6.023	-0.000972222	0.00371156	-0.00273934	0.000348766	0.000367778	0.000368154	-170.74	22.7077	3.77017	1.08985	0.337855	0.337855	0.324291
6.022	-0.000191167	-0.00061933	0.000810496	0.00036937	0.00036636	0.000354685	-168.389	23.3149	3.87163	1.08984	0.338176	0.338176	0.323647
6.021	1.53481e-005	-0.00202251	0.00200716	0.000357995	0.000321638	0.000349508	-168.953	25.0473	4.15999	1.08984	0.338251	0.338251	0.323498
6.02	-0.00195548	-0.000174863	0.00213034	0.000335282	0.000361078	0.000392495	-167.591	22.5193	3.74074	1.08984	0.338818	0.338818	0.322364
6.019	-0.00323046	0.00393992	-0.000709459	0.000351969	0.000342078	0.000390696	-165.752	21.7466	3.61299	1.08983	0.337988	0.337988	0.324025
6.018	0.00229009	0.00164486	-0.00393494	0.000369564	0.000362768	0.000377772	-169.304	24.3219	4.04152	1.08983	0.3381	0.3381	0.3238
6.017	0.0009812	0.000514789	-0.00149599	0.000324076	0.000326553	0.000337938	-169.095	23.3432	3.87954	1.08982	0.338401	0.338401	0.323199
6.016	0.00214917	-0.00160937	-0.000539793	0.000333641	0.000360836	0.000364531	-166.968	24.7615	4.11594	1.08982	0.338348	0.338348	0.323303
6.015	0.00110488	0.000533048	-0.00163793	0.000324784	0.000341969	0.000330995	-166.201	21.9405	3.64763	1.08981	0.338521	0.338521	0.322959
6.014	0.00266074	-0.00385293	0.00119219	0.000365698	0.000341407	0.000365348	-165.619	23.6542	3.93319	1.08981	0.33854	0.33854	0.322921
6.013	-0.00582734	0.000250967	0.00557638	0.000342597	0.000347626	0.000340211	-171.172	22.3352	3.71448	1.08981	0.338017	0.338017	0.323967
6.012	-0.000747789	0.00354901	-0.00280122	0.000339765	0.000350795	0.000319447	-162.652	25.5983	4.25787	1.0898	0.338369	0.338369	0.323262
6.011	-0.00402247	0.0017781	0.00224437	0.000343395	0.000345575	0.000367033	-170.462	23.2127	3.86171	1.0898	0.33867	0.33867	0.322661
6.01	-0.0039476	0.00355158	0.000396019	0.000332967	0.000363415	0.000345624	-168.122	24.925	4.14725	1.08979	0.338102	0.338102	0.323795
6.009	0.00124423	-0.000799296	-0.00044493	0.000339301	0.000364635	0.000346411	-166.71	25.0407	4.16719	1.08979	0.338406	0.338406	0.323188
6.008	0.00501644	-0.00279947	-0.00221698	0.000320911	0.000373139	0.000320207	-166.24	24.3372	4.05079	1.08978	0.338283	0.338283	0.323435
6.007	0.00286913	-0.000596989	-0.00227214	0.000325469	0.00034	0.000338337	-169.817	22.325	3.7165	1.08978	0.338341	0.338341	0.323318
6.006	-0.00332293	0.000595078	0.00272785	0.000369247	0.000346475	0.000353608	-167.837	25.4769	4.24192	1.08977	0.338044	0.338044	0.323912
6.005	-0.00172083	0.000686556	0.00103428	0.000321193	0.000315619	0.000299806	-170.193	23.8933	3.9789	1.08977	0.338071	0.338071	0.323857
6.004	-0.00098603	-0.00312482	0.00411085	0.000345113	0.000329619	0.000350257	-169.9	23.4463	3.90511	1.08977	0.338595	0.338595	0.32281
6.003	0.00116542	0.00363591	-0.00480133	0.000342628	0.000372201	0.000344551	-167.769	23.9051	3.98219	1.08976	0.338317	0.338317	0.323366
6.002	0.00378227	-0.000142519	-0.00363975	0.000395242	0.000330771	0.000373045	-168.16	22.1764	3.69483	1.08976	0.338038	0.338038	0.323923
6.001	-0.00328713	0.00352793	-0.0002408	0.000346763	0.000355724	0.000367738	-168.264	24.6932	4.11485	1.08975	0.338109	0.338109	0.323782
6	0.000728037	-0.0061449	0.00541686	0.00037241	0.000344065	0.000408991	-171.187	22.5421	3.75702	1.08975	0.338511	0.338511	0.322978
5.999	-0.000135819	-0.000417104	0.000552922	0.000337915	0.000328641	0.000320299	-168.235	25.3188	4.22051	1.08974	0.338072	0.338072	0.323857
5.998	-0.000713881	0.00347041	-0.00275653	0.000344721	0.000327847	0.000348137	-169.472	21.2782	3.54754	1.08974	0.338474	0.338474	0.323052
5.997	-0.000676067	-0.00404214	0.00471821	0.000327441	0.000330635	0.000326625	-171.16	21.0452	3.50929	1.08973	0.338065	0.338065	0.323869
