Temperature	Magnetism_One	Magntism_Two	Susceptibility_One	Susceptibility_Two	Energy	Heat_Capacity	Heat_Capacity_Over_Temp	Entropy	Prob_S3	Prob_S2	Prob_S1	Prob_S0	Prob_S-1	Prob_S-2	Prob_S-3	
6.14	0.0711324	0.0711324	0.000433605	0.000433605	-1156.03	166.534	27.1228	728.204	0	0.184846	0.216302	0.197249	0.217211	0.184391	0
6.15	0.0919879	0.0919879	0.000739044	0.000739044	-1081.06	361.025	58.7032	728.204	0	0.181401	0.218985	0.199372	0.218698	0.181544	0
6.16	0.0739811	0.0739811	0.00064269	0.00064269	-1088.96	387.196	62.8564	728.205	0	0.181553	0.220051	0.198579	0.216477	0.18334	0
6.17	0.102188	0.102188	0.000901586	0.000901586	-1065.78	237.389	38.4747	728.206	0	0.17977	0.220864	0.199864	0.218601	0.180901	0
6.18	0.110056	0.110056	0.000954269	0.000954269	-1142.82	440.227	71.2342	728.206	0	0.185919	0.217291	0.194354	0.215743	0.186693	0
6.19	0.0665413	0.0665413	0.000335773	0.000335773	-1087.04	280.505	45.3158	728.207	0	0.181126	0.217354	0.202044	0.219345	0.18013	0
6.2	0.0893808	0.0893808	0.000623411	0.000623411	-1091.25	325.808	52.5496	728.207	0	0.182635	0.216891	0.200136	0.218518	0.181821	0
6.21	0.0715651	0.0715651	0.000297303	0.000297303	-1082.79	332.929	53.6117	728.208	0	0.181354	0.218076	0.20159	0.217175	0.181805	0
6.22	0.0639074	0.0639074	0.000457981	0.000457981	-1039.11	319.126	51.3065	728.209	0	0.181076	0.218465	0.200887	0.218527	0.181045	0
6.23	0.0773838	0.0773838	0.000586995	0.000586995	-1104.82	294.01	47.1926	728.209	0	0.181784	0.217249	0.200982	0.219153	0.180832	0
6.24	0.059985	0.059985	0.000360016	0.000360016	-1149.37	269.825	43.2411	728.21	0	0.183105	0.217153	0.199412	0.217296	0.183034	0
6.25	0.100044	0.100044	0.000618163	0.000618163	-1136.71	343.194	54.911	728.21	0	0.183836	0.216528	0.198494	0.218084	0.183058	0
6.26	0.0965613	0.0965613	0.000924439	0.000924439	-1090.61	361.27	57.7108	728.211	0	0.180423	0.220208	0.200184	0.217313	0.181871	0
6.27	0.102148	0.102148	0.00064115	0.00064115	-1102.94	304.903	48.6289	728.211	0	0.180834	0.218266	0.200793	0.22028	0.179827	0
6.28	0.12296	0.12296	0.00131617	0.00131617	-1124.56	262.658	41.8246	728.212	0	0.183555	0.217222	0.198628	0.216856	0.183738	0
6.29	0.112161	0.112161	0.000948731	0.000948731	-1069.04	313.214	49.7956	728.212	0	0.181024	0.219263	0.199925	0.218266	0.181522	0
6.3	0.0972236	0.0972236	0.000498222	0.000498222	-1040.49	327.546	51.9915	728.213	0	0.182241	0.217695	0.200278	0.217392	0.182393	0
6.31	0.0892438	0.0892438	0.000481456	0.000481456	-1062.83	307.322	48.704	728.213	0	0.179727	0.219434	0.201522	0.219746	0.179571	0
6.32	0.0877789	0.0877789	0.000515009	0.000515009	-1060.34	340.65	53.9003	728.214	0	0.18073	0.219413	0.199594	0.219652	0.180611	0
6.33	0.0517921	0.0517921	0.000296714	0.000296714	-982.003	310.884	49.1127	728.215	0	0.176318	0.22168	0.204757	0.220172	0.177072	0
6.34	0.0556563	0.0556563	0.000373546	0.000373546	-1052.9	335.555	52.9267	728.215	0	0.180432	0.217984	0.201506	0.221306	0.178772	0
6.35	0.0687178	0.0687178	0.000553683	0.000553683	-1034.35	281.174	44.2793	728.216	0	0.176936	0.219794	0.205386	0.2221	0.175783	0
6.36	0.0607619	0.0607619	0.000433919	0.000433919	-1001.65	272.18	42.7956	728.216	0	0.179081	0.219586	0.202762	0.219394	0.179177	0
6.37	0.132189	0.132189	0.00110138	0.00110138	-1091.27	368.436	57.8392	728.217	0	0.180361	0.218754	0.202478	0.217336	0.18107	0
6.38	0.0747697	0.0747697	0.000343917	0.000343917	-989.66	290.518	45.5357	728.217	0	0.177786	0.22083	0.202243	0.22188	0.177261	0
6.39	0.0751229	0.0751229	0.000431387	0.000431387	-1008.36	201.347	31.5097	728.218	0	0.177952	0.221818	0.202385	0.217966	0.179879	0
6.4	0.0822595	0.0822595	0.000533062	0.000533062	-1084.61	264.902	41.3909	728.218	0	0.182286	0.217649	0.199188	0.219534	0.181343	0
6.41	0.066603	0.066603	0.000368956	0.000368956	-1050.09	306.326	47.7887	728.219	0	0.179294	0.219885	0.201996	0.219177	0.179648	0
6.42	0.0789965	0.0789965	0.000635895	0.000635895	-1059.93	381.558	59.4326	728.219	0	0.178534	0.220231	0.202731	0.219709	0.178795	0
6.43	0.092062	0.092062	0.000488584	0.000488584	-1006.95	273.527	42.5391	728.22	0	0.177714	0.22065	0.20348	0.220234	0.177922	0
6.44	0.0705968	0.0705968	0.000311135	0.000311135	-1000.3	272.034	42.2413	728.22	0	0.178526	0.221483	0.200094	0.221257	0.17864	0
6.45	0.054956	0.054956	0.000358728	0.000358728	-996.88	317.419	49.2122	728.221	0	0.176669	0.222576	0.202581	0.220435	0.177739	0
6.46	0.0761743	0.0761743	0.000513302	0.000513302	-975.703	238.54	36.9257	728.221	0	0.176445	0.222741	0.202278	0.221442	0.177094	0
6.47	0.0582223	0.0582223	0.000287455	0.000287455	-1013.65	295.428	45.6612	728.222	0	0.178099	0.219992	0.204636	0.218355	0.178918	0
6.48	0.108223	0.108223	0.000835538	0.000835538	-1002.18	257.458	39.7312	728.222	0	0.177649	0.220511	0.204092	0.219686	0.178062	0
6.49	0.0761756	0.0761756	0.00050687	0.00050687	-996.893	268.022	41.2977	728.223	0	0.176128	0.220183	0.20625	0.222438	0.175001	0
6.5	0.0604659	0.0604659	0.000344339	0.000344339	-985.695	336.224	51.7268	728.223	0	0.175812	0.221838	0.205899	0.219438	0.177012	0
6.51	0.0776426	0.0776426	0.000476117	0.000476117	-1023.11	244.282	37.5241	728.224	0	0.178872	0.21949	0.203078	0.219887	0.178674	0
6.52	0.0721376	0.0721376	0.000410732	0.000410732	-1020.24	276.157	42.3553	728.224	0	0.178924	0.218588	0.204097	0.220346	0.178045	0
6.53	0.104109	0.104109	0.000677084	0.000677084	-983.756	202.696	31.0408	728.225	0	0.176735	0.21988	0.206747	0.219925	0.176713	0
6.54	0.0658511	0.0658511	0.000332361	0.000332361	-1012.49	347.832	53.1853	728.225	0	0.178789	0.218687	0.203151	0.222479	0.176893	0
6.55	0.082911	0.082911	0.000407701	0.000407701	-976.022	288.164	43.9946	728.226	0	0.177556	0.221174	0.202284	0.221686	0.1773	0
6.56	0.0664025	0.0664025	0.000365456	0.000365456	-986.437	380.803	58.0492	728.226	0	0.176224	0.221127	0.206638	0.218445	0.177565	0
6.57	0.0550107	0.0550107	0.000257226	0.000257226	-989.775	468.928	71.3741	728.227	0	0.176824	0.220776	0.204665	0.221045	0.17669	0
6.58	0.0572931	0.0572931	0.000312952	0.000312952	-1020.41	186.93	28.4088	728.227	0	0.177249	0.221382	0.203522	0.219812	0.178034	0
6.59	0.0609428	0.0609428	0.000267261	0.000267261	-949.1	362.466	55.0024	728.228	0	0.175971	0.221265	0.205707	0.220907	0.17615	0
6.6	0.069648	0.069648	0.00030487	0.00030487	-939.812	215.694	32.6809	728.228	0	0.173464	0.222542	0.208594	0.221327	0.174072	0
6.61	0.0479062	0.0479062	0.00024771	0.00024771	-915.688	253.395	38.3352	728.229	0	0.174812	0.220149	0.208675	0.222955	0.173409	0
6.62	0.0880368	0.0880368	0.000433945	0.000433945	-966.08	188.099	28.4137	728.229	0	0.174898	0.222416	0.204936	0.22329	0.17446	0
6.63	0.0887683	0.0887683	0.000674385	0.000674385	-953.514	284.571	42.9218	728.23	0	0.176615	0.221466	0.204332	0.220479	0.177108	0
6.64	0.0599866	0.0599866	0.000203909	0.000203909	-936.368	200.695	30.2252	728.23	0	0.176134	0.220443	0.20642	0.221295	0.175708	0
6.65	0.10575	0.10575	0.000947063	0.000947063	-1011.05	365.863	55.017	728.23	0	0.177343	0.220665	0.203277	0.222077	0.176637	0
6.66	0.0804167	0.0804167	0.00050606	0.00050606	-896.626	388.031	58.263	728.231	0	0.174152	0.220195	0.210415	0.221978	0.17326	0
6.67	0.0947228	0.0947228	0.000734771	0.000734771	-941.336	257.483	38.6031	728.232	0	0.174322	0.222606	0.207171	0.220551	0.175349	0
6.68	0.0750116	0.0750116	0.000401721	0.000401721	-976.193	247.345	37.0277	728.232	0	0.175151	0.221017	0.207424	0.221499	0.17491	0
6.69	0.0540619	0.0540619	0.000219055	0.000219055	-938.704	197.26	29.4858	728.232	0	0.173855	0.223399	0.206727	0.22093	0.17509	0
6.7	0.0728606	0.0728606	0.000379459	0.000379459	-943.927	297.02	44.3314	728.233	0	0.175244	0.220197	0.207714	0.223007	0.173838	0
6.71	0.0818347	0.0818347	0.000467883	0.000467883	-915.079	254.526	37.9323	728.233	0	0.17329	0.221208	0.209688	0.223839	0.171974	0
6.72	0.0713629	0.0713629	0.000444522	0.000444522	-927.534	399.925	59.5126	728.234	0	0.175999	0.220247	0.206955	0.221352	0.175447	0
6.73	0.0997023	0.0997023	0.000665663	0.000665663	-966.208	309.414	45.9753	728.234	0	0.174391	0.221923	0.207828	0.221011	0.174847	0
6.74	0.068374	0.068374	0.000443176	0.000443176	-966.718	201.663	29.9203	728.235	0	0.175011	0.221292	0.20764	0.220799	0.175258	0
6.75	0.096431	0.096431	0.000774794	0.000774794	-971.951	471.431	69.8416	728.235	0	0.174426	0.222866	0.206436	0.220824	0.175448	0
6.76	0.0867007	0.0867007	0.000519715	0.000519715	-906.319	185.48	27.4379	728.236	0	0.173625	0.223086	0.207087	0.222066	0.174136	0
6.77	0.0903046	0.0903046	0.000839398	0.000839398	-924.872	228.661	33.7756	728.236	0	0.172918	0.221572	0.20978	0.224051	0.171679	0
6.78	0.068299	0.068299	0.000423707	0.000423707	-874.372	288.852	42.6035	728.237	0	0.172658	0.223293	0.207426	0.224637	0.171986	0
6.79	0.0623206	0.0623206	0.000387822	0.000387822	-902.537	174.935	25.7637	728.237	0	0.170994	0.224922	0.209599	0.22206	0.172425	0
6.8	0.0666411	0.0666411	0.000359626	0.000359626	-903.435	158.62	23.3265	728.237	0	0.172597	0.22177	0.210028	0.224247	0.171358	0
6.81	0.0792178	0.0792178	0.000371921	0.000371921	-905.292	243.931	35.8195	728.238	0	0.174069	0.222602	0.206731	0.222456	0.174142	0
6.82	0.0501554	0.0501554	0.000233406	0.000233406	-968.049	240.882	35.3199	728.238	0	0.176724	0.218935	0.206636	0.223028	0.174677	0
6.83	0.0714713	0.0714713	0.00036139	0.00036139	-903.93	260.415	38.1281	728.238	0	0.171487	0.224139	0.208254	0.225125	0.170994	0
6.84	0.0675132	0.0675132	0.000269091	0.000269091	-911.708	274.192	40.0866	728.239	0	0.171658	0.224137	0.208867	0.223225	0.172114	0
6.85	0.0903787	0.0903787	0.000628799	0.000628799	-944.018	208.603	30.4529	728.239	0	0.174295	0.221984	0.206086	0.224694	0.17294	0
6.86	0.0801291	0.0801291	0.000511455	0.000511455	-917.065	191.029	27.8468	728.24	0	0.171664	0.224106	0.209158	0.222712	0.17236	0
6.87	0.0572561	0.0572561	0.000294544	0.000294544	-886.417	185.726	27.0344	728.24	0	0.170846	0.225003	0.209312	0.22298	0.171858	0
6.88	0.0592003	0.0592003	0.000323116	0.000323116	-846.606	353.918	51.4416	728.24	0	0.172287	0.223912	0.208438	0.22224	0.173123	0
6.89	0.0523409	0.0523409	0.000260983	0.000260983	-874.378	220.319	31.9766	728.241	0	0.171009	0.223017	0.211953	0.223009	0.171013	0
6.9	0.0723971	0.0723971	0.000417624	0.000417624	-892.185	139.619	20.2347	728.241	0	0.171316	0.223416	0.210957	0.222576	0.171735	0
6.91	0.0595291	0.0595291	0.000197925	0.000197925	-921.515	285.619	41.3342	728.241	0	0.174609	0.223147	0.205339	0.221443	0.175461	0
6.92	0.0558942	0.0558942	0.000267237	0.000267237	-880.006	163.756	23.6642	728.242	0	0.171527	0.224732	0.207979	0.223735	0.172026	0
6.93	0.0769956	0.0769956	0.000464461	0.000464461	-901.043	153.164	22.1015	728.242	0	0.172304	0.222961	0.209229	0.223441	0.172064	0
6.94	0.070677	0.070677	0.000279974	0.000279974	-897.238	196.406	28.3006	728.242	0	0.171661	0.224403	0.209784	0.22058	0.173572	0
6.95	0.0665406	0.0665406	0.000335105	0.000335105	-860.463	186.695	26.8626	728.243	0	0.171681	0.223012	0.209347	0.225547	0.170413	0
6.96	0.0542454	0.0542454	0.000368861	0.000368861	-876.476	205.134	29.4733	728.243	0	0.171449	0.224307	0.208163	0.224958	0.171123	0
6.97	0.0876845	0.0876845	0.000446098	0.000446098	-881.443	171.947	24.6696	728.243	0	0.171557	0.224473	0.209058	0.222238	0.172674	0
6.98	0.0686968	0.0686968	0.000340762	0.000340762	-889.479	149.668	21.4424	728.244	0	0.173295	0.222359	0.207995	0.223753	0.172598	0
6.99	0.048039	0.048039	0.000216287	0.000216287	-870.496	172.188	24.6335	728.244	0	0.169982	0.225041	0.210258	0.224432	0.170286	0
7	0.0646275	0.0646275	0.000313133	0.000313133	-826.166	190.582	27.226	728.244	0	0.168562	0.224733	0.212899	0.225756	0.16805	0
7.01	0.0891376	0.0891376	0.000543175	0.000543175	-882.143	198.317	28.2906	728.244	0	0.171391	0.223521	0.210193	0.223487	0.171408	0
7.02	0.0696605	0.0696605	0.000481886	0.000481886	-870.793	281.131	40.0472	728.245	0	0.169676	0.223892	0.211742	0.226134	0.168555	0
7.03	0.0789504	0.0789504	0.000384191	0.000384191	-871.695	162.47	23.1109	728.245	0	0.16934	0.223963	0.213662	0.223428	0.169608	0
7.04	0.0590492	0.0590492	0.000275441	0.000275441	-820.291	146.258	20.7752	728.245	0	0.169941	0.223262	0.212544	0.225363	0.16889	0
7.05	0.0585321	0.0585321	0.000241584	0.000241584	-850.216	201.567	28.5911	728.246	0	0.17053	0.222964	0.210274	0.228441	0.167791	0
7.06	0.0564931	0.0564931	0.000265576	0.000265576	-880.101	203.083	28.7653	728.246	0	0.169395	0.22438	0.212945	0.223391	0.169889	0
7.07	0.0677422	0.0677422	0.000505837	0.000505837	-860.977	169.788	24.0152	728.246	0	0.170788	0.224547	0.209603	0.224001	0.171061	0
7.08	0.0624354	0.0624354	0.00025881	0.00025881	-825.927	225.798	31.8923	728.247	0	0.169631	0.224877	0.209501	0.227844	0.168148	0
7.09	0.050411	0.050411	0.000200848	0.000200848	-849.217	197.241	27.8197	728.247	0	0.16798	0.225166	0.213191	0.226203	0.167461	0
7.1	0.0759814	0.0759814	0.000498984	0.000498984	-869.853	232.278	32.7153	728.247	0	0.171501	0.223781	0.209803	0.223044	0.17187	0
7.11	0.0604489	0.0604489	0.000408702	0.000408702	-861.919	198.085	27.86	728.248	0	0.170919	0.223468	0.210588	0.224743	0.170281	0
7.12	0.0891145	0.0891145	0.000375692	0.000375692	-920.617	182.253	25.5973	728.248	0	0.172876	0.224315	0.20597	0.223611	0.173228	0
7.13	0.0816899	0.0816899	0.000462189	0.000462189	-865.716	162.949	22.854	728.248	0	0.172239	0.223183	0.2087	0.224098	0.171781	0
7.14	0.0693028	0.0693028	0.000466201	0.000466201	-854.111	189.157	26.4925	728.248	0	0.171729	0.22362	0.208796	0.224633	0.171222	0
7.15	0.0513409	0.0513409	0.000208596	0.000208596	-821.868	143.468	20.0655	728.249	0	0.170599	0.224131	0.21052	0.224171	0.170579	0
7.16	0.0539636	0.0539636	0.000269526	0.000269526	-832.853	170.337	23.79	728.249	0	0.170512	0.223833	0.210198	0.226056	0.169401	0
7.17	0.0564379	0.0564379	0.00022548	0.00022548	-817.708	261.819	36.5159	728.249	0	0.170624	0.22423	0.209824	0.225166	0.170156	0
7.18	0.0645051	0.0645051	0.000283211	0.000283211	-801.38	163.524	22.775	728.25	0	0.166814	0.227717	0.211699	0.226196	0.167574	0
7.19	0.0682305	0.0682305	0.000349643	0.000349643	-859.341	177.661	24.7095	728.25	0	0.169697	0.226591	0.208533	0.224375	0.170805	0
7.2	0.0682126	0.0682126	0.000290194	0.000290194	-856.832	178.049	24.729	728.25	0	0.168923	0.224032	0.21436	0.223493	0.169192	0
7.21	0.0625591	0.0625591	0.000338241	0.000338241	-853.727	182.584	25.3237	728.25	0	0.171427	0.22255	0.210314	0.226015	0.169694	0
7.22	0.0975206	0.0975206	0.000499908	0.000499908	-872.03	138.081	19.1247	728.251	0	0.16865	0.225569	0.212487	0.22372	0.169574	0
7.23	0.0727157	0.0727157	0.000411339	0.000411339	-812.253	124.159	17.1728	728.251	0	0.167506	0.225644	0.213065	0.226913	0.166872	0
7.24	0.060742	0.060742	0.000301801	0.000301801	-862.562	231.05	31.913	728.251	0	0.170886	0.222905	0.210632	0.226476	0.169101	0
7.25	0.0619898	0.0619898	0.00037082	0.00037082	-820.239	228.311	31.4912	728.251	0	0.168121	0.226992	0.211396	0.223748	0.169743	0
7.26	0.0631236	0.0631236	0.000441616	0.000441616	-817.25	189.768	26.1388	728.252	0	0.169844	0.225041	0.210117	0.225266	0.169732	0
7.27	0.0629748	0.0629748	0.000332227	0.000332227	-785.087	169.648	23.3353	728.252	0	0.166656	0.226094	0.214783	0.225527	0.16694	0
7.28	0.0476696	0.0476696	0.000186246	0.000186246	-804.762	169.032	23.2187	728.252	0	0.166984	0.225546	0.214902	0.225619	0.166948	0
7.29	0.0810021	0.0810021	0.00046826	0.00046826	-798.482	153.328	21.0326	728.253	0	0.169835	0.223683	0.211436	0.226741	0.168306	0
7.3	0.0652521	0.0652521	0.000266034	0.000266034	-784.013	165.271	22.6399	728.253	0	0.168346	0.224824	0.213305	0.225534	0.167991	0
7.31	0.0520102	0.0520102	0.000226925	0.000226925	-792.999	160.451	21.9496	728.253	0	0.169253	0.224924	0.211412	0.225392	0.169019	0
7.32	0.0689856	0.0689856	0.00033618	0.00033618	-798.882	166.753	22.7804	728.253	0	0.169946	0.22437	0.210392	0.226323	0.168969	0
7.33	0.0623413	0.0623413	0.000221807	0.000221807	-823.698	207.851	28.3562	728.254	0	0.167851	0.224859	0.213904	0.226212	0.167174	0
7.34	0.0548518	0.0548518	0.000231385	0.000231385	-822.026	169.797	23.1331	728.254	0	0.167864	0.226084	0.212317	0.225658	0.168078	0
7.35	0.0599284	0.0599284	0.000248023	0.000248023	-837.493	218.859	29.7768	728.254	0	0.16825	0.22578	0.212019	0.225622	0.168329	0
7.36	0.0561133	0.0561133	0.000246837	0.000246837	-842.161	130.689	17.7566	728.255	0	0.167827	0.225125	0.213988	0.225339	0.16772	0
7.37	0.069581	0.069581	0.000294631	0.000294631	-794.278	222.477	30.1869	728.255	0	0.167888	0.225138	0.2147	0.223635	0.168639	0
7.38	0.0673983	0.0673983	0.000334911	0.000334911	-803.415	121.727	16.4942	728.255	0	0.16771	0.22522	0.213375	0.226752	0.166944	0
7.39	0.0527808	0.0527808	0.000185091	0.000185091	-780.772	149.497	20.2297	728.255	0	0.166171	0.227141	0.214172	0.22555	0.166966	0
7.4	0.0533743	0.0533743	0.000191438	0.000191438	-797.421	220.849	29.8445	728.255	0	0.169379	0.224855	0.212126	0.223667	0.169973	0
7.41	0.0508166	0.0508166	0.00017596	0.00017596	-795.926	189.493	25.5726	728.256	0	0.165618	0.227828	0.214207	0.225629	0.166717	0
7.42	0.063855	0.063855	0.000348569	0.000348569	-801.66	158.539	21.3664	728.256	0	0.170841	0.223524	0.209819	0.226426	0.16939	0
7.43	0.075619	0.075619	0.000379777	0.000379777	-831.655	206.672	27.8158	728.256	0	0.16805	0.226076	0.212245	0.22508	0.168548	0
7.44	0.0560665	0.0560665	0.000304366	0.000304366	-756.134	182.541	24.5351	728.257	0	0.166906	0.226166	0.214184	0.225513	0.167232	0
7.45	0.0784072	0.0784072	0.000335498	0.000335498	-837.841	251.789	33.7971	728.257	0	0.169281	0.225811	0.209614	0.226215	0.169079	0
7.46	0.0575455	0.0575455	0.000223075	0.000223075	-759.395	218.229	29.2533	728.257	0	0.165638	0.225226	0.216676	0.228421	0.16404	0
7.47	0.0743966	0.0743966	0.000404782	0.000404782	-785.638	159.275	21.322	728.258	0	0.16646	0.225457	0.215764	0.226261	0.166058	0
7.48	0.0603567	0.0603567	0.000180776	0.000180776	-777.61	216.789	28.9825	728.258	0	0.166152	0.227227	0.213009	0.227693	0.165919	0
7.49	0.0577867	0.0577867	0.000237756	0.000237756	-797.947	143.686	19.1837	728.258	0	0.166179	0.226554	0.21453	0.226562	0.166175	0
7.5	0.0598595	0.0598595	0.000292821	0.000292821	-785.404	159.557	21.2742	728.258	0	0.166144	0.226302	0.214314	0.227889	0.165351	0
7.51	0.0572207	0.0572207	0.00023295	0.00023295	-774.478	141.295	18.8142	728.259	0	0.165649	0.22737	0.213721	0.227849	0.16541	0
7.52	0.0624284	0.0624284	0.000315656	0.000315656	-786.365	165.319	21.9839	728.259	0	0.168832	0.223991	0.213133	0.226434	0.16761	0
7.53	0.0548355	0.0548355	0.00020695	0.00020695	-740.394	137.926	18.3169	728.259	0	0.165823	0.228274	0.212519	0.226846	0.166538	0
7.54	0.0628162	0.0628162	0.000209854	0.000209854	-754.905	158.623	21.0376	728.259	0	0.165526	0.228205	0.212893	0.227494	0.165882	0
7.55	0.06899	0.06899	0.000296047	0.000296047	-759.016	163.194	21.6151	728.259	0	0.166332	0.22569	0.215346	0.22691	0.165722	0
7.56	0.0569224	0.0569224	0.000269609	0.000269609	-806.497	192.954	25.5231	728.26	0	0.166291	0.227936	0.212365	0.226298	0.167111	0
7.57	0.0539374	0.0539374	0.000175717	0.000175717	-782.131	135.03	17.8375	728.26	0	0.164338	0.227622	0.21667	0.226441	0.164928	0
7.58	0.0604838	0.0604838	0.000234008	0.000234008	-781.186	161.006	21.2409	728.26	0	0.164893	0.228344	0.215757	0.223881	0.167125	0
7.59	0.0653163	0.0653163	0.000351367	0.000351367	-735.561	125.709	16.5625	728.26	0	0.164655	0.228575	0.213539	0.228577	0.164654	0
7.6	0.0695437	0.0695437	0.000445465	0.000445465	-742.173	183.597	24.1575	728.261	0	0.162099	0.22826	0.220377	0.226071	0.163193	0
7.61	0.05555	0.05555	0.000232738	0.000232738	-738.08	133.719	17.5714	728.261	0	0.16466	0.228153	0.215975	0.224951	0.166261	0
7.62	0.0814779	0.0814779	0.000428692	0.000428692	-758.805	102.007	13.3867	728.261	0	0.166398	0.226911	0.213676	0.226321	0.166693	0
7.63	0.0738596	0.0738596	0.000276855	0.000276855	-761.957	151.538	19.8609	728.261	0	0.165265	0.227887	0.214084	0.227109	0.165654	0
7.64	0.0557687	0.0557687	0.000307308	0.000307308	-720.661	117.087	15.3255	728.261	0	0.164942	0.226223	0.217213	0.227137	0.164486	0
7.65	0.0642796	0.0642796	0.000381167	0.000381167	-727.052	217.496	28.4308	728.262	0	0.165211	0.226782	0.21581	0.227189	0.165008	0
7.66	0.0536555	0.0536555	0.000207309	0.000207309	-736.339	148.449	19.3798	728.262	0	0.166338	0.226133	0.214819	0.226613	0.166097	0
7.67	0.0559616	0.0559616	0.000216444	0.000216444	-719.347	153.976	20.0752	728.262	0	0.16306	0.227875	0.217218	0.229699	0.162148	0
7.68	0.0711934	0.0711934	0.000539243	0.000539243	-715.099	168.298	21.9139	728.262	0	0.16287	0.228716	0.217199	0.227975	0.16324	0
7.69	0.0607647	0.0607647	0.000249316	0.000249316	-705.388	167.579	21.7918	728.263	0	0.164069	0.227784	0.215663	0.229046	0.163438	0
7.7	0.0503584	0.0503584	0.000221009	0.000221009	-747.536	230.571	29.9443	728.263	0	0.165319	0.227929	0.213998	0.226938	0.165815	0
7.71	0.059429	0.059429	0.000267944	0.000267944	-740.123	142.912	18.5359	728.263	0	0.164666	0.22721	0.21532	0.229067	0.163737	0
7.72	0.0644575	0.0644575	0.00045342	0.00045342	-737.46	119.71	15.5065	728.263	0	0.166413	0.228258	0.211128	0.227318	0.166883	0
7.73	0.0535673	0.0535673	0.000205626	0.000205626	-734.391	125.277	16.2066	728.264	0	0.163771	0.227369	0.217852	0.227107	0.163901	0
7.74	0.0485134	0.0485134	0.000177564	0.000177564	-723.17	156.221	20.1836	728.264	0	0.165131	0.227022	0.215732	0.226945	0.16517	0
7.75	0.0527089	0.0527089	0.000211463	0.000211463	-753.161	155.991	20.1279	728.264	0	0.165962	0.227367	0.212479	0.229094	0.165098	0
7.76	0.0666384	0.0666384	0.000371272	0.000371272	-744.367	151.331	19.5015	728.264	0	0.164984	0.226602	0.217117	0.226023	0.165274	0
7.77	0.0563425	0.0563425	0.000264998	0.000264998	-736.744	175.178	22.5454	728.264	0	0.164057	0.227631	0.216368	0.228142	0.163802	0
7.78	0.0585235	0.0585235	0.000196117	0.000196117	-731.733	125.51	16.1324	728.265	0	0.163542	0.228502	0.216879	0.226568	0.164509	0
7.79	0.045785	0.045785	0.000142944	0.000142944	-695.049	114.73	14.7278	728.265	0	0.163	0.228973	0.217279	0.226521	0.164226	0
7.8	0.066125	0.066125	0.000268513	0.000268513	-712.26	163.361	20.9437	728.265	0	0.163517	0.227056	0.218328	0.228108	0.162991	0
