Temperature	Magnetism_One	Magntism_Two	Susceptibility_One	Susceptibility_Two	Energy	Heat_Capacity	Heat_Capacity_Over_Temp	Entropy	Prob_S3	Prob_S2	Prob_S1	Prob_S0	Prob_S-1	Prob_S-2	Prob_S-3	
1.73	2.99965	2.99965	6.93891e-007	6.93891e-007	-16196.4	42.9662	24.836	590.018	0.499827	0.000173049	0	0	0	0.000173049	0.499827
1.74	2.9996	2.9996	4.17846e-007	4.17846e-007	-16195.9	25.7249	14.7844	590.018	0.499801	0.000199358	0	0	0	0.000199358	0.499801
1.75	2.9998	2.9998	2.27891e-007	2.27891e-007	-16198	13.9499	7.97138	590.018	0.499902	9.84568e-005	0	0	0	9.84568e-005	0.499902
1.76	3	3	0	0	-16200	0	0	590.019	0.5	0	0	0	0	0	0.5
1.77	2.99971	2.99971	3.13684e-007	3.13684e-007	-16197	18.9847	10.7258	590.019	0.499857	0.000143444	0	0	0	0.000143444	0.499857
1.78	2.99966	2.99966	3.5995e-007	3.5995e-007	-16196.5	21.6624	12.1699	590.019	0.49983	0.000170247	0	0	0	0.000170247	0.49983
1.79	2.9998	2.9998	4.24925e-007	4.24925e-007	-16198	25.4296	14.2065	590.019	0.499902	9.83951e-005	0	0	0	9.83951e-005	0.499902
1.8	2.99979	2.99979	2.32877e-007	2.32877e-007	-16197.8	13.8592	7.69954	590.019	0.499896	0.000104062	0	0	0	0.000104062	0.499896
1.81	2.9998	2.9998	2.24493e-007	2.24493e-007	-16197.9	13.2864	7.34053	590.019	0.499899	0.000100519	0	0	0	0.000100519	0.499899
1.82	2.99992	2.99992	9.35472e-008	9.35472e-008	-16199.2	5.50609	3.02533	590.019	0.49996	3.97284e-005	0	0	0	3.97284e-005	0.49996
1.83	2.99989	2.99989	1.21601e-007	1.21601e-007	-16198.9	7.11821	3.88973	590.019	0.499947	5.25556e-005	0	0	0	5.25556e-005	0.499947
1.84	3	3	0	0	-16200	0	0	590.019	0.5	0	0	0	0	0	0.5
1.85	2.99991	2.99991	1.0332e-007	1.0332e-007	-16199.1	5.98269	3.23389	590.019	0.499955	4.48148e-005	0	0	0	4.48148e-005	0.499955
1.86	3	3	0	0	-16200	0	0	590.019	0.5	0	0	0	0	0	0.5
1.87	2.99997	2.99997	3.36551e-008	3.36551e-008	-16199.7	1.92793	1.03098	590.019	0.499986	1.43457e-005	0	0	0	1.43457e-005	0.499986
1.88	2.99987	2.99987	1.43256e-007	1.43256e-007	-16198.7	8.16277	4.3419	590.019	0.499936	6.4321e-005	0	0	0	6.4321e-005	0.499936
1.89	2.99971	2.99971	2.97376e-007	2.97376e-007	-16197	16.855	8.918	590.019	0.499854	0.000145519	0	0	0	0.000145519	0.499854
1.9	2.99973	2.99973	2.76436e-007	2.76436e-007	-16197.2	15.5856	8.20293	590.019	0.499866	0.000134444	0	0	0	0.000134444	0.499866
1.91	2.99912	2.99912	7.35481e-007	7.35481e-007	-16190.9	41.2499	21.5968	590.02	0.499561	0.000439148	0	0	0	0.000439148	0.499561
1.92	2.9999	2.9999	1.12532e-007	1.12532e-007	-16198.9	6.27855	3.27008	590.02	0.499949	5.09506e-005	0	0	0	5.09506e-005	0.499949
1.93	2.99988	2.99988	1.35691e-007	1.35691e-007	-16198.7	7.53142	3.90229	590.02	0.499938	6.24321e-005	0	0	0	6.24321e-005	0.499938
1.94	2.99961	2.99961	3.70088e-007	3.70088e-007	-16195.9	20.4357	10.5339	590.02	0.499804	0.000196185	0	0	0	0.000196185	0.499804
1.95	2.99981	2.99981	2.53973e-007	2.53973e-007	-16198	13.952	7.15489	590.02	0.499903	9.74321e-005	0	0	0	9.74321e-005	0.499903
1.96	2.99933	2.99933	6.69859e-007	6.69859e-007	-16193	36.611	18.6791	590.02	0.499664	0.000336198	0	0	0	0.000336198	0.499664
1.97	2.99999	2.99999	8.88106e-009	8.88106e-009	-16199.9	0.48293	0.245142	590.02	0.499996	3.95062e-006	0	0	0	3.95062e-006	0.499996
1.98	2.99986	2.99986	1.46015e-007	1.46015e-007	-16198.6	7.8998	3.9898	590.02	0.499931	6.93827e-005	0	0	0	6.93827e-005	0.499931
1.99	2.99998	2.99998	2.75087e-008	2.75087e-008	-16199.7	1.48082	0.74413	590.02	0.499988	1.24568e-005	0	0	0	1.24568e-005	0.499988
2	2.99965	2.99965	3.28443e-007	3.28443e-007	-16196.4	17.592	8.796	590.02	0.499824	0.000175531	0	0	0	0.000175531	0.499824
2.01	2.99963	2.99963	3.47977e-007	3.47977e-007	-16196.2	18.5456	9.22665	590.02	0.499814	0.00018558	0	0	0	0.00018558	0.499814
2.02	2.99951	2.99951	4.17781e-007	4.17781e-007	-16195	22.1556	10.9681	590.02	0.499757	0.000243049	0	0	0	0.000243049	0.499757
2.03	2.99982	2.99982	1.79949e-007	1.79949e-007	-16198.1	9.49593	4.6778	590.021	0.499911	8.93827e-005	0	0	0	8.93827e-005	0.499911
2.04	2.99964	2.99964	3.30855e-007	3.30855e-007	-16196.2	17.3738	8.51655	590.021	0.499818	0.000181519	0	0	0	0.000181519	0.499818
2.05	2.99982	2.99982	3.0874e-007	3.0874e-007	-16198.1	16.1332	7.86985	590.021	0.499908	9.15556e-005	0	0	0	9.15556e-005	0.499908
2.06	2.99997	2.99997	3.21846e-008	3.21846e-008	-16199.7	1.67364	0.812448	590.021	0.499985	1.51235e-005	0	0	0	1.51235e-005	0.499985
2.07	2.99966	2.99966	3.1024e-007	3.1024e-007	-16196.5	16.055	7.75604	590.021	0.499829	0.000170728	0	0	0	0.000170728	0.499829
2.08	2.99992	2.99992	8.38362e-008	8.38362e-008	-16199.2	4.31768	2.07581	590.021	0.499959	4.07284e-005	0	0	0	4.07284e-005	0.499959
2.09	2.99965	2.99965	3.13455e-007	3.13455e-007	-16196.4	16.0662	7.68719	590.021	0.499825	0.000174951	0	0	0	0.000174951	0.499825
2.1	2.99957	2.99957	5.22119e-007	5.22119e-007	-16195.6	26.6337	12.6827	590.021	0.499787	0.000213346	0	0	0	0.000213346	0.499787
2.11	2.99997	2.99997	2.6097e-008	2.6097e-008	-16199.7	1.32492	0.627923	590.021	0.499987	1.25309e-005	0	0	0	1.25309e-005	0.499987
2.12	2.99979	2.99979	2.02276e-007	2.02276e-007	-16197.8	10.221	4.82122	590.021	0.499893	0.000106741	0	0	0	0.000106741	0.499893
2.13	3	3	0	0	-16200	0	0	590.021	0.5	0	0	0	0	0	0.5
2.14	2.99983	2.99983	1.63677e-007	1.63677e-007	-16198.2	8.19328	3.82864	590.021	0.499915	8.53704e-005	0	0	0	8.53704e-005	0.499915
2.15	2.99946	2.99946	4.33292e-007	4.33292e-007	-16194.4	21.5886	10.0412	590.021	0.499732	0.000268383	0	0	0	0.000268383	0.499732
2.16	2.99937	2.99937	4.78486e-007	4.78486e-007	-16193.5	23.73	10.9861	590.021	0.499686	0.000313654	0	0	0	0.000313654	0.499686
2.17	2.99978	2.99978	1.99308e-007	1.99308e-007	-16197.8	9.83901	4.5341	590.022	0.499892	0.000107765	0	0	0	0.000107765	0.499892
2.18	2.99974	2.99974	2.31842e-007	2.31842e-007	-16197.3	11.3925	5.22594	590.022	0.499871	0.000128605	0	0	0	0.000128605	0.499871
2.19	2.99982	2.99982	1.70202e-007	1.70202e-007	-16198.1	8.32532	3.80152	590.022	0.499909	9.13827e-005	0	0	0	9.13827e-005	0.499909
2.2	2.99908	2.99908	8.29477e-007	8.29477e-007	-16190.5	40.3892	18.3587	590.022	0.499539	0.000460556	0	0	0	0.000460556	0.499539
2.21	2.99954	2.99954	3.67389e-007	3.67389e-007	-16195.2	17.8082	8.05801	590.022	0.499769	0.000230506	0	0	0	0.000230506	0.499769
2.22	2.99896	2.99896	9.12574e-007	9.12574e-007	-16189.2	44.0352	19.8357	590.022	0.49948	0.000520148	0	0	0	0.000520148	0.49948
2.23	2.99973	2.99973	2.3379e-007	2.3379e-007	-16197.2	11.2307	5.03617	590.022	0.499867	0.000133296	0	0	0	0.000133296	0.499867
2.24	2.99902	2.99902	5.98838e-007	5.98838e-007	-16189.9	28.6384	12.785	590.022	0.499511	0.000489025	0	0	0	0.000489025	0.499511
2.25	2.99901	2.99901	6.19077e-007	6.19077e-007	-16189.8	29.4746	13.0998	590.022	0.499506	0.000494062	0	0	0	0.000494062	0.499506
2.26	2.99961	2.99961	3.19255e-007	3.19255e-007	-16195.9	15.1326	6.69585	590.023	0.499803	0.00019742	0	0	0	0.00019742	0.499803
2.27	2.99952	2.99952	3.706e-007	3.706e-007	-16195	17.4889	7.70438	590.023	0.499758	0.000241988	0	0	0	0.000241988	0.499758
2.28	3	3	0	0	-16200	0	0	590.023	0.5	0	0	0	0	0	0.5
2.29	2.99986	2.99986	1.30286e-007	1.30286e-007	-16198.5	6.0946	2.6614	590.023	0.499928	7.17654e-005	0	0	0	7.17654e-005	0.499928
2.3	2.99956	2.99956	4.81632e-007	4.81632e-007	-16195.5	22.4321	9.7531	590.023	0.499782	0.000217704	0	0	0	0.000217704	0.499782
2.31	2.99994	2.99994	5.20176e-008	5.20176e-008	-16199.4	2.41226	1.04427	590.023	0.499972	2.77284e-005	0	0	0	2.77284e-005	0.499972
2.32	2.99948	2.99948	3.81089e-007	3.81089e-007	-16194.6	17.5963	7.58463	590.023	0.49974	0.000259568	0	0	0	0.000259568	0.49974
2.33	2.99958	2.99958	3.70296e-007	3.70296e-007	-16195.6	17.0246	7.30671	590.023	0.499788	0.000211938	0	0	0	0.000211938	0.499788
2.34	2.99866	2.99866	9.858e-007	9.858e-007	-16186.1	45.1291	19.2859	590.023	0.499329	0.000670716	0	0	0	0.000670716	0.499329
2.35	2.99942	2.99942	4.03564e-007	4.03564e-007	-16194	18.3962	7.82818	590.023	0.499712	0.000288074	0	0	0	0.000288074	0.499712
2.36	2.99902	2.99902	5.74102e-007	5.74102e-007	-16189.8	26.0593	11.0421	590.023	0.499508	0.000491728	0	0	0	0.000491728	0.499508
2.37	2.99941	2.99941	4.04344e-007	4.04344e-007	-16193.9	18.2763	7.71153	590.023	0.499707	0.000292753	0	0	0	0.000292753	0.499707
2.38	2.99911	2.99911	8.37905e-007	8.37905e-007	-16190.8	37.7136	15.8461	590.024	0.499557	0.000443494	0	0	0	0.000443494	0.499557
2.39	2.99925	2.99925	6.83863e-007	6.83863e-007	-16192.2	30.6516	12.8249	590.024	0.499623	0.00037684	0	0	0	0.00037684	0.499623
2.4	2.99971	2.99971	3.67953e-007	3.67953e-007	-16197	16.4235	6.84311	590.024	0.499854	0.000145704	0	0	0	0.000145704	0.499854
2.41	2.99952	2.99952	4.50041e-007	4.50041e-007	-16195.1	20.0041	8.30045	590.024	0.499762	0.000238309	0	0	0	0.000238309	0.499762
2.42	2.99968	2.99968	2.55281e-007	2.55281e-007	-16196.7	11.3002	4.6695	590.024	0.49984	0.000159642	0	0	0	0.000159642	0.49984
2.43	2.9993	2.9993	7.34641e-007	7.34641e-007	-16192.8	32.3857	13.3274	590.024	0.499652	0.000348383	0	0	0	0.000348383	0.499652
2.44	2.99944	2.99944	7.70775e-007	7.70775e-007	-16194.2	33.8392	13.8685	590.024	0.49972	0.00027958	0	0	0	0.00027958	0.49972
2.45	2.99964	2.99964	2.75985e-007	2.75985e-007	-16196.2	12.0672	4.92538	590.024	0.499818	0.000181926	0	0	0	0.000181926	0.499818
2.46	2.99888	2.99888	7.09457e-007	7.09457e-007	-16188.5	30.8105	12.5246	590.024	0.499442	0.000557617	0	0	0	0.000557617	0.499442
2.47	2.99935	2.99935	5.08011e-007	5.08011e-007	-16193.2	22.0323	8.91995	590.025	0.499673	0.000327383	0	0	0	0.000327383	0.499673
2.48	2.99886	2.99886	9.81834e-007	9.81834e-007	-16188.2	42.4101	17.1008	590.025	0.499431	0.00056884	0	0	0	0.00056884	0.499431
2.49	2.99922	2.99922	5.73552e-007	5.73552e-007	-16191.9	24.675	9.90964	590.025	0.499609	0.000391173	0	0	0	0.000391173	0.499609
2.5	2.99888	2.99888	6.59825e-007	6.59825e-007	-16188.4	28.2731	11.3092	590.025	0.499442	0.00055816	0	0	0	0.00055816	0.499442
2.51	2.99944	2.99944	4.73298e-007	4.73298e-007	-16194.2	20.1997	8.0477	590.025	0.49972	0.000280111	0	0	0	0.000280111	0.49972
2.52	2.9988	2.9988	9.88676e-007	9.88676e-007	-16187.6	42.0278	16.6777	590.025	0.4994	0.000600123	0	0	0	0.000600123	0.4994
2.53	2.99889	2.99889	1.01111e-006	1.01111e-006	-16188.5	42.8116	16.9216	590.025	0.499443	0.000557185	0	0	0	0.000557185	0.499443
2.54	2.99896	2.99896	6.12341e-007	6.12341e-007	-16189.2	25.6605	10.1025	590.026	0.499479	0.000521296	0	0	8.62963e-006	0.000504037	0.499487
2.55	2.99929	2.99929	6.40022e-007	6.40022e-007	-16192.6	26.8867	10.5438	590.026	0.499645	0.000355432	0	0	0	0.000355432	0.499645
2.56	2.99931	2.99931	7.77459e-007	7.77459e-007	-16192.9	32.5326	12.7081	590.026	0.499657	0.000342704	0	0	0	0.000342704	0.499657
2.57	2.99933	2.99933	4.94313e-007	4.94313e-007	-16193	20.6041	8.01715	590.026	0.499663	0.00033716	0	0	0	0.00033716	0.499663
2.58	2.99801	2.99801	1.52778e-006	1.52778e-006	-16179.4	63.4342	24.5869	590.026	0.499005	0.000995358	0	0	0	0.000995358	0.499005
2.59	2.99924	2.99924	4.99271e-007	4.99271e-007	-16192.1	20.65	7.97297	590.026	0.499619	0.000380778	0	0	0	0.000380778	0.499619
2.6	2.99882	2.99882	9.89531e-007	9.89531e-007	-16187.7	40.7699	15.6807	590.026	0.499408	0.000592358	0	0	0	0.000592358	0.499408
2.61	2.999	2.999	9.21009e-007	9.21009e-007	-16189.6	37.8013	14.4832	590.027	0.4995	0.000500383	0	0	0	0.000500383	0.4995
2.62	2.99817	2.99817	1.58261e-006	1.58261e-006	-16181	64.7077	24.6976	590.027	0.499083	0.000917358	0	0	0	0.000917358	0.499083
2.63	2.99812	2.99812	1.23045e-006	1.23045e-006	-16180.5	50.0227	19.02	590.027	0.499065	0.000930111	5.17284e-006	0	0	0.000940457	0.49906
2.64	2.99761	2.99761	1.3746e-006	1.3746e-006	-16175.4	54.9574	20.8172	590.027	0.498805	0.00119462	0	0	7.5321e-005	0.00104398	0.498881
2.65	2.99866	2.99866	1.73416e-006	1.73416e-006	-16186.1	70.1013	26.4533	590.027	0.499328	0.00067163	0	0	0	0.00067163	0.499328
2.66	2.99556	2.99556	2.52445e-006	2.52445e-006	-16153	101.666	38.2205	590.028	0.497778	0.00222217	0	0	0	0.00222217	0.497778
2.67	2.99384	2.99384	1.15964e-006	1.15964e-006	-16134.3	46.5259	17.4254	590.028	0.496921	0.00307905	0	0	0	0.00307905	0.496921
2.68	2.99374	2.99374	1.46945e-006	1.46945e-006	-16133.2	58.716	21.9089	590.028	0.496871	0.00312944	0	0	0	0.00312944	0.496871
2.69	2.99432	2.99432	9.14317e-007	9.14317e-007	-16139.3	36.2263	13.467	590.029	0.497162	0.00283828	0	0	0	0.00283828	0.497162
2.7	2.99405	2.99405	6.60411e-007	6.60411e-007	-16136.4	26.1869	9.69885	590.029	0.497025	0.00297544	0	0	8.95062e-006	0.00295754	0.497034
2.71	2.99393	2.99393	1.23162e-006	1.23162e-006	-16135.2	48.6845	17.9648	590.029	0.496966	0.00303374	0	0	0	0.00303374	0.496966
2.72	2.99423	2.99423	1.27183e-006	1.27183e-006	-16138.2	50.089	18.4151	590.029	0.497113	0.00288656	0	0	0	0.00288656	0.497113
2.73	2.9939	2.9939	9.5839e-007	9.5839e-007	-16134.9	37.5437	13.7523	590.029	0.496951	0.00304912	0	0	0	0.00304912	0.496951
2.74	2.99415	2.99415	6.41445e-007	6.41445e-007	-16137.4	25.0783	9.15266	590.029	0.497073	0.00292721	0	0	0	0.00292721	0.497073
2.75	2.99234	2.99234	2.96055e-006	2.96055e-006	-16118.8	113.92	41.4256	590.029	0.49617	0.00382847	1.49383e-006	0	3.76914e-005	0.00375607	0.496206
2.76	2.99346	2.99346	1.01344e-006	1.01344e-006	-16130.4	38.888	14.0899	590.03	0.496729	0.00327075	0	0	3.59753e-005	0.0031988	0.496765
2.77	2.99256	2.99256	2.9025e-006	2.9025e-006	-16121	112.209	40.5088	590.03	0.496279	0.00372005	7.77778e-007	0	7.77778e-007	0.00372005	0.496279
2.78	2.99363	2.99363	1.19901e-006	1.19901e-006	-16132.1	45.8275	16.4847	590.031	0.496814	0.00318621	0	0	7.65432e-007	0.00318468	0.496815
2.79	2.99082	2.99082	1.73616e-006	1.73616e-006	-16102.2	66.1371	23.7051	590.031	0.495412	0.00458847	0	0	2.70741e-005	0.00453432	0.495439
2.8	2.99103	2.99103	1.03997e-006	1.03997e-006	-16104.3	39.1901	13.9965	590.031	0.495516	0.00448444	0	0	0	0.00448444	0.495516
2.81	2.99114	2.99114	1.30979e-006	1.30979e-006	-16105.3	49.7406	17.7013	590.031	0.49557	0.00442979	0	0	0	0.00442979	0.49557
2.82	2.99042	2.99042	3.25034e-006	3.25034e-006	-16098.1	119.876	42.5091	590.031	0.495263	0.00468347	5.36049e-005	0	5.42716e-005	0.00468214	0.495264
2.83	2.99254	2.99254	4.42297e-006	4.42297e-006	-16120.8	166.848	58.9569	590.032	0.496272	0.00372844	0	0	0	0.00372844	0.496272
2.84	2.99177	2.99177	1.41085e-006	1.41085e-006	-16111.9	53.1969	18.7313	590.032	0.495887	0.00411288	0	0	0	0.00411288	0.495887
2.85	2.99099	2.99099	1.23906e-006	1.23906e-006	-16103.8	46.4348	16.2929	590.033	0.495497	0.00450346	0	0	0	0.00450346	0.495497
2.86	2.99191	2.99191	9.44195e-007	9.44195e-007	-16113.3	35.2201	12.3147	590.033	0.495957	0.00404273	0	0	0	0.00404273	0.495957
2.87	2.99059	2.99059	1.88702e-006	1.88702e-006	-16099.7	68.9915	24.0388	590.033	0.495356	0.00458149	6.25432e-005	0	0	0.00470658	0.495293
2.88	2.98806	2.98806	2.88379e-006	2.88379e-006	-16072.6	106.984	37.1472	590.033	0.49403	0.0059699	0	0	7.04198e-005	0.00582906	0.494101
2.89	2.98629	2.98629	1.66277e-006	1.66277e-006	-16053.3	60.8028	21.039	590.034	0.493148	0.00685102	1.38272e-006	0	0.000105062	0.00664367	0.493251
2.9	2.98649	2.98649	1.48069e-006	1.48069e-006	-16055.2	54.1763	18.6815	590.034	0.493299	0.00664589	5.50123e-005	0	0	0.00675591	0.493244
2.91	2.98497	2.98497	2.37572e-006	2.37572e-006	-16039.5	87.4326	30.0456	590.034	0.492486	0.00751367	0	0	0	0.00751367	0.492486
2.92	2.98525	2.98525	2.22993e-006	2.22993e-006	-16042.6	81.0028	27.7407	590.034	0.492745	0.0071342	0.000120444	0	0.000117728	0.00713963	0.492743
2.93	2.98595	2.98595	1.97479e-006	1.97479e-006	-16049.8	70.8922	24.1953	590.035	0.492977	0.00702333	0	0	0	0.00702333	0.492977
2.94	2.98565	2.98565	2.96373e-006	2.96373e-006	-16046.6	107.682	36.6265	590.035	0.492825	0.00717464	0	0	2.7037e-005	0.00712057	0.492852
2.95	2.98581	2.98581	2.28548e-006	2.28548e-006	-16048.5	81.6359	27.6732	590.035	0.492933	0.00704167	2.55432e-005	0	0.000143222	0.00680631	0.49305
2.96	2.98592	2.98592	2.19761e-006	2.19761e-006	-16049.4	78.8705	26.6454	590.036	0.492976	0.00701019	1.41728e-005	0	4.49383e-005	0.00694865	0.493006
2.97	2.98387	2.98387	1.29874e-006	1.29874e-006	-16027.3	45.9024	15.4553	590.036	0.492013	0.00791202	7.53951e-005	0	0.00014363	0.00777556	0.492081
2.98	2.98312	2.98312	2.65917e-006	2.65917e-006	-16019.9	90.4116	30.3395	590.036	0.492389	0.00678469	0.000826728	0	9.82593e-005	0.00824163	0.49166
2.99	2.98397	2.98397	2.30207e-006	2.30207e-006	-16028.4	80.8148	27.0284	590.037	0.492017	0.00795262	3.0716e-005	0	9.02469e-005	0.00783356	0.492076
3	2.98321	2.98321	2.86534e-006	2.86534e-006	-16020.4	101.03	33.6768	590.037	0.491623	0.00835998	1.68395e-005	0	8.36173e-005	0.00822642	0.49169
3.01	2.98269	2.98269	2.40325e-006	2.40325e-006	-16015.2	83.0186	27.5809	590.037	0.49186	0.00762386	0.000516136	1.40741e-006	0.000172864	0.00830619	0.49152
3.02	2.98275	2.98275	2.72018e-006	2.72018e-006	-16015.5	96.3408	31.9009	590.038	0.492488	0.00640138	0.00111111	0	0	0.0086236	0.491376
3.03	2.97893	2.97893	4.13202e-006	4.13202e-006	-15974.8	147.562	48.7002	590.038	0.490595	0.00827319	0.001132	0	5.70123e-005	0.0104232	0.48952
3.04	2.9782	2.9782	2.47726e-006	2.47726e-006	-15966.7	84.3494	27.7465	590.038	0.489138	0.0108233	3.89506e-005	0	0.000119235	0.0106627	0.489218
3.05	2.97647	2.97647	2.72916e-006	2.72916e-006	-15948.8	95.2355	31.2247	590.039	0.488266	0.0117041	3.00864e-005	0	0	0.0117643	0.488236
3.06	2.98135	2.98135	2.23545e-006	2.23545e-006	-16000.7	77.7901	25.4216	590.039	0.49068	0.00931446	5.09877e-006	0	6.14568e-005	0.00920174	0.490737
3.07	2.97885	2.97885	4.82771e-006	4.82771e-006	-15973.7	171.124	55.7407	590.039	0.489734	0.0099552	0.000310691	0	2.11975e-005	0.0105342	0.489445
3.08	2.97327	2.97327	3.46013e-006	3.46013e-006	-15913.5	119.683	38.8582	590.04	0.487803	0.0110291	0.00116772	0	4.65432e-005	0.0132714	0.486682
3.09	2.97196	2.97196	2.95285e-006	2.95285e-006	-15900.3	100.298	32.4588	590.04	0.487171	0.0116365	0.00119217	0	0.000131469	0.0137579	0.486111
3.1	2.97093	2.97093	7.76038e-006	7.76038e-006	-15888.9	268.967	86.7636	590.041	0.48556	0.0143465	9.37037e-005	0	0	0.0145339	0.485466
3.11	2.97295	2.97295	3.7826e-006	3.7826e-006	-15910.3	127.232	40.9106	590.042	0.486474	0.0135265	0	0	0.000138951	0.0132486	0.486612
3.12	2.97297	2.97297	3.538e-006	3.538e-006	-15910.7	120.175	38.5176	590.042	0.486652	0.0131793	0.000168667	0	0.000165765	0.0131851	0.486649
3.13	2.97282	2.97282	2.45271e-006	2.45271e-006	-15909.7	81.7068	26.1044	590.043	0.486856	0.0126988	0.000445309	0	8.73704e-005	0.0134146	0.486498
3.14	2.97573	2.97573	3.43317e-006	3.43317e-006	-15941.4	112.956	35.9732	590.043	0.489071	0.00980614	0.00106465	3.5321e-005	0.000182889	0.0118149	0.488025
3.15	2.97556	2.97556	2.55081e-006	2.55081e-006	-15938.4	84.7898	26.9174	590.043	0.487841	0.0120979	6.07407e-005	0	0	0.0122194	0.487781
3.16	2.97272	2.97272	3.23109e-006	3.23109e-006	-15907.8	108.326	34.2804	590.044	0.486398	0.0135644	3.75926e-005	0	4.41481e-005	0.0135513	0.486405
3.17	2.96913	2.96913	4.24515e-006	4.24515e-006	-15869.6	139.84	44.1136	590.044	0.484816	0.0149519	0.000215519	1.66173e-005	0.000590185	0.0142524	0.485157
3.18	2.96903	2.96903	3.44236e-006	3.44236e-006	-15868.4	116.082	36.5038	590.044	0.484575	0.0153649	5.99506e-005	0	0.00114	0.0132048	0.485655
3.19	2.96785	2.96785	2.23678e-006	2.23678e-006	-15857.1	72.8689	22.8429	590.045	0.484401	0.0151257	0.000473802	0	0.00111946	0.0138344	0.485046
3.2	2.96652	2.96652	5.01114e-006	5.01114e-006	-15841.5	166.984	52.1826	590.045	0.483376	0.0165108	0.000113519	0	5.10123e-005	0.0166358	0.483313
3.21	2.96609	2.96609	4.0982e-006	4.0982e-006	-15836.7	134.205	41.8084	590.046	0.48354	0.0159634	0.000496679	1.17284e-006	3.71728e-005	0.0168789	0.483083
3.22	2.96871	2.96871	4.90897e-006	4.90897e-006	-15865.6	161.222	50.0689	590.046	0.484413	0.0155284	5.85309e-005	0	7.79877e-005	0.0154895	0.484433
3.23	2.96993	2.96993	4.4022e-006	4.4022e-006	-15878.9	141.66	43.8575	590.047	0.485085	0.014793	0.000121901	0	0.000126753	0.0147833	0.48509
3.24	2.97107	2.97107	5.13609e-006	5.13609e-006	-15891.4	165.842	51.1859	590.047	0.486887	0.0118049	0.00126317	4.80123e-005	0.000357012	0.013743	0.485897
3.25	2.96151	2.96151	9.10054e-006	9.10054e-006	-15789	300.046	92.3217	590.048	0.481296	0.0181683	0.000532383	3.25926e-006	0.000340877	0.0185611	0.481098
3.26	2.96777	2.96777	2.62917e-006	2.62917e-006	-15854.7	85.2003	26.1351	590.049	0.483912	0.0160596	2.80247e-005	0	1.4321e-006	0.0161128	0.483886
3.27	2.96838	2.96838	3.9092e-006	3.9092e-006	-15861.4	124.516	38.0783	590.049	0.484322	0.0155446	0.000133506	0	0.000385691	0.0150402	0.484574
3.28	2.9638	2.9638	4.81699e-006	4.81699e-006	-15813.4	150.814	45.9799	590.05	0.48205	0.0178014	0.000148333	6.4321e-006	0.00119538	0.015688	0.48311
3.29	2.96022	2.96022	5.51557e-006	5.51557e-006	-15774.9	174.599	53.0695	590.05	0.480373	0.0193639	0.000262654	0	0.00114947	0.0175903	0.48126
3.3	2.96166	2.96166	5.36209e-006	5.36209e-006	-15791.2	169.555	51.3803	590.051	0.480899	0.0190327	6.79383e-005	0	0.00184581	0.0154769	0.482677
3.31	2.96133	2.96133	3.24415e-006	3.24415e-006	-15786.6	103.649	31.3139	590.051	0.480726	0.0192145	5.95309e-005	0	0.00130885	0.0167159	0.481975
3.32	2.95913	2.95913	5.75096e-006	5.75096e-006	-15763.3	179.145	53.9595	590.052	0.481099	0.0174701	0.00132511	0.000105358	0.000393988	0.0196484	0.479958
3.33	2.95754	2.95754	6.96052e-006	6.96052e-006	-15746.4	219.546	65.9298	590.052	0.479033	0.0207027	0.000264099	0	0.000186457	0.020858	0.478956
3.34	2.95137	2.95137	4.42737e-006	4.42737e-006	-15680.3	135.284	40.5043	590.053	0.47706	0.0217378	0.00103291	0.000233667	0.00125678	0.0216076	0.477072
3.35	2.96212	2.96212	4.08305e-006	4.08305e-006	-15794.9	126.321	37.7078	590.053	0.482421	0.0162243	0.00134779	6.83951e-006	0.000157938	0.0186245	0.481218
3.36	2.95711	2.95711	8.02448e-006	8.02448e-006	-15741.7	250.769	74.6336	590.054	0.479016	0.0205236	0.000460037	0	0.000669395	0.0201049	0.479226
3.37	2.96235	2.96235	4.5926e-006	4.5926e-006	-15798.3	145.359	43.1332	590.055	0.481357	0.018464	0.000179383	0	0.00109572	0.0166314	0.482273
3.38	2.95834	2.95834	3.74392e-006	3.74392e-006	-15754.6	116.194	34.3769	590.055	0.47994	0.0192906	0.000768037	9.50617e-007	0.000788049	0.0192534	0.479959
3.39	2.95268	2.95268	6.522e-006	6.522e-006	-15694.3	202.591	59.7613	590.055	0.476722	0.0228962	0.00038221	0	0.000704728	0.0222512	0.477044
3.4	2.95186	2.95186	1.01444e-005	1.01444e-005	-15687.5	314.008	92.3554	590.056	0.476132	0.0236679	0.0002	0	0.000569049	0.0229298	0.476501
3.41	2.95478	2.95478	3.96227e-006	3.96227e-006	-15716.2	119.944	35.1741	590.057	0.477854	0.0216837	0.000462025	4.91728e-005	0.00021037	0.0220395	0.477701
3.42	2.95907	2.95907	6.33373e-006	6.33373e-006	-15763.2	195.514	57.1679	590.058	0.481041	0.0174552	0.00150431	0	0.000122531	0.0202187	0.479659
3.43	2.95915	2.95915	4.58974e-006	4.58974e-006	-15764.5	140.244	40.8876	590.058	0.479867	0.0198432	0.000289938	0	0.000123926	0.0201752	0.479701
3.44	2.94961	2.94961	4.81278e-006	4.81278e-006	-15661.6	149.242	43.3843	590.059	0.476196	0.022411	0.00139299	0	0.000259889	0.0246772	0.475063
